corpus	operator_id	metric_id	classification	f2_before	before_available	f2_after	after_available	chosen_count	candidate_pool	degenerate
Longfellow	LAST_TOKEN_OF_LINE	LP1_RULE_SUPPORT_GINI	SUPPORTING	0.596225	true	0.473628	true	5765	33077	false
Longfellow	LAST_TOKEN_OF_LINE	LP4_PREFIX_ATTACHMENT_NMI	SUPPORTING	0.462189	true	0.543195	true	5765	33077	false
Longfellow	LAST_TOKEN_OF_LINE	LP4_SUFFIX_ATTACHMENT_NMI	SUPPORTING	0.407304	true	0.47099	true	5765	33077	false
Longfellow	LAST_TOKEN_OF_LINE	cs2/prev-family-current-family	SUPPORTING		false		false	5765	33077	false
Longfellow	LAST_TOKEN_OF_LINE	LS1_LINE_LENGTH_CV	SUPPORTING	0.184226	true	0	true	5765	33077	false
Longfellow	LAST_TOKEN_OF_LINE	LS4_WITHIN_LINE_EXACT_REPETITION	SUPPORTING	0.00109842	true	0	true	5765	33077	false
Longfellow	LAST_TOKEN_OF_LINE	cs1/family-line-position	SUPPORTING		false		false	5765	33077	false
Longfellow	LAST_TOKEN_OF_LINE	cs6/family-diversity-x-line-length	SUPPORTING	0	true	0	true	5765	33077	false
Longfellow	LAST_TOKEN_OF_LINE	cs7/edit-distance-x-structural-distance	SUPPORTING	0.0110587	true	0.00993451	true	5765	33077	false
Longfellow	FIRST_GLYPH_OF_LINE	EF1_GIANT_COMPONENT_SHARE	CORE	0.289467	true	1	true	5765	149327	false
Longfellow	FIRST_GLYPH_OF_LINE	EF2_GLOBAL_CLUSTERING	CORE	0.330662	true	1	true	5765	149327	false
Longfellow	FIRST_GLYPH_OF_LINE	EF3_DEGREE_FREQUENCY_SPEARMAN	CORE	0.244484	true	0	true	5765	149327	false
Longfellow	FIRST_GLYPH_OF_LINE	2DL1_LAYOUT_POSITION_MI	CORE	0.0818627	true	0	true	5765	149327	false
Longfellow	FIRST_GLYPH_OF_LINE	BP1_BOUNDARY_TOKEN_NMI	CORE	0.19849	true	0	true	5765	149327	false
Longfellow	FIRST_GLYPH_OF_LINE	LS2_POSITIONAL_LEXICON_NMI	CORE	0.232984	true	0	true	5765	149327	false
Longfellow	FIRST_GLYPH_OF_LINE	LS3_BOUNDARY_LENGTH_ASYMMETRY	CORE	2.52454	true	0	true	5765	149327	false
Longfellow	FIRST_GLYPH_OF_LINE	EF1_ISOLATE_SHARE	SUPPORTING	0.454634	true	0	true	5765	149327	false
Longfellow	FIRST_GLYPH_OF_LINE	LP1_RULE_SUPPORT_GINI	SUPPORTING	0.596225	true	0	true	5765	149327	false
Longfellow	FIRST_GLYPH_OF_LINE	LP4_PREFIX_ATTACHMENT_NMI	SUPPORTING	0.462189	true	0	true	5765	149327	false
Longfellow	FIRST_GLYPH_OF_LINE	LP4_SUFFIX_ATTACHMENT_NMI	SUPPORTING	0.407304	true	0	true	5765	149327	false
Longfellow	FIRST_GLYPH_OF_LINE	cs2/prev-family-current-family	SUPPORTING		false		false	5765	149327	false
Longfellow	FIRST_GLYPH_OF_LINE	LS1_LINE_LENGTH_CV	SUPPORTING	0.184226	true	0	true	5765	149327	false
Longfellow	FIRST_GLYPH_OF_LINE	LS4_WITHIN_LINE_EXACT_REPETITION	SUPPORTING	0.00109842	true	0	true	5765	149327	false
Longfellow	FIRST_GLYPH_OF_LINE	cs1/family-line-position	SUPPORTING		false		false	5765	149327	false
Longfellow	FIRST_GLYPH_OF_LINE	cs6/family-diversity-x-line-length	SUPPORTING	0	true	0	true	5765	149327	false
Longfellow	FIRST_GLYPH_OF_LINE	cs7/edit-distance-x-structural-distance	SUPPORTING	0.0110587	true	0	true	5765	149327	false
Longfellow	LAST_GLYPH_OF_LINE	EF1_GIANT_COMPONENT_SHARE	CORE	0.289467	true	1	true	5765	149327	false
Longfellow	LAST_GLYPH_OF_LINE	EF2_GLOBAL_CLUSTERING	CORE	0.330662	true	1	true	5765	149327	false
Longfellow	LAST_GLYPH_OF_LINE	EF3_DEGREE_FREQUENCY_SPEARMAN	CORE	0.244484	true	0	true	5765	149327	false
Longfellow	LAST_GLYPH_OF_LINE	2DL1_LAYOUT_POSITION_MI	CORE	0.0818627	true	0	true	5765	149327	false
Longfellow	LAST_GLYPH_OF_LINE	BP1_BOUNDARY_TOKEN_NMI	CORE	0.19849	true	0	true	5765	149327	false
Longfellow	LAST_GLYPH_OF_LINE	LS2_POSITIONAL_LEXICON_NMI	CORE	0.232984	true	0	true	5765	149327	false
Longfellow	LAST_GLYPH_OF_LINE	LS3_BOUNDARY_LENGTH_ASYMMETRY	CORE	2.52454	true	0	true	5765	149327	false
Longfellow	LAST_GLYPH_OF_LINE	EF1_ISOLATE_SHARE	SUPPORTING	0.454634	true	0	true	5765	149327	false
Longfellow	LAST_GLYPH_OF_LINE	LP1_RULE_SUPPORT_GINI	SUPPORTING	0.596225	true	0	true	5765	149327	false
Longfellow	LAST_GLYPH_OF_LINE	LP4_PREFIX_ATTACHMENT_NMI	SUPPORTING	0.462189	true	0	true	5765	149327	false
Longfellow	LAST_GLYPH_OF_LINE	LP4_SUFFIX_ATTACHMENT_NMI	SUPPORTING	0.407304	true	0	true	5765	149327	false
Longfellow	LAST_GLYPH_OF_LINE	cs2/prev-family-current-family	SUPPORTING		false		false	5765	149327	false
Longfellow	LAST_GLYPH_OF_LINE	LS1_LINE_LENGTH_CV	SUPPORTING	0.184226	true	0	true	5765	149327	false
Longfellow	LAST_GLYPH_OF_LINE	LS4_WITHIN_LINE_EXACT_REPETITION	SUPPORTING	0.00109842	true	0	true	5765	149327	false
Longfellow	LAST_GLYPH_OF_LINE	cs1/family-line-position	SUPPORTING		false		false	5765	149327	false
Longfellow	LAST_GLYPH_OF_LINE	cs6/family-diversity-x-line-length	SUPPORTING	0	true	0	true	5765	149327	false
Longfellow	LAST_GLYPH_OF_LINE	cs7/edit-distance-x-structural-distance	SUPPORTING	0.0110587	true	0	true	5765	149327	false
Longfellow	NTH_GLYPH_OF_TOKEN_2	EF1_GIANT_COMPONENT_SHARE	CORE	0.289467	true	1	true	32348	149327	false
Longfellow	NTH_GLYPH_OF_TOKEN_2	EF2_GLOBAL_CLUSTERING	CORE	0.330662	true	1	true	32348	149327	false
Longfellow	NTH_GLYPH_OF_TOKEN_2	EF3_DEGREE_FREQUENCY_SPEARMAN	CORE	0.244484	true	0	true	32348	149327	false
Longfellow	NTH_GLYPH_OF_TOKEN_2	2DL1_LAYOUT_POSITION_MI	CORE	0.0818627	true	0	true	32348	149327	false
Longfellow	NTH_GLYPH_OF_TOKEN_2	BP1_BOUNDARY_TOKEN_NMI	CORE	0.19849	true	0.0294912	true	32348	149327	false
Longfellow	NTH_GLYPH_OF_TOKEN_2	LS2_POSITIONAL_LEXICON_NMI	CORE	0.232984	true	0.0381252	true	32348	149327	false
Longfellow	NTH_GLYPH_OF_TOKEN_2	LS3_BOUNDARY_LENGTH_ASYMMETRY	CORE	2.52454	true	0	true	32348	149327	false
Longfellow	NTH_GLYPH_OF_TOKEN_2	EF1_ISOLATE_SHARE	SUPPORTING	0.454634	true	0	true	32348	149327	false
Longfellow	NTH_GLYPH_OF_TOKEN_2	LP1_RULE_SUPPORT_GINI	SUPPORTING	0.596225	true	0	true	32348	149327	false
Longfellow	NTH_GLYPH_OF_TOKEN_2	LP4_PREFIX_ATTACHMENT_NMI	SUPPORTING	0.462189	true	0	true	32348	149327	false
Longfellow	NTH_GLYPH_OF_TOKEN_2	LP4_SUFFIX_ATTACHMENT_NMI	SUPPORTING	0.407304	true	0	true	32348	149327	false
Longfellow	NTH_GLYPH_OF_TOKEN_2	cs2/prev-family-current-family	SUPPORTING		false		false	32348	149327	false
Longfellow	NTH_GLYPH_OF_TOKEN_2	LS1_LINE_LENGTH_CV	SUPPORTING	0.184226	true	0.189547	true	32348	149327	false
Longfellow	NTH_GLYPH_OF_TOKEN_2	LS4_WITHIN_LINE_EXACT_REPETITION	SUPPORTING	0.00109842	true	0.0849039	true	32348	149327	false
Longfellow	NTH_GLYPH_OF_TOKEN_2	cs1/family-line-position	SUPPORTING		false		false	32348	149327	false
Longfellow	NTH_GLYPH_OF_TOKEN_2	cs6/family-diversity-x-line-length	SUPPORTING	0	true	0	true	32348	149327	false
Longfellow	NTH_GLYPH_OF_TOKEN_2	cs7/edit-distance-x-structural-distance	SUPPORTING	0.0110587	true	0	true	32348	149327	false
Longfellow	NTH_GLYPH_OF_TOKEN_3	EF1_GIANT_COMPONENT_SHARE	CORE	0.289467	true	1	true	27806	149327	false
Longfellow	NTH_GLYPH_OF_TOKEN_3	EF2_GLOBAL_CLUSTERING	CORE	0.330662	true	1	true	27806	149327	false
Longfellow	NTH_GLYPH_OF_TOKEN_3	EF3_DEGREE_FREQUENCY_SPEARMAN	CORE	0.244484	true	0	true	27806	149327	false
Longfellow	NTH_GLYPH_OF_TOKEN_3	2DL1_LAYOUT_POSITION_MI	CORE	0.0818627	true	0	true	27806	149327	false
Longfellow	NTH_GLYPH_OF_TOKEN_3	BP1_BOUNDARY_TOKEN_NMI	CORE	0.19849	true	0.0280311	true	27806	149327	false
Longfellow	NTH_GLYPH_OF_TOKEN_3	LS2_POSITIONAL_LEXICON_NMI	CORE	0.232984	true	0.0294724	true	27806	149327	false
Longfellow	NTH_GLYPH_OF_TOKEN_3	LS3_BOUNDARY_LENGTH_ASYMMETRY	CORE	2.52454	true	0	true	27806	149327	false
Longfellow	NTH_GLYPH_OF_TOKEN_3	EF1_ISOLATE_SHARE	SUPPORTING	0.454634	true	0	true	27806	149327	false
Longfellow	NTH_GLYPH_OF_TOKEN_3	LP1_RULE_SUPPORT_GINI	SUPPORTING	0.596225	true	0	true	27806	149327	false
Longfellow	NTH_GLYPH_OF_TOKEN_3	LP4_PREFIX_ATTACHMENT_NMI	SUPPORTING	0.462189	true	0	true	27806	149327	false
Longfellow	NTH_GLYPH_OF_TOKEN_3	LP4_SUFFIX_ATTACHMENT_NMI	SUPPORTING	0.407304	true	0	true	27806	149327	false
Longfellow	NTH_GLYPH_OF_TOKEN_3	cs2/prev-family-current-family	SUPPORTING		false		false	27806	149327	false
Longfellow	NTH_GLYPH_OF_TOKEN_3	LS1_LINE_LENGTH_CV	SUPPORTING	0.184226	true	0.219913	true	27806	149327	false
Longfellow	NTH_GLYPH_OF_TOKEN_3	LS4_WITHIN_LINE_EXACT_REPETITION	SUPPORTING	0.00109842	true	0.0693253	true	27806	149327	false
Longfellow	NTH_GLYPH_OF_TOKEN_3	cs1/family-line-position	SUPPORTING		false		false	27806	149327	false
Longfellow	NTH_GLYPH_OF_TOKEN_3	cs6/family-diversity-x-line-length	SUPPORTING	0	true	0	true	27806	149327	false
Longfellow	NTH_GLYPH_OF_TOKEN_3	cs7/edit-distance-x-structural-distance	SUPPORTING	0.0110587	true	0	true	27806	149327	false
Longfellow	NTH_TOKEN_OF_LINE_2	EF1_GIANT_COMPONENT_SHARE	CORE	0.289467	true	0.193717	true	5765	33077	false
Longfellow	NTH_TOKEN_OF_LINE_2	EF2_GLOBAL_CLUSTERING	CORE	0.330662	true	0.374628	true	5765	33077	false
Longfellow	NTH_TOKEN_OF_LINE_2	EF3_DEGREE_FREQUENCY_SPEARMAN	CORE	0.244484	true	0.423749	true	5765	33077	false
Longfellow	NTH_TOKEN_OF_LINE_2	2DL1_LAYOUT_POSITION_MI	CORE	0.0818627	true	0	true	5765	33077	false
Longfellow	NTH_TOKEN_OF_LINE_2	BP1_BOUNDARY_TOKEN_NMI	CORE	0.19849	true	0	true	5765	33077	false
Longfellow	NTH_TOKEN_OF_LINE_2	LS2_POSITIONAL_LEXICON_NMI	CORE	0.232984	true	0	true	5765	33077	false
Longfellow	NTH_TOKEN_OF_LINE_2	LS3_BOUNDARY_LENGTH_ASYMMETRY	CORE	2.52454	true	0	true	5765	33077	false
Longfellow	NTH_TOKEN_OF_LINE_2	EF1_ISOLATE_SHARE	SUPPORTING	0.454634	true	0.643979	true	5765	33077	false
Longfellow	NTH_TOKEN_OF_LINE_2	LP1_RULE_SUPPORT_GINI	SUPPORTING	0.596225	true	0.334486	true	5765	33077	false
Longfellow	NTH_TOKEN_OF_LINE_2	LP4_PREFIX_ATTACHMENT_NMI	SUPPORTING	0.462189	true	0.572324	true	5765	33077	false
Longfellow	NTH_TOKEN_OF_LINE_2	LP4_SUFFIX_ATTACHMENT_NMI	SUPPORTING	0.407304	true	0.50752	true	5765	33077	false
Longfellow	NTH_TOKEN_OF_LINE_2	cs2/prev-family-current-family	SUPPORTING		false		false	5765	33077	false
Longfellow	NTH_TOKEN_OF_LINE_2	LS1_LINE_LENGTH_CV	SUPPORTING	0.184226	true	0	true	5765	33077	false
Longfellow	NTH_TOKEN_OF_LINE_2	LS4_WITHIN_LINE_EXACT_REPETITION	SUPPORTING	0.00109842	true	0	true	5765	33077	false
Longfellow	NTH_TOKEN_OF_LINE_2	cs1/family-line-position	SUPPORTING		false		false	5765	33077	false
Longfellow	NTH_TOKEN_OF_LINE_2	cs6/family-diversity-x-line-length	SUPPORTING	0	true	0	true	5765	33077	false
Longfellow	NTH_TOKEN_OF_LINE_2	cs7/edit-distance-x-structural-distance	SUPPORTING	0.0110587	true	0.0305574	true	5765	33077	false
Longfellow	NTH_TOKEN_OF_LINE_3	EF1_GIANT_COMPONENT_SHARE	CORE	0.289467	true	0.269765	true	5754	33077	false
Longfellow	NTH_TOKEN_OF_LINE_3	EF2_GLOBAL_CLUSTERING	CORE	0.330662	true	0.332898	true	5754	33077	false
Longfellow	NTH_TOKEN_OF_LINE_3	EF3_DEGREE_FREQUENCY_SPEARMAN	CORE	0.244484	true	0.237181	true	5754	33077	false
Longfellow	NTH_TOKEN_OF_LINE_3	2DL1_LAYOUT_POSITION_MI	CORE	0.0818627	true	0	true	5754	33077	false
Longfellow	NTH_TOKEN_OF_LINE_3	BP1_BOUNDARY_TOKEN_NMI	CORE	0.19849	true	0	true	5754	33077	false
Longfellow	NTH_TOKEN_OF_LINE_3	LS2_POSITIONAL_LEXICON_NMI	CORE	0.232984	true	0	true	5754	33077	false
Longfellow	NTH_TOKEN_OF_LINE_3	LS3_BOUNDARY_LENGTH_ASYMMETRY	CORE	2.52454	true	0	true	5754	33077	false
Longfellow	NTH_TOKEN_OF_LINE_3	EF1_ISOLATE_SHARE	SUPPORTING	0.454634	true	0.504274	true	5754	33077	false
Longfellow	NTH_TOKEN_OF_LINE_3	LP1_RULE_SUPPORT_GINI	SUPPORTING	0.596225	true	0.496559	true	5754	33077	false
Longfellow	NTH_TOKEN_OF_LINE_3	LP4_PREFIX_ATTACHMENT_NMI	SUPPORTING	0.462189	true	0.495718	true	5754	33077	false
Longfellow	NTH_TOKEN_OF_LINE_3	LP4_SUFFIX_ATTACHMENT_NMI	SUPPORTING	0.407304	true	0.44389	true	5754	33077	false
Longfellow	NTH_TOKEN_OF_LINE_3	cs2/prev-family-current-family	SUPPORTING		false		false	5754	33077	false
Longfellow	NTH_TOKEN_OF_LINE_3	LS1_LINE_LENGTH_CV	SUPPORTING	0.184226	true	0	true	5754	33077	false
Longfellow	NTH_TOKEN_OF_LINE_3	LS4_WITHIN_LINE_EXACT_REPETITION	SUPPORTING	0.00109842	true	0	true	5754	33077	false
Longfellow	NTH_TOKEN_OF_LINE_3	cs1/family-line-position	SUPPORTING		false		false	5754	33077	false
Longfellow	NTH_TOKEN_OF_LINE_3	cs6/family-diversity-x-line-length	SUPPORTING	0	true	0	true	5754	33077	false
Longfellow	NTH_TOKEN_OF_LINE_3	cs7/edit-distance-x-structural-distance	SUPPORTING	0.0110587	true	0.00244706	true	5754	33077	false
Longfellow	PERIODIC_TOKEN_2	EF1_GIANT_COMPONENT_SHARE	CORE	0.289467	true	0.262964	true	16539	33077	false
Longfellow	PERIODIC_TOKEN_2	EF2_GLOBAL_CLUSTERING	CORE	0.330662	true	0.340583	true	16539	33077	false
Longfellow	PERIODIC_TOKEN_2	EF3_DEGREE_FREQUENCY_SPEARMAN	CORE	0.244484	true	0.239253	true	16539	33077	false
Longfellow	PERIODIC_TOKEN_2	2DL1_LAYOUT_POSITION_MI	CORE	0.0818627	true	0.0457762	true	16539	33077	false
Longfellow	PERIODIC_TOKEN_2	BP1_BOUNDARY_TOKEN_NMI	CORE	0.19849	true	0.146127	true	16539	33077	false
Longfellow	PERIODIC_TOKEN_2	LS2_POSITIONAL_LEXICON_NMI	CORE	0.232984	true	0.151687	true	16539	33077	false
Longfellow	PERIODIC_TOKEN_2	LS3_BOUNDARY_LENGTH_ASYMMETRY	CORE	2.52454	true	1.58937	true	16539	33077	false
Longfellow	PERIODIC_TOKEN_2	EF1_ISOLATE_SHARE	SUPPORTING	0.454634	true	0.481097	true	16539	33077	false
Longfellow	PERIODIC_TOKEN_2	LP1_RULE_SUPPORT_GINI	SUPPORTING	0.596225	true	0.555152	true	16539	33077	false
Longfellow	PERIODIC_TOKEN_2	LP4_PREFIX_ATTACHMENT_NMI	SUPPORTING	0.462189	true	0.477848	true	16539	33077	false
Longfellow	PERIODIC_TOKEN_2	LP4_SUFFIX_ATTACHMENT_NMI	SUPPORTING	0.407304	true	0.427284	true	16539	33077	false
Longfellow	PERIODIC_TOKEN_2	cs2/prev-family-current-family	SUPPORTING		false		false	16539	33077	false
Longfellow	PERIODIC_TOKEN_2	LS1_LINE_LENGTH_CV	SUPPORTING	0.184226	true	0.219461	true	16539	33077	false
Longfellow	PERIODIC_TOKEN_2	LS4_WITHIN_LINE_EXACT_REPETITION	SUPPORTING	0.00109842	true	0.00863189	true	16539	33077	false
Longfellow	PERIODIC_TOKEN_2	cs1/family-line-position	SUPPORTING		false		false	16539	33077	false
Longfellow	PERIODIC_TOKEN_2	cs6/family-diversity-x-line-length	SUPPORTING	0	true	0	true	16539	33077	false
Longfellow	PERIODIC_TOKEN_2	cs7/edit-distance-x-structural-distance	SUPPORTING	0.0110587	true	0.0451975	true	16539	33077	false
Longfellow	PERIODIC_TOKEN_3	EF1_GIANT_COMPONENT_SHARE	CORE	0.289467	true	0.260314	true	11026	33077	false
Longfellow	PERIODIC_TOKEN_3	EF2_GLOBAL_CLUSTERING	CORE	0.330662	true	0.327121	true	11026	33077	false
Longfellow	PERIODIC_TOKEN_3	EF3_DEGREE_FREQUENCY_SPEARMAN	CORE	0.244484	true	0.238063	true	11026	33077	false
Longfellow	PERIODIC_TOKEN_3	2DL1_LAYOUT_POSITION_MI	CORE	0.0818627	true	0.0257402	true	11026	33077	false
Longfellow	PERIODIC_TOKEN_3	BP1_BOUNDARY_TOKEN_NMI	CORE	0.19849	true	0.106827	true	11026	33077	false
Longfellow	PERIODIC_TOKEN_3	LS2_POSITIONAL_LEXICON_NMI	CORE	0.232984	true	0.108291	true	11026	33077	false
Longfellow	PERIODIC_TOKEN_3	LS3_BOUNDARY_LENGTH_ASYMMETRY	CORE	2.52454	true	0.859598	true	11026	33077	false
Longfellow	PERIODIC_TOKEN_3	EF1_ISOLATE_SHARE	SUPPORTING	0.454634	true	0.516089	true	11026	33077	false
Longfellow	PERIODIC_TOKEN_3	LP1_RULE_SUPPORT_GINI	SUPPORTING	0.596225	true	0.531503	true	11026	33077	false
Longfellow	PERIODIC_TOKEN_3	LP4_PREFIX_ATTACHMENT_NMI	SUPPORTING	0.462189	true	0.48897	true	11026	33077	false
Longfellow	PERIODIC_TOKEN_3	LP4_SUFFIX_ATTACHMENT_NMI	SUPPORTING	0.407304	true	0.436006	true	11026	33077	false
Longfellow	PERIODIC_TOKEN_3	cs2/prev-family-current-family	SUPPORTING		false		false	11026	33077	false
Longfellow	PERIODIC_TOKEN_3	LS1_LINE_LENGTH_CV	SUPPORTING	0.184226	true	0.261166	true	11026	33077	false
Longfellow	PERIODIC_TOKEN_3	LS4_WITHIN_LINE_EXACT_REPETITION	SUPPORTING	0.00109842	true	0.0248907	true	11026	33077	false
Longfellow	PERIODIC_TOKEN_3	cs1/family-line-position	SUPPORTING		false		false	11026	33077	false
Longfellow	PERIODIC_TOKEN_3	cs6/family-diversity-x-line-length	SUPPORTING	0	true	0	true	11026	33077	false
Longfellow	PERIODIC_TOKEN_3	cs7/edit-distance-x-structural-distance	SUPPORTING	0.0110587	true	0.0243547	true	11026	33077	false
Longfellow	PERIODIC_TOKEN_5	EF1_GIANT_COMPONENT_SHARE	CORE	0.289467	true	0.2269	true	6616	33077	false
Longfellow	PERIODIC_TOKEN_5	EF2_GLOBAL_CLUSTERING	CORE	0.330662	true	0.365113	true	6616	33077	false
Longfellow	PERIODIC_TOKEN_5	EF3_DEGREE_FREQUENCY_SPEARMAN	CORE	0.244484	true	0.245754	true	6616	33077	false
Longfellow	PERIODIC_TOKEN_5	2DL1_LAYOUT_POSITION_MI	CORE	0.0818627	true	0.0152785	true	6616	33077	false
Longfellow	PERIODIC_TOKEN_5	BP1_BOUNDARY_TOKEN_NMI	CORE	0.19849	true	0.0697762	true	6616	33077	false
Longfellow	PERIODIC_TOKEN_5	LS2_POSITIONAL_LEXICON_NMI	CORE	0.232984	true	0.0697762	true	6616	33077	false
Longfellow	PERIODIC_TOKEN_5	LS3_BOUNDARY_LENGTH_ASYMMETRY	CORE	2.52454	true	1.7348	true	6616	33077	false
Longfellow	PERIODIC_TOKEN_5	EF1_ISOLATE_SHARE	SUPPORTING	0.454634	true	0.535265	true	6616	33077	false
Longfellow	PERIODIC_TOKEN_5	LP1_RULE_SUPPORT_GINI	SUPPORTING	0.596225	true	0.494769	true	6616	33077	false
Longfellow	PERIODIC_TOKEN_5	LP4_PREFIX_ATTACHMENT_NMI	SUPPORTING	0.462189	true	0.507324	true	6616	33077	false
Longfellow	PERIODIC_TOKEN_5	LP4_SUFFIX_ATTACHMENT_NMI	SUPPORTING	0.407304	true	0.448911	true	6616	33077	false
Longfellow	PERIODIC_TOKEN_5	cs2/prev-family-current-family	SUPPORTING		false		false	6616	33077	false
Longfellow	PERIODIC_TOKEN_5	LS1_LINE_LENGTH_CV	SUPPORTING	0.184226	true	0.325045	true	6616	33077	false
Longfellow	PERIODIC_TOKEN_5	LS4_WITHIN_LINE_EXACT_REPETITION	SUPPORTING	0.00109842	true	0.000997009	true	6616	33077	false
Longfellow	PERIODIC_TOKEN_5	cs1/family-line-position	SUPPORTING		false		false	6616	33077	false
Longfellow	PERIODIC_TOKEN_5	cs6/family-diversity-x-line-length	SUPPORTING	0	true	0	true	6616	33077	false
Longfellow	PERIODIC_TOKEN_5	cs7/edit-distance-x-structural-distance	SUPPORTING	0.0110587	true	0.0307723	true	6616	33077	false
Longfellow	PERIODIC_TOKEN_7	EF1_GIANT_COMPONENT_SHARE	CORE	0.289467	true	0.231388	true	4726	33077	false
Longfellow	PERIODIC_TOKEN_7	EF2_GLOBAL_CLUSTERING	CORE	0.330662	true	0.33745	true	4726	33077	false
Longfellow	PERIODIC_TOKEN_7	EF3_DEGREE_FREQUENCY_SPEARMAN	CORE	0.244484	true	0.270707	true	4726	33077	false
Longfellow	PERIODIC_TOKEN_7	2DL1_LAYOUT_POSITION_MI	CORE	0.0818627	true	0.00243349	true	4726	33077	false
Longfellow	PERIODIC_TOKEN_7	BP1_BOUNDARY_TOKEN_NMI	CORE	0.19849	true	0.00705331	true	4726	33077	false
Longfellow	PERIODIC_TOKEN_7	LS2_POSITIONAL_LEXICON_NMI	CORE	0.232984	true	0.00705331	true	4726	33077	false
Longfellow	PERIODIC_TOKEN_7	LS3_BOUNDARY_LENGTH_ASYMMETRY	CORE	2.52454	true	0.36	true	4726	33077	false
Longfellow	PERIODIC_TOKEN_7	EF1_ISOLATE_SHARE	SUPPORTING	0.454634	true	0.573441	true	4726	33077	false
Longfellow	PERIODIC_TOKEN_7	LP1_RULE_SUPPORT_GINI	SUPPORTING	0.596225	true	0.447552	true	4726	33077	false
Longfellow	PERIODIC_TOKEN_7	LP4_PREFIX_ATTACHMENT_NMI	SUPPORTING	0.462189	true	0.516729	true	4726	33077	false
Longfellow	PERIODIC_TOKEN_7	LP4_SUFFIX_ATTACHMENT_NMI	SUPPORTING	0.407304	true	0.464062	true	4726	33077	false
Longfellow	PERIODIC_TOKEN_7	cs2/prev-family-current-family	SUPPORTING		false		false	4726	33077	false
Longfellow	PERIODIC_TOKEN_7	LS1_LINE_LENGTH_CV	SUPPORTING	0.184226	true	0.0723535	true	4726	33077	false
Longfellow	PERIODIC_TOKEN_7	LS4_WITHIN_LINE_EXACT_REPETITION	SUPPORTING	0.00109842	true	0	true	4726	33077	false
Longfellow	PERIODIC_TOKEN_7	cs1/family-line-position	SUPPORTING		false		false	4726	33077	false
Longfellow	PERIODIC_TOKEN_7	cs6/family-diversity-x-line-length	SUPPORTING	0	true	0	true	4726	33077	false
Longfellow	PERIODIC_TOKEN_7	cs7/edit-distance-x-structural-distance	SUPPORTING	0.0110587	true	0.00812633	true	4726	33077	false
Longfellow	PERIODIC_GLYPH_2	EF1_GIANT_COMPONENT_SHARE	CORE	0.289467	true	1	true	74664	149327	false
Longfellow	PERIODIC_GLYPH_2	EF2_GLOBAL_CLUSTERING	CORE	0.330662	true	1	true	74664	149327	false
Longfellow	PERIODIC_GLYPH_2	EF3_DEGREE_FREQUENCY_SPEARMAN	CORE	0.244484	true	0	true	74664	149327	false
Longfellow	PERIODIC_GLYPH_2	2DL1_LAYOUT_POSITION_MI	CORE	0.0818627	true	0	true	74664	149327	false
Longfellow	PERIODIC_GLYPH_2	BP1_BOUNDARY_TOKEN_NMI	CORE	0.19849	true	0.0127416	true	74664	149327	false
Longfellow	PERIODIC_GLYPH_2	LS2_POSITIONAL_LEXICON_NMI	CORE	0.232984	true	0.0157249	true	74664	149327	false
Longfellow	PERIODIC_GLYPH_2	LS3_BOUNDARY_LENGTH_ASYMMETRY	CORE	2.52454	true	0	true	74664	149327	false
Longfellow	PERIODIC_GLYPH_2	EF1_ISOLATE_SHARE	SUPPORTING	0.454634	true	0	true	74664	149327	false
Longfellow	PERIODIC_GLYPH_2	LP1_RULE_SUPPORT_GINI	SUPPORTING	0.596225	true	0	true	74664	149327	false
Longfellow	PERIODIC_GLYPH_2	LP4_PREFIX_ATTACHMENT_NMI	SUPPORTING	0.462189	true	0	true	74664	149327	false
Longfellow	PERIODIC_GLYPH_2	LP4_SUFFIX_ATTACHMENT_NMI	SUPPORTING	0.407304	true	0	true	74664	149327	false
Longfellow	PERIODIC_GLYPH_2	cs2/prev-family-current-family	SUPPORTING		false		false	74664	149327	false
Longfellow	PERIODIC_GLYPH_2	LS1_LINE_LENGTH_CV	SUPPORTING	0.184226	true	0.137418	true	74664	149327	false
Longfellow	PERIODIC_GLYPH_2	LS4_WITHIN_LINE_EXACT_REPETITION	SUPPORTING	0.00109842	true	0.0422067	true	74664	149327	false
Longfellow	PERIODIC_GLYPH_2	cs1/family-line-position	SUPPORTING		false		false	74664	149327	false
Longfellow	PERIODIC_GLYPH_2	cs6/family-diversity-x-line-length	SUPPORTING	0	true	0	true	74664	149327	false
Longfellow	PERIODIC_GLYPH_2	cs7/edit-distance-x-structural-distance	SUPPORTING	0.0110587	true	0	true	74664	149327	false
Longfellow	PERIODIC_GLYPH_3	EF1_GIANT_COMPONENT_SHARE	CORE	0.289467	true	1	true	49776	149327	false
Longfellow	PERIODIC_GLYPH_3	EF2_GLOBAL_CLUSTERING	CORE	0.330662	true	1	true	49776	149327	false
Longfellow	PERIODIC_GLYPH_3	EF3_DEGREE_FREQUENCY_SPEARMAN	CORE	0.244484	true	0	true	49776	149327	false
Longfellow	PERIODIC_GLYPH_3	2DL1_LAYOUT_POSITION_MI	CORE	0.0818627	true	0	true	49776	149327	false
Longfellow	PERIODIC_GLYPH_3	BP1_BOUNDARY_TOKEN_NMI	CORE	0.19849	true	0.00772226	true	49776	149327	false
