window_size	method	k	silhouette	within_cluster_dispersion	between_cluster_distance	cluster_sizes	transition_count	segment_fragmentation
50	contiguous_segmentation	9	-0.01165205076856452	0.933790922353339	0.9334521498679229	6,259,16,30,42,6077,28,25,2250	8	1
50	k_medoids	10	-0.0014693724152793335	0.9216210679853855	0.9372716507469978	1742,690,1069,146,83,2182,1672,262,507,380	1831	183.2
50	contiguous_segmentation	10	-0.01165205076856452	0.933790922353339	0.9334521498679229	6,259,16,30,8,34,6077,28,25,2250	9	1
50	k_medoids	11	0.0023781012521659913	0.9173863833664329	0.9371753341062404	773,809,2546,163,539,955,609,857,801,486,195	1897	172.54545454545453
50	contiguous_segmentation	11	-0.012479307656689061	0.9341992882472724	0.9338647238944738	6,259,16,30,8,34,305,5772,28,25,2250	10	1
50	k_medoids	12	-0.0011746813805989782	0.9189887594814445	0.9368891200435886	1590,1426,254,354,772,1128,432,624,97,275,1479,302	2025	168.83333333333334
50	contiguous_segmentation	12	-0.013501275598004889	0.9338170078334519	0.934118909322494	6,259,16,30,8,34,305,50,5722,28,25,2250	11	1
50	k_medoids	13	0.0016776182863261202	0.915492942217822	0.9370047034892601	370,428,1031,1852,327,484,573,915,661,465,225,353,1049	2056	158.23076923076923
50	contiguous_segmentation	13	-0.01386244103774884	0.9337973982045884	0.9341384476590243	6,259,16,30,8,34,305,50,5722,28,25,167,2083	12	1
50	k_medoids	14	0.0005210795280522526	0.916928421073511	0.937017276354625	292,657,531,416,418,381,1186,657,538,338,171,1985,896,267	2120	151.5
50	contiguous_segmentation	14	-0.014399185064419612	0.9337831074790204	0.9336187681307662	6,259,16,30,8,34,305,50,5722,28,25,167,534,1549	13	1
50	k_medoids	15	-0.0023257145347936638	0.9162764217779749	0.9366037054233117	274,1439,432,212,265,436,748,1480,949,447,148,108,479,547,769	2179	145.33333333333334
50	contiguous_segmentation	15	-0.022665446612160824	0.9340558001209327	0.9335170322973415	6,259,16,30,8,34,305,50,5722,28,25,167,534,30,1519	14	1
100	k_medoids	2	0.009855080489428254	0.8814850418939105	0.8902751160850642	2011,2351	253	127
100	contiguous_segmentation	2	-0.0007282179113513279	0.8849975639805838	0.884328371713598	3019,1343	1	1
100	k_medoids	3	0.0036149922408300955	0.8819679052916943	0.8884976244372659	2001,1685,676	370	123.66666666666667
100	contiguous_segmentation	3	-0.003832575706458938	0.8849044280025956	0.8845191326599879	5,3014,1343	2	1
100	k_medoids	4	0.003028076198792059	0.8803272373348388	0.8892847950611488	2320,432,227,1383	385	96.5
100	contiguous_segmentation	4	-0.008962482297073334	0.8849348190624465	0.8844665370263847	5,3014,13,1330	3	1
100	k_medoids	5	0.009270566312497848	0.8778189608022754	0.888632359614682	18,940,1300,853,1251	433	86.8
100	contiguous_segmentation	5	-0.00947012010977812	0.8845688570774061	0.8852365268632848	5,2898,116,13,1330	4	1
100	k_medoids	6	0.0014594074804995078	0.8775820268487263	0.8877125327483514	578,903,974,403,884,620	498	83.16666666666667
100	contiguous_segmentation	6	-0.008763011118228576	0.8844534138246648	0.8852724862898574	5,2898,116,13,1318,12	5	1
100	k_medoids	7	-0.0005536751791444517	0.8766074431306481	0.8878200476483765	456,797,212,590,1172,250,885	472	67.57142857142857
100	contiguous_segmentation	7	-0.00954622321463238	0.8845214000866143	0.8851922772230993	5,2898,116,13,188,1130,12	6	1
100	k_medoids	8	0.004428396928148936	0.8764432086308658	0.8877190867196181	814,318,720,488,17,246,981,778	542	67.875
100	contiguous_segmentation	8	-0.013309662911665337	0.8843986761047228	0.8852156092905341	5,2898,116,13,99,89,1130,12	7	1
100	k_medoids	9	0.004658124515659011	0.875569413731972	0.8888016662700975	1282,336,72,1222,17,99,36,101,1197	447	49.77777777777778
100	contiguous_segmentation	9	-0.013258044949418795	0.8839543997115128	0.8852984637543009	5,193,2705,116,13,99,89,1130,12	8	1
100	k_medoids	10	0.002726942395375238	0.8738124435352137	0.8880991753465988	218,951,469,57,793,36,698,90,1033,17	504	50.5
100	contiguous_segmentation	10	-0.013694224119301051	0.8835213944453543	0.8852886897034494	5,119,74,2705,116,13,99,89,1130,12	9	1
100	k_medoids	11	-0.002842420815823685	0.8740426283749438	0.8872494608176943	579,822,270,692,443,67,161,256,242,513,317	574	52.27272727272727
100	contiguous_segmentation	11	-0.013968497508742041	0.883875108562043	0.885278127824458	5,119,16,58,2705,116,13,99,89,1130,12	10	1
100	k_medoids	12	-0.003355817163907928	0.871897849214305	0.8880724990634956	183,67,824,35,820,498,59,1298,100,71,77,330	496	41.416666666666664
100	contiguous_segmentation	12	-0.01418798924573942	0.883877213943508	0.8855481395729671	5,119,16,58,95,2610,116,13,99,89,1130,12	11	1
100	k_medoids	13	-0.002766751932303314	0.8753762243149465	0.8889599521166689	2045,17,546,573,229,202,36,127,119,205,140,70,53	490	37.76923076923077
100	contiguous_segmentation	13	-0.013973149234458693	0.8835743592467661	0.8861237223419508	5,119,16,58,95,62,2548,116,13,99,89,1130,12	12	1
100	k_medoids	14	0.001496362049028113	0.8705902515775064	0.8875657420569654	345,785,17,200,57,59,735,588,37,91,210,696,159,383	563	40.285714285714285
100	contiguous_segmentation	14	-0.010093816346846063	0.8833643492302122	0.8861283761201181	5,119,16,58,81,14,62,2548,116,13,99,89,1130,12	13	1
100	k_medoids	15	0.005692756282615382	0.8700836197410294	0.8878647547787101	118,261,18,171,569,35,537,71,1034,17,300,334,50,773,74	510	34.06666666666667
