position	support_50	support_100	support_200	support_500	support_1000	support_count	support_fraction	mean_position	mean_jump_strength	max_jump_strength	position_uncertainty
42700	0	1	0	0	0	1	0.2	42700	0.09622556248918268	0.09622556248918268	0
43170	0	1	0	0	0	1	0.2	43170	0.09622556248918268	0.09622556248918268	0
43420	0	1	0	0	0	1	0.2	43420	0.09622556248918268	0.09622556248918268	0
13480	0	1	0	0	0	1	0.2	13480	0.09622556248918267	0.09622556248918268	0
12520	0	1	0	0	0	1	0.2	12520	0.09622556248918267	0.09622556248918267	0
21550	0	1	0	0	0	1	0.2	21550	0.09622556248918267	0.09622556248918267	0
25500	0	1	0	0	0	1	0.2	25500	0.09622556248918267	0.09622556248918267	0
28630	0	1	0	0	0	1	0.2	28630	0.09622556248918267	0.09622556248918267	0
31920	0	1	0	0	0	1	0.2	31920	0.09622556248918267	0.09622556248918267	0
32890	0	1	0	0	0	1	0.2	32890	0.09622556248918267	0.09622556248918267	0
34240	0	1	0	0	0	1	0.2	34240	0.09622556248918267	0.09622556248918267	0
39100	0	1	0	0	0	1	0.2	39100	0.09622556248918267	0.09622556248918267	0
39400	0	1	0	0	0	1	0.2	39400	0.09622556248918267	0.09622556248918267	0
39710	0	1	0	0	0	1	0.2	39710	0.09622556248918267	0.09622556248918267	0
40070	0	1	0	0	0	1	0.2	40070	0.09622556248918267	0.09622556248918267	0
40320	0	1	0	0	0	1	0.2	40320	0.09622556248918267	0.09622556248918267	0
11670	0	1	0	0	0	1	0.2	11670	0.09622556248918265	0.09622556248918265	0
