position	support_50	support_100	support_200	support_500	support_1000	support_count	support_fraction	mean_position	mean_jump_strength	max_jump_strength	position_uncertainty
20195	0	1	1	0	0	2	0.4	20195	0.09496741665224358	0.09622556248918268	25
31215	0	1	1	0	0	2	0.4	31215	0.09490745759856632	0.10000000000000002	15
2795	0	1	1	0	0	2	0.4	2795	0.09488419542715203	0.10000000000000002	5
5440	0	1	1	0	0	2	0.4	5440	0.09488419542715203	0.10000000000000002	0
7005	0	1	1	0	0	2	0.4	7005	0.09488419542715203	0.10000000000000002	5
25215	0	1	1	0	0	2	0.4	25215	0.09488419542715203	0.09622556248918268	15
29645	0	1	1	0	0	2	0.4	29645	0.0948626691363496	0.09622556248918268	5
8000	0	1	1	0	0	2	0.4	8000	0.0948551526236083	0.09622556248918268	20
32065	0	1	1	0	0	2	0.4	32065	0.09483008578859313	0.09622556248918268	25
37265	0	1	1	0	0	2	0.4	37265	0.09483008578859313	0.09622556248918268	25
18750	0	1	1	0	0	2	0.4	18750	0.09480097420206045	0.09622556248918268	10
22160	0	1	1	0	0	2	0.4	22160	0.09480097420206045	0.09622556248918268	0
27120	0	1	1	0	0	2	0.4	27120	0.09480097420206045	0.09622556248918268	20
38605	0	1	1	0	0	2	0.4	38605	0.09474686456350156	0.09622556248918268	5
30910	0	1	1	0	0	2	0.4	30910	0.09473465807374946	0.09622556248918267	10
1035	0	1	1	0	0	2	0.4	1035	0.09468531658498884	0.09622556248918268	5
35830	0	1	1	0	0	2	0.4	35830	0.09468288299366352	0.09622556248918268	10
8525	0	1	1	0	0	2	0.4	8525	0.09467801581101293	0.10000000000000003	25
7670	0	1	1	0	0	2	0.4	7670	0.09461592201474589	0.10000000000000002	10
30785	0	1	0	1	0	2	0.4	30785	0.09457683270530118	0.10000000000000002	15
395	0	1	1	0	0	2	0.4	395	0.09450375780033052	0.09622556248918268	25
37365	0	1	1	0	0	2	0.4	37365	0.09447567459742445	0.09622556248918268	5
15855	0	1	1	0	0	2	0.4	15855	0.09440935846911348	0.09622556248918268	25
7165	0	1	1	0	0	2	0.4	7165	0.09433834373377403	0.09622556248918268	15
27675	0	1	1	0	0	2	0.4	27675	0.09433834373377403	0.09622556248918268	15
40695	0	1	1	0	0	2	0.4	40695	0.09433834373377403	0.09622556248918268	25
29430	0	1	1	0	0	2	0.4	29430	0.09433834373377402	0.09622556248918268	10
4180	0	1	1	0	0	2	0.4	4180	0.09425512250868245	0.09622556248918268	0
12335	0	1	1	0	0	2	0.4	12335	0.09425512250868245	0.09622556248918268	15
16370	0	1	1	0	0	2	0.4	16370	0.0942202525253771	0.09622556248918268	10
12780	0	1	1	0	0	2	0.4	12780	0.09421351189613669	0.10000000000000002	0
28780	0	1	1	0	0	2	0.4	28780	0.09421351189613669	0.09622556248918268	20
43305	0	1	1	0	0	2	0.4	43305	0.09421351189613668	0.10000000000000002	15
28350	0	1	1	0	0	2	0.4	28350	0.09421351189613668	0.09622556248918268	10
5800	0	1	1	0	0	2	0.4	5800	0.0941021613169802	0.09622556248918268	20
40235	0	1	1	0	0	2	0.4	40235	0.0941021613169802	0.09622556248918268	25
17860	0	1	1	0	0	2	0.4	17860	0.09405381007519398	0.09622556248918268	0
35715	0	1	1	0	0	2	0.4	35715	0.09405381007519398	0.09622556248918268	15
1895	0	1	1	0	0	2	0.4	1895	0.0940363750835413	0.09622556248918268	5
18200	0	1	1	0	0	2	0.4	18200	0.0940352922853808	0.09622556248918268	0
23130	0	1	1	0	0	2	0.4	23130	0.09398407010858328	0.09622556248918268	10
15395	0	1	1	0	0	2	0.4	15395	0.09392982290404646	0.09622556248918268	5
38055	0	1	1	0	0	2	0.4	38055	0.09390269930177805	0.09622556248918268	15
15305	0	1	0	1	0	2	0.4	15305	0.09387636594237421	0.10000000000000002	5
35430	0	1	1	0	0	2	0.4	35430	0.09384660167895491	0.09622556248918268	10
23185	0	1	0	0	1	2	0.4	23185	0.09384471923240173	0.10000000000000002	15
3735	0	1	1	0	0	2	0.4	3735	0.09372851047055798	0.09622556248918268	5
19835	0	1	0	1	0	2	0.4	19835	0.09372782025802488	0.10000000000000002	15
27545	0	1	1	0	0	2	0.4	27545	0.09370927081530446	0.10000000000000002	15
10465	0	1	1	0	0	2	0.4	10465	0.09362604959021288	0.09622556248918268	5
40940	0	1	1	0	0	2	0.4	40940	0.09358345623161057	0.09622556248918268	20
14560	0	1	1	0	0	2	0.4	14560	0.09345960714002977	0.10000000000000002	20
