target_a	target_b	control_rank	control_a	control_b	distance	js_similarity	weighted_overlap	jaccard_support_overlap	observations_a	observations_b	reliability
x009436	x012697	1	x000053	x015852	11	0.22455423220208592	0.15648094595463014	0.084375	342	91	1
x009436	x012697	1	x000053	x015852	12	0.22909682523069463	0.16020821283979178	0.08722741433021806	342	91	1
x009436	x012697	1	x000053	x015852	13	0.19566525247965616	0.13530621425358266	0.08157099697885196	342	91	1
x009436	x012697	1	x000053	x015852	14	0.20477263733811102	0.1368163999742947	0.07507507507507508	342	91	1
x009436	x012697	1	x000053	x015852	15	0.21897158523695748	0.15355696934644303	0.07886435331230283	342	91	1
x009436	x012697	1	x000053	x015852	16	0.17942346578488333	0.1330891330891331	0.0634441087613293	342	91	1
x009436	x012697	1	x000053	x015852	17	0.22932630323423997	0.16171839856050382	0.08099688473520249	342	91	1
x009436	x012697	1	x000053	x015852	18	0.2601355649015368	0.18128654970760233	0.0915032679738562	342	91	1
x009436	x012697	1	x000053	x015852	19	0.1914003840850278	0.1338924233661076	0.07739938080495357	342	91	1
x009436	x012697	1	x000053	x015852	20	0.2488965540548318	0.17694878221194008	0.10163934426229508	342	91	1
x009436	x012697	2	x009249	x015853	1	1.1102230246251565e-16	0	0	383	58	1
x009436	x012697	2	x009249	x015853	2	0.17345226446250106	0.0992167101827676	0.0636042402826855	383	58	1
x009436	x012697	2	x009249	x015853	3	0.15758276939447113	0.08616187989556134	0.06312292358803986	383	58	1
x009436	x012697	2	x009249	x015853	4	0.13879794327744466	0.0887728459530026	0.04129793510324484	383	58	1
x009436	x012697	2	x009249	x015853	5	0.22788776094394148	0.15665796344647517	0.06578947368421052	383	58	1
x009436	x012697	2	x009249	x015853	6	0.25820218990235255	0.16449086161879894	0.09180327868852459	383	58	1
x009436	x012697	2	x009249	x015853	7	0.1905438701082397	0.11488250652741512	0.06230529595015576	383	58	1
x009436	x012697	2	x009249	x015853	8	0.2365177018919543	0.14517871612496625	0.08250825082508251	383	58	1
x009436	x012697	2	x009249	x015853	9	0.16659974935152866	0.10182767624020886	0.055900621118012424	383	58	1
x009436	x012697	2	x009249	x015853	10	0.21437851168735544	0.1373458179526425	0.07210031347962383	383	58	1
x009436	x012697	2	x009249	x015853	11	0.20188677709445546	0.131088502746016	0.06430868167202572	383	58	1
x009436	x012697	2	x009249	x015853	12	0.20984619771888824	0.11749347258485637	0.08064516129032258	383	58	1
x009436	x012697	2	x009249	x015853	13	0.1778346517756576	0.11645808949311243	0.054140127388535034	383	58	1
x009436	x012697	2	x009249	x015853	14	0.13674851013615663	0.08355091383812009	0.050793650793650794	383	58	1
x009436	x012697	2	x009249	x015853	15	0.19989106614588248	0.13108850274601602	0.0701219512195122	383	58	1
x009436	x012697	2	x009249	x015853	16	0.16399162348664442	0.10182767624020886	0.05588235294117647	383	58	1
x009436	x012697	2	x009249	x015853	17	0.15712247967709603	0.10079229314846491	0.05537459283387622	383	58	1
x009436	x012697	2	x009249	x015853	18	0.1725055893307177	0.11488250652741513	0.05	383	58	1
x009436	x012697	2	x009249	x015853	19	0.23991974013093553	0.15197623120554613	0.07643312101910828	383	58	1
x009436	x012697	2	x009249	x015853	20	0.17463454678831192	0.11123615737822994	0.059190031152647975	383	58	1
x009436	x012697	3	x008944	x015852	1	6.661338147750939e-16	0	0	190	91	1
x009436	x012697	3	x008944	x015852	2	0.15014012014657951	0.11671486408328517	0.06103286384976526	190	91	1
x009436	x012697	3	x008944	x015852	3	0.22464513337815184	0.17027183342972813	0.10294117647058823	190	91	1
x009436	x012697	3	x008944	x015852	4	0.19344551797899934	0.14736842105263154	0.0945945945945946	190	91	1
x009436	x012697	3	x008944	x015852	5	0.19964088081625886	0.1540196645459803	0.0871559633027523	190	91	1
x009436	x012697	3	x008944	x015852	6	0.1884809891936189	0.1377674956622325	0.0867579908675799	190	91	1
x009436	x012697	3	x008944	x015852	7	0.1909276566123802	0.14783111625216888	0.08035714285714286	190	91	1
x009436	x012697	3	x008944	x015852	8	0.24200040303283477	0.18652400231347596	0.11682242990654206	190	91	1
x009436	x012697	3	x008944	x015852	9	0.19109863577804442	0.1482938114517062	0.08597285067873303	190	91	1
x009436	x012697	3	x008944	x015852	10	0.20579260035151703	0.1530942741469057	0.07555555555555556	190	91	1
x009436	x012697	3	x008944	x015852	11	0.20748026942263942	0.164545980335454	0.08962264150943396	190	91	1
x009436	x012697	3	x008944	x015852	12	0.1973865815735535	0.15355696934644306	0.08108108108108109	190	91	1
x009436	x012697	3	x008944	x015852	13	0.19556906160258636	0.15355696934644303	0.08695652173913043	190	91	1
x009436	x012697	3	x008944	x015852	14	0.2125564627283384	0.15789473684210528	0.1050228310502283	190	91	1
x009436	x012697	3	x008944	x015852	15	0.20351562791337496	0.16020821283979178	0.07981220657276995	190	91	1
x009436	x012697	3	x008944	x015852	16	0.20153452635494118	0.1602082128397918	0.084070796460177	190	91	1
x009436	x012697	3	x008944	x015852	17	0.27481190951858814	0.22197802197802194	0.12206572769953052	190	91	1
x009436	x012697	3	x008944	x015852	18	0.21708235596202563	0.1540196645459803	0.08294930875576037	190	91	1
x009436	x012697	3	x008944	x015852	19	0.13085137785484413	0.10138808559861193	0.056768558951965066	190	91	1
x009436	x012697	3	x008944	x015852	20	0.1961759959892041	0.15835743204164257	0.08144796380090498	190	91	1
x009970	x020556	1	x008944	x015852	1	0	0	0	190	91	1
x009970	x020556	1	x008944	x015852	2	0.15014012014657985	0.11671486408328514	0.06103286384976526	190	91	1
x009970	x020556	1	x008944	x015852	3	0.22464513337815184	0.17027183342972813	0.10294117647058823	190	91	1
x009970	x020556	1	x008944	x015852	4	0.19344551797899967	0.1473684210526316	0.0945945945945946	190	91	1
x009970	x020556	1	x008944	x015852	5	0.19964088081625864	0.15401966454598032	0.0871559633027523	190	91	1
x009970	x020556	1	x008944	x015852	6	0.18848098919361822	0.1377674956622325	0.0867579908675799	190	91	1
x009970	x020556	1	x008944	x015852	7	0.19092765661237965	0.14783111625216888	0.08035714285714286	190	91	1
x009970	x020556	1	x008944	x015852	8	0.24200040303283454	0.18652400231347596	0.11682242990654206	190	91	1
x009970	x020556	1	x008944	x015852	9	0.19109863577804498	0.14829381145170617	0.08597285067873303	190	91	1
x009970	x020556	1	x008944	x015852	10	0.20579260035151636	0.1530942741469057	0.07555555555555556	190	91	1
x009970	x020556	1	x008944	x015852	11	0.20748026942263942	0.16454598033545403	0.08962264150943396	190	91	1
x009970	x020556	1	x008944	x015852	12	0.19738658157355204	0.15355696934644303	0.08108108108108109	190	91	1
x009970	x020556	1	x008944	x015852	13	0.1955690616025868	0.15355696934644306	0.08695652173913043	190	91	1
x009970	x020556	1	x008944	x015852	14	0.21255646272833895	0.15789473684210525	0.1050228310502283	190	91	1
x009970	x020556	1	x008944	x015852	15	0.2035156279133743	0.16020821283979178	0.07981220657276995	190	91	1
x009970	x020556	1	x008944	x015852	16	0.20153452635494085	0.16020821283979175	0.084070796460177	190	91	1
x009970	x020556	1	x008944	x015852	17	0.27481190951858814	0.221978021978022	0.12206572769953052	190	91	1
x009970	x020556	1	x008944	x015852	18	0.21708235596202552	0.15401966454598032	0.08294930875576037	190	91	1
x009970	x020556	1	x008944	x015852	19	0.13085137785484313	0.10138808559861193	0.056768558951965066	190	91	1
x009970	x020556	1	x008944	x015852	20	0.19617599598920377	0.15835743204164254	0.08144796380090498	190	91	1
x009970	x020556	2	x015852	x018931	1	0	0	0	91	229	1
x009970	x020556	2	x015852	x018931	2	0.17911851635302078	0.13551513988195207	0.06956521739130435	91	229	1
x009970	x020556	2	x015852	x018931	3	0.23784075803208016	0.17510437161092182	0.1036036036036036	91	229	1
x009970	x020556	2	x015852	x018931	4	0.21737664464897644	0.16608282547147174	0.09166666666666666	91	229	1
x009970	x020556	2	x015852	x018931	5	0.18708083298325673	0.1421373386438889	0.08064516129032258	91	229	1
x009970	x020556	2	x015852	x018931	6	0.2046107952776236	0.1486155765631748	0.0873015873015873	91	229	1
x009970	x020556	2	x015852	x018931	7	0.18223001396072025	0.13129228849752866	0.08016877637130802	91	229	1
x009970	x020556	2	x015852	x018931	8	0.1887063833486291	0.14002591295167713	0.06976744186046512	91	229	1
x009970	x020556	2	x015852	x018931	9	0.2025563366719766	0.14890349824847637	0.08433734939759036	91	229	1
x009970	x020556	2	x015852	x018931	10	0.2527352803351606	0.19439512452612884	0.1016949152542373	91	229	1
x009970	x020556	2	x015852	x018931	11	0.17198299501571312	0.13114832765487786	0.06772908366533864	91	229	1
x009970	x020556	2	x015852	x018931	12	0.24798203080783676	0.16637074715677336	0.1078838174273859	91	229	1
x009970	x020556	2	x015852	x018931	13	0.17038383956186298	0.12706943711310523	0.06349206349206349	91	229	1
x009970	x020556	2	x015852	x018931	14	0.19767378336806118	0.13791448725946542	0.09012875536480687	91	229	1
x009970	x020556	2	x015852	x018931	15	0.2111436198102915	0.15734920101732325	0.08641975308641975	91	229	1
x009970	x020556	2	x015852	x018931	16	0.1572519371675909	0.11353711790393012	0.07058823529411765	91	229	1
