transcription	class	object_id	corpus	policy	scale	metric_id	voynich_value	reference_value	normalized_residual	uncertainty	direction	applicable	stability
IT2a	FONTANA	f12_horalogius_core	Astafiev	CUE_RESET_LOCAL_V1	MEDIUM	EF1_GIANT_COMPONENT_SHARE	0.874582	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Astafiev	CUE_RESET_LOCAL_V1	MEDIUM	EF1_ISOLATE_SHARE	0.116743	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Astafiev	CUE_RESET_LOCAL_V1	MEDIUM	EF1_ISOLATE_SHARE	0.116743	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Astafiev	CUE_RESET_LOCAL_V1	MEDIUM	EF2_GLOBAL_CLUSTERING	0.279163	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Astafiev	CUE_RESET_LOCAL_V1	MEDIUM	EF2_GLOBAL_CLUSTERING	0.279163	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Astafiev	CUE_RESET_LOCAL_V1	MEDIUM	EF3_DEGREE_FREQUENCY_SPEARMAN	0.633750	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Astafiev	CUE_RESET_LOCAL_V1	MEDIUM	EF3_DEGREE_FREQUENCY_SPEARMAN	0.633750	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Astafiev	CUE_RESET_LOCAL_V1	MEDIUM	LP1_RULE_SUPPORT_GINI	0.780164	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Astafiev	CUE_RESET_LOCAL_V1	MEDIUM	LP1_RULE_SUPPORT_GINI	0.780164	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Astafiev	CUE_RESET_LOCAL_V1	MEDIUM	LP4_PREFIX_ATTACHMENT_NMI	0.304706	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Astafiev	CUE_RESET_LOCAL_V1	MEDIUM	LP4_PREFIX_ATTACHMENT_NMI	0.304706	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Astafiev	CUE_RESET_LOCAL_V1	MEDIUM	LP4_SUFFIX_ATTACHMENT_NMI	0.260009	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Astafiev	CUE_RESET_LOCAL_V1	MEDIUM	LP4_SUFFIX_ATTACHMENT_NMI	0.260009	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Astafiev	CUE_RESET_LOCAL_V1	MEDIUM	cs2/prev-family-current-family	0.000000	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Astafiev	CUE_RESET_LOCAL_V1	MEDIUM	cs2/prev-family-current-family	0.000000	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Astafiev	CUE_RESET_LOCAL_V1	SMALL	EF1_GIANT_COMPONENT_SHARE	0.874582	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Astafiev	CUE_RESET_LOCAL_V1	SMALL	EF1_GIANT_COMPONENT_SHARE	0.874582	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Astafiev	CUE_RESET_LOCAL_V1	SMALL	EF1_ISOLATE_SHARE	0.116743	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Astafiev	CUE_RESET_LOCAL_V1	SMALL	EF1_ISOLATE_SHARE	0.116743	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Astafiev	CUE_RESET_LOCAL_V1	SMALL	EF2_GLOBAL_CLUSTERING	0.279163	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Astafiev	CUE_RESET_LOCAL_V1	SMALL	EF2_GLOBAL_CLUSTERING	0.279163	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Astafiev	CUE_RESET_LOCAL_V1	SMALL	EF3_DEGREE_FREQUENCY_SPEARMAN	0.633750	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Astafiev	CUE_RESET_LOCAL_V1	SMALL	EF3_DEGREE_FREQUENCY_SPEARMAN	0.633750	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Astafiev	CUE_RESET_LOCAL_V1	SMALL	LP1_RULE_SUPPORT_GINI	0.780164	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Astafiev	CUE_RESET_LOCAL_V1	SMALL	LP1_RULE_SUPPORT_GINI	0.780164	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Astafiev	CUE_RESET_LOCAL_V1	SMALL	LP4_PREFIX_ATTACHMENT_NMI	0.304706	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Astafiev	CUE_RESET_LOCAL_V1	SMALL	LP4_PREFIX_ATTACHMENT_NMI	0.304706	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Astafiev	CUE_RESET_LOCAL_V1	SMALL	LP4_SUFFIX_ATTACHMENT_NMI	0.260009	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Astafiev	CUE_RESET_LOCAL_V1	SMALL	LP4_SUFFIX_ATTACHMENT_NMI	0.260009	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Astafiev	CUE_RESET_LOCAL_V1	SMALL	cs2/prev-family-current-family	0.000000	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Astafiev	CUE_RESET_LOCAL_V1	SMALL	cs2/prev-family-current-family	0.000000	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_GLOBAL_V1	LARGE	EF1_GIANT_COMPONENT_SHARE	0.874582	1.000000	-0.219878	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_GLOBAL_V1	LARGE	EF1_GIANT_COMPONENT_SHARE	0.874582	1.000000	-0.219878	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_GLOBAL_V1	LARGE	EF1_ISOLATE_SHARE	0.116743	0.000000	0.382901	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_GLOBAL_V1	LARGE	EF1_ISOLATE_SHARE	0.116743	0.000000	0.382901	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_GLOBAL_V1	LARGE	EF2_GLOBAL_CLUSTERING	0.279163	0.397739	-0.362516	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_GLOBAL_V1	LARGE	EF2_GLOBAL_CLUSTERING	0.279163	0.397739	-0.362516	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_GLOBAL_V1	LARGE	EF3_DEGREE_FREQUENCY_SPEARMAN	0.633750	0.000000	1.359565	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_GLOBAL_V1	LARGE	EF3_DEGREE_FREQUENCY_SPEARMAN	0.633750	0.000000	1.359565	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_GLOBAL_V1	LARGE	LP1_RULE_SUPPORT_GINI	0.780164	0.175665	0.853259	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_GLOBAL_V1	LARGE	LP1_RULE_SUPPORT_GINI	0.780164	0.175665	0.853259	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_GLOBAL_V1	LARGE	LP4_PREFIX_ATTACHMENT_NMI	0.304706	0.000000	0.785761	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_GLOBAL_V1	LARGE	LP4_PREFIX_ATTACHMENT_NMI	0.304706	0.000000	0.785761	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_GLOBAL_V1	LARGE	LP4_SUFFIX_ATTACHMENT_NMI	0.260009	0.218478	0.121716	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_GLOBAL_V1	LARGE	LP4_SUFFIX_ATTACHMENT_NMI	0.260009	0.218478	0.121716	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_GLOBAL_V1	LARGE	cs2/prev-family-current-family	0.000000	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_GLOBAL_V1	LARGE	cs2/prev-family-current-family	0.000000	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_GLOBAL_V1	MEDIUM	EF1_GIANT_COMPONENT_SHARE	0.874582	1.000000	-0.219878	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_GLOBAL_V1	MEDIUM	EF1_GIANT_COMPONENT_SHARE	0.874582	1.000000	-0.219878	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_GLOBAL_V1	MEDIUM	EF1_ISOLATE_SHARE	0.116743	0.000000	0.382901	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_GLOBAL_V1	MEDIUM	EF1_ISOLATE_SHARE	0.116743	0.000000	0.382901	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_GLOBAL_V1	MEDIUM	EF2_GLOBAL_CLUSTERING	0.279163	0.322269	-0.131786	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_GLOBAL_V1	MEDIUM	EF2_GLOBAL_CLUSTERING	0.279163	0.322269	-0.131786	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_GLOBAL_V1	MEDIUM	EF3_DEGREE_FREQUENCY_SPEARMAN	0.633750	0.000000	1.359565	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_GLOBAL_V1	MEDIUM	EF3_DEGREE_FREQUENCY_SPEARMAN	0.633750	0.000000	1.359565	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_GLOBAL_V1	MEDIUM	LP1_RULE_SUPPORT_GINI	0.780164	0.424074	0.502626	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_GLOBAL_V1	MEDIUM	LP1_RULE_SUPPORT_GINI	0.780164	0.424074	0.502626	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_GLOBAL_V1	MEDIUM	LP4_PREFIX_ATTACHMENT_NMI	0.304706	0.000000	0.785761	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_GLOBAL_V1	MEDIUM	LP4_PREFIX_ATTACHMENT_NMI	0.304706	0.000000	0.785761	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_GLOBAL_V1	MEDIUM	LP4_SUFFIX_ATTACHMENT_NMI	0.260009	0.244673	0.044946	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_GLOBAL_V1	MEDIUM	LP4_SUFFIX_ATTACHMENT_NMI	0.260009	0.244673	0.044946	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_GLOBAL_V1	MEDIUM	cs2/prev-family-current-family	0.000000	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_GLOBAL_V1	MEDIUM	cs2/prev-family-current-family	0.000000	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_GLOBAL_V1	SMALL	EF1_GIANT_COMPONENT_SHARE	0.874582	1.000000	-0.219878	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_GLOBAL_V1	SMALL	EF1_GIANT_COMPONENT_SHARE	0.874582	1.000000	-0.219878	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_GLOBAL_V1	SMALL	EF1_ISOLATE_SHARE	0.116743	0.000000	0.382901	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_GLOBAL_V1	SMALL	EF1_ISOLATE_SHARE	0.116743	0.000000	0.382901	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_GLOBAL_V1	SMALL	EF2_GLOBAL_CLUSTERING	0.279163	0.351025	-0.219701	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_GLOBAL_V1	SMALL	EF2_GLOBAL_CLUSTERING	0.279163	0.351025	-0.219701	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_GLOBAL_V1	SMALL	EF3_DEGREE_FREQUENCY_SPEARMAN	0.633750	0.000000	1.359565	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_GLOBAL_V1	SMALL	EF3_DEGREE_FREQUENCY_SPEARMAN	0.633750	0.000000	1.359565	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_GLOBAL_V1	SMALL	LP1_RULE_SUPPORT_GINI	0.780164	0.390076	0.550615	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_GLOBAL_V1	SMALL	LP1_RULE_SUPPORT_GINI	0.780164	0.390076	0.550615	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_GLOBAL_V1	SMALL	LP4_PREFIX_ATTACHMENT_NMI	0.304706	0.000000	0.785761	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_GLOBAL_V1	SMALL	LP4_PREFIX_ATTACHMENT_NMI	0.304706	0.000000	0.785761	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_GLOBAL_V1	SMALL	LP4_SUFFIX_ATTACHMENT_NMI	0.260009	0.286675	-0.078150	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_GLOBAL_V1	SMALL	LP4_SUFFIX_ATTACHMENT_NMI	0.260009	0.286675	-0.078150	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_GLOBAL_V1	SMALL	cs2/prev-family-current-family	0.000000	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_GLOBAL_V1	SMALL	cs2/prev-family-current-family	0.000000	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_LOCAL_V1	LARGE	EF1_GIANT_COMPONENT_SHARE	0.874582	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_LOCAL_V1	LARGE	EF1_GIANT_COMPONENT_SHARE	0.874582	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_LOCAL_V1	LARGE	EF1_ISOLATE_SHARE	0.116743	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_LOCAL_V1	LARGE	EF1_ISOLATE_SHARE	0.116743	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_LOCAL_V1	LARGE	EF2_GLOBAL_CLUSTERING	0.279163	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_LOCAL_V1	LARGE	EF2_GLOBAL_CLUSTERING	0.279163	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_LOCAL_V1	LARGE	EF3_DEGREE_FREQUENCY_SPEARMAN	0.633750	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_LOCAL_V1	LARGE	EF3_DEGREE_FREQUENCY_SPEARMAN	0.633750	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_LOCAL_V1	LARGE	LP1_RULE_SUPPORT_GINI	0.780164	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_LOCAL_V1	LARGE	LP1_RULE_SUPPORT_GINI	0.780164	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_LOCAL_V1	LARGE	LP4_PREFIX_ATTACHMENT_NMI	0.304706	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_LOCAL_V1	LARGE	LP4_PREFIX_ATTACHMENT_NMI	0.304706	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_LOCAL_V1	LARGE	LP4_SUFFIX_ATTACHMENT_NMI	0.260009	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_LOCAL_V1	LARGE	LP4_SUFFIX_ATTACHMENT_NMI	0.260009	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_LOCAL_V1	LARGE	cs2/prev-family-current-family	0.000000	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_LOCAL_V1	LARGE	cs2/prev-family-current-family	0.000000	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_LOCAL_V1	MEDIUM	EF1_GIANT_COMPONENT_SHARE	0.874582	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_LOCAL_V1	MEDIUM	EF1_GIANT_COMPONENT_SHARE	0.874582	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_LOCAL_V1	MEDIUM	EF1_ISOLATE_SHARE	0.116743	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_LOCAL_V1	MEDIUM	EF1_ISOLATE_SHARE	0.116743	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_LOCAL_V1	MEDIUM	EF2_GLOBAL_CLUSTERING	0.279163	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_LOCAL_V1	MEDIUM	EF2_GLOBAL_CLUSTERING	0.279163	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_LOCAL_V1	MEDIUM	EF3_DEGREE_FREQUENCY_SPEARMAN	0.633750	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_LOCAL_V1	MEDIUM	EF3_DEGREE_FREQUENCY_SPEARMAN	0.633750	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_LOCAL_V1	MEDIUM	LP1_RULE_SUPPORT_GINI	0.780164	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_LOCAL_V1	MEDIUM	LP1_RULE_SUPPORT_GINI	0.780164	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_LOCAL_V1	MEDIUM	LP4_PREFIX_ATTACHMENT_NMI	0.304706	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_LOCAL_V1	MEDIUM	LP4_PREFIX_ATTACHMENT_NMI	0.304706	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_LOCAL_V1	MEDIUM	LP4_SUFFIX_ATTACHMENT_NMI	0.260009	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_LOCAL_V1	MEDIUM	LP4_SUFFIX_ATTACHMENT_NMI	0.260009	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_LOCAL_V1	MEDIUM	cs2/prev-family-current-family	0.000000	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_LOCAL_V1	MEDIUM	cs2/prev-family-current-family	0.000000	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_LOCAL_V1	SMALL	EF1_GIANT_COMPONENT_SHARE	0.874582	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_LOCAL_V1	SMALL	EF1_GIANT_COMPONENT_SHARE	0.874582	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_LOCAL_V1	SMALL	EF1_ISOLATE_SHARE	0.116743	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_LOCAL_V1	SMALL	EF1_ISOLATE_SHARE	0.116743	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_LOCAL_V1	SMALL	EF2_GLOBAL_CLUSTERING	0.279163	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
