left_glyph	right_glyph	observed_count	left_opportunities	p_right_given_left	expected_count	effect_size	p_raw	q_value	observed_status	corpus_rule	inferred_status
s	2	0	5910	0	1.178919597	0	0.3076109028	0.6219402965	UNOBSERVED	NEVER_OBSERVED	EXPECTED
s	3	0	5910	0	2.205720537	0	0.1101711144	0.271448221	UNOBSERVED	NEVER_OBSERVED	EXPECTED
s	4	0	5910	0	1.445127248	0	0.2357160802	0.5152795641	UNOBSERVED	NEVER_OBSERVED	EXPECTED
s	5	0	5910	0	1.064830604	0	0.3447862553	0.684292476	UNOBSERVED	NEVER_OBSERVED	EXPECTED
s	6	0	5910	0	1.711334899	0	0.1806245161	0.4157892946	UNOBSERVED	NEVER_OBSERVED	EXPECTED
s	7	0	5910	0	1.521186577	0	0.2184525224	0.4839563572	UNOBSERVED	NEVER_OBSERVED	EXPECTED
s	8	0	5910	0	0.8746822818	0	0.4169944854	0.787791331	UNOBSERVED	NEVER_OBSERVED	EXPECTED
s	9	0	5910	0	1.178919597	0	0.3076109028	0.6219402965	UNOBSERVED	NEVER_OBSERVED	EXPECTED
s	I	0	5910	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
s	a	634	5910	0.1072758037	481.075255	1.317881129	1.326050381e-12	7.160672055e-12	OBSERVED	OBSERVED	STRONGLY_PREFERRED
s	b	0	5910	0	0.5704449664	0	0.5652738549	0.9807160856	UNOBSERVED	NEVER_OBSERVED	EXPECTED
s	c	75	5910	0.01269035533	240.1953605	0.3122458312	0	0	OBSERVED	OBSERVED	DEPLETED
s	d	24	5910	0.004060913706	362.6889096	0.06617241212	0	0	OBSERVED	OBSERVED	DEPLETED
s	e	62	5910	0.01049069374	770.4049419	0.08047715769	0	0	OBSERVED	OBSERVED	DEPLETED
s	f	2	5910	0.0003384094755	14.52733181	0.1376715302	5.940475697e-05	0.0002507770848	OBSERVED	OBSERVED	DEPLETED
s	g	4	5910	0.0006768189509	5.210064026	0.7677448837	0.4044385829	0.7719475751	OBSERVED	OBSERVED	EXPECTED
s	h	4534	5910	0.7671742809	682.6324764	6.641934213	0	0	OBSERVED	OBSERVED	STRONGLY_PREFERRED
s	i	4	5910	0.0006768189509	454.1502526	0.008807657768	0	0	OBSERVED	OBSERVED	DEPLETED
s	j	0	5910	0	0.4563559731	0	0.6335882566	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
s	k	21	5910	0.003553299492	373.071008	0.05628955225	0	0	OBSERVED	OBSERVED	DEPLETED
s	l	4	5910	0.0006768189509	349.7207941	0.01143769564	0	0	OBSERVED	OBSERVED	DEPLETED
s	m	0	5910	0	40.1973553	0	3.487469412e-18	2.18345911e-17	UNOBSERVED	NEVER_OBSERVED	STRONGLY_AVOIDED
s	n	0	5910	0	235.0613558	0	0	0	UNOBSERVED	NEVER_OBSERVED	STRONGLY_AVOIDED
s	o	383	5910	0.06480541455	635.9320485	0.6022656051	0	0	OBSERVED	OBSERVED	DEPLETED
s	p	2	5910	0.0003384094755	42.93549114	0.04658150977	2.178607648e-16	1.313244424e-15	OBSERVED	OBSERVED	DEPLETED
s	q	1	5910	0.0001692047377	1.331038255	0.7512932076	0.6158668548	1	OBSERVED	OBSERVED	EXPECTED
s	r	1	5910	0.0001692047377	268.6795792	0.003721905487	0	0	OBSERVED	OBSERVED	DEPLETED
s	s	32	5910	0.005414551607	104.8097552	0.3053150916	8.140710328e-13	4.432924616e-12	OBSERVED	OBSERVED	DEPLETED
s	t	1	5910	0.0001692047377	227.1892153	0.004401617387	0	0	OBSERVED	OBSERVED	DEPLETED
s	u	0	5910	0	0.3042373154	0	0.7376857815	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
s	v	0	5910	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
s	x	0	5910	0	0.7605932885	0	0.4673890482	0.8522757353	UNOBSERVED	NEVER_OBSERVED	EXPECTED
s	y	126	5910	0.02131979695	604.595605	0.2084037644	0	0	OBSERVED	OBSERVED	DEPLETED
s	z	0	5910	0	0.266207651	0	0.7662799922	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
t	0	0	6924	0	1.381191081	0	0.2512790809	0.5350721232	UNOBSERVED	NEVER_OBSERVED	EXPECTED
t	1	0	6924	0	1.024754673	0	0.3588844986	0.7057880275	UNOBSERVED	NEVER_OBSERVED	EXPECTED
t	2	0	6924	0	1.381191081	0	0.2512790809	0.5350721232	UNOBSERVED	NEVER_OBSERVED	EXPECTED
t	3	0	6924	0	2.584163959	0	0.0754591402	0.1963755938	UNOBSERVED	NEVER_OBSERVED	EXPECTED
t	4	0	6924	0	1.693072938	0	0.1839533772	0.4219532333	UNOBSERVED	NEVER_OBSERVED	EXPECTED
t	5	0	6924	0	1.247527428	0	0.287214077	0.5946157249	UNOBSERVED	NEVER_OBSERVED	EXPECTED
t	6	0	6924	0	2.004954796	0	0.1346663831	0.320234188	UNOBSERVED	NEVER_OBSERVED	EXPECTED
t	7	0	6924	0	1.78218204	0	0.1682705732	0.3922278109	UNOBSERVED	NEVER_OBSERVED	EXPECTED
t	8	0	6924	0	1.024754673	0	0.3588844986	0.7057880275	UNOBSERVED	NEVER_OBSERVED	EXPECTED
t	9	0	6924	0	1.381191081	0	0.2512790809	0.5350721232	UNOBSERVED	NEVER_OBSERVED	EXPECTED
t	I	0	6924	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
t	a	1601	6924	0.2312247256	563.6150703	2.840591184	0	0	OBSERVED	OBSERVED	STRONGLY_PREFERRED
t	b	0	6924	0	0.6683182652	0	0.5125698599	0.9150007417	UNOBSERVED	NEVER_OBSERVED	EXPECTED
t	c	989	6924	0.1428365107	281.4065442	3.514488275	0	0	OBSERVED	OBSERVED	STRONGLY_PREFERRED
t	d	21	6924	0.003032928943	424.916753	0.04942144515	0	0	OBSERVED	OBSERVED	DEPLETED
t	e	1884	6924	0.2720970537	902.5860944	2.087335504	0	0	OBSERVED	OBSERVED	STRONGLY_PREFERRED
t	f	0	6924	0	17.01983849	0	4.058616928e-08	1.970025295e-07	UNOBSERVED	NEVER_OBSERVED	STRONGLY_AVOIDED
t	g	1	6924	0.0001444251878	6.103973489	0.1638277102	0.01587008776	0.04956056321	OBSERVED	OBSERVED	DEPLETED
t	h	948	6924	0.136915078	799.7541907	1.185364217	7.211916409e-08	3.448946002e-07	OBSERVED	OBSERVED	STRONGLY_PREFERRED
t	i	5	6924	0.0007221259388	532.0704482	0.009397251843	0	0	OBSERVED	OBSERVED	DEPLETED
t	j	0	6924	0	0.5346546121	0	0.5858716081	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
t	k	1	6924	0.0001444251878	437.0801454	0.002287909919	0	0	OBSERVED	OBSERVED	DEPLETED
t	l	12	6924	0.001733102253	409.7236511	0.02928803345	0	0	OBSERVED	OBSERVED	DEPLETED
t	m	0	6924	0	47.09416042	0	3.525867599e-21	2.229036297e-20	UNOBSERVED	NEVER_OBSERVED	STRONGLY_AVOIDED
t	n	0	6924	0	275.3916798	0	0	0	UNOBSERVED	NEVER_OBSERVED	STRONGLY_AVOIDED
t	o	787	6924	0.1136626228	745.041202	1.05631742	0.0599103064	0.1614215324	OBSERVED	OBSERVED	EXPECTED
t	p	0	6924	0	50.30208809	0	1.425872566e-22	9.058484538e-22	UNOBSERVED	NEVER_OBSERVED	STRONGLY_AVOIDED
t	q	0	6924	0	1.559409285	0	0.2102602383	0.4698228773	UNOBSERVED	NEVER_OBSERVED	EXPECTED
t	r	0	6924	0	314.7779029	0	0	0	UNOBSERVED	NEVER_OBSERVED	STRONGLY_AVOIDED
t	s	180	6924	0.0259965338	122.7923426	1.465889454	9.558646419e-08	4.554413882e-07	OBSERVED	OBSERVED	STRONGLY_PREFERRED
t	t	0	6924	0	266.1688877	0	0	0	UNOBSERVED	NEVER_OBSERVED	STRONGLY_AVOIDED
t	u	1	6924	0.0001444251878	0.3564364081	2.805549538	0.299833005	0.613876105	OBSERVED	OBSERVED	EXPECTED
t	v	0	6924	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
t	x	0	6924	0	0.8910910202	0	0.4102079633	0.7795154259	UNOBSERVED	NEVER_OBSERVED	EXPECTED
t	y	494	6924	0.07134604275	708.328252	0.6974167677	4.440892099e-16	2.616089163e-15	OBSERVED	OBSERVED	DEPLETED
t	z	0	6924	0	0.3118818571	0	0.7320680118	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
u	0	0	0	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	INSUFFICIENT_SUPPORT
u	1	0	0	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	INSUFFICIENT_SUPPORT
u	2	0	0	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	INSUFFICIENT_SUPPORT
u	3	0	0	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	INSUFFICIENT_SUPPORT
u	4	0	0	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	INSUFFICIENT_SUPPORT
u	5	0	0	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	INSUFFICIENT_SUPPORT
u	6	0	0	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	INSUFFICIENT_SUPPORT
u	7	0	0	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	INSUFFICIENT_SUPPORT
u	8	0	0	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	INSUFFICIENT_SUPPORT
u	9	0	0	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	INSUFFICIENT_SUPPORT
u	I	0	0	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	INSUFFICIENT_SUPPORT
u	a	0	0	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	INSUFFICIENT_SUPPORT
u	b	0	0	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	INSUFFICIENT_SUPPORT
u	c	0	0	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	INSUFFICIENT_SUPPORT
u	d	0	0	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	INSUFFICIENT_SUPPORT
u	e	0	0	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	INSUFFICIENT_SUPPORT
u	f	0	0	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	INSUFFICIENT_SUPPORT
u	g	0	0	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	INSUFFICIENT_SUPPORT
u	h	0	0	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	INSUFFICIENT_SUPPORT
u	i	0	0	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	INSUFFICIENT_SUPPORT
u	j	0	0	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	INSUFFICIENT_SUPPORT
u	k	0	0	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	INSUFFICIENT_SUPPORT
u	l	0	0	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	INSUFFICIENT_SUPPORT
u	m	0	0	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	INSUFFICIENT_SUPPORT
u	n	0	0	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	INSUFFICIENT_SUPPORT
u	o	0	0	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	INSUFFICIENT_SUPPORT
u	p	0	0	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	INSUFFICIENT_SUPPORT
u	q	0	0	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	INSUFFICIENT_SUPPORT
u	r	0	0	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	INSUFFICIENT_SUPPORT
u	s	0	0	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	INSUFFICIENT_SUPPORT
u	t	0	0	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	INSUFFICIENT_SUPPORT
u	u	0	0	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	INSUFFICIENT_SUPPORT
u	v	0	0	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	INSUFFICIENT_SUPPORT
u	x	0	0	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	INSUFFICIENT_SUPPORT
u	y	0	0	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	INSUFFICIENT_SUPPORT
u	z	0	0	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	INSUFFICIENT_SUPPORT
v	0	0	3	0	0.0005984363437	0	0.9994017427	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
v	1	0	3	0	0.0004440011583	0	0.9995560974	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
v	2	0	3	0	0.0005984363437	0	0.9994017427	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
v	3	0	3	0	0.001119655095	0	0.9988809715	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
v	4	0	3	0	0.000733567131	0	0.9992667019	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
v	5	0	3	0	0.0005405231492	0	0.9994596229	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
v	6	0	3	0	0.0008686979183	0	0.9991316793	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
v	7	0	3	0	0.0007721759274	0	0.9992281221	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
v	8	0	3	0	0.0004440011583	0	0.9995560974	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
v	9	0	3	0	0.0005984363437	0	0.9994017427	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
v	I	0	3	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
v	a	0	3	0	0.244200637	0	0.7833304534	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
v	b	0	3	0	0.0002895659728	0	0.9997104759	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
v	c	0	3	0	0.1219265789	0	0.8852133594	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
v	d	0	3	0	0.1841060455	0	0.8318475855	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
v	e	0	3	0	0.3910684984	0	0.6763338266	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
v	f	0	3	0	0.007374280107	0	0.9926528432	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
v	g	0	3	0	0.002644702551	0	0.9973587916	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
v	h	0	3	0	0.3465139474	0	0.7071489563	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
v	i	0	3	0	0.2305331231	0	0.7941101312	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
v	j	0	3	0	0.0002316527782	0	0.9997683741	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
v	k	0	3	0	0.1893761462	0	0.8274751965	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
v	l	0	3	0	0.1775232457	0	0.8373415345	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
v	m	0	3	0	0.02040474888	0	0.9798020193	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
v	n	0	3	0	0.1193204852	0	0.8875233171	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
v	o	2	3	0.6666666667	0.3228081465	6.195630507	0.04213773598	0.118965899	OBSERVED	OBSERVED	EXPECTED
v	p	0	3	0	0.02179466555	0	0.9784411221	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
v	q	0	3	0	0.0006756539365	0	0.9993245743	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
v	r	0	3	0	0.1363855732	0	0.8725061527	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
v	s	1	3	0.3333333333	0.0532029214	18.79596033	0.05181241459	0.1428699773	OBSERVED	OBSERVED	EXPECTED
v	t	0	3	0	0.1153244748	0	0.891076965	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
v	u	0	3	0	0.0001544351855	0	0.9998455767	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
v	v	0	3	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
v	x	0	3	0	0.0003860879637	0	0.9996139866	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
v	y	0	3	0	0.3069013224	0	0.7357231968	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
v	z	0	3	0	0.0001351307873	0	0.9998648783	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
x	0	0	22	0	0.004388533187	0	0.9956210824	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
x	1	0	22	0	0.003256008494	0	0.9967492866	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
x	2	0	22	0	0.004388533187	0	0.9956210824	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
x	3	0	22	0	0.008210804028	0	0.9918228126	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
x	4	0	22	0	0.005379492294	0	0.9946349513	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
x	5	0	22	0	0.003963836427	0	0.9960440092	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
x	6	0	22	0	0.006370451401	0	0.9936497969	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
x	7	0	22	0	0.005662623468	0	0.994353379	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
x	8	0	22	0	0.003256008494	0	0.9967492866	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
x	9	0	22	0	0.004388533187	0	0.9956210824	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
x	I	0	22	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
x	a	9	22	0.4090909091	1.790804672	5.025673733	0.0001056555975	0.0004445767997	OBSERVED	OBSERVED	STRONGLY_PREFERRED
x	b	0	22	0	0.0021234838	0	0.9978787692	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
x	c	0	22	0	0.8941282456	0	0.4089639594	0.7782926453	UNOBSERVED	NEVER_OBSERVED	EXPECTED
x	d	1	22	0.04545454545	1.350111	0.7406798402	0.6091757658	1	OBSERVED	OBSERVED	EXPECTED
x	e	0	22	0	2.867835655	0	0.0568217755	0.1543836919	UNOBSERVED	NEVER_OBSERVED	EXPECTED
x	f	0	22	0	0.05407805412	0	0.9473581584	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
x	g	0	22	0	0.01939448538	0	0.9807923777	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
x	h	0	22	0	2.541102281	0	0.07877951474	0.2029786304	UNOBSERVED	NEVER_OBSERVED	EXPECTED
x	i	0	22	0	1.690576236	0	0.1844132278	0.422260677	UNOBSERVED	NEVER_OBSERVED	EXPECTED
x	j	0	22	0	0.00169878704	0	0.9983026551	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
x	k	0	22	0	1.388758405	0	0.2493847472	0.5350721232	UNOBSERVED	NEVER_OBSERVED	EXPECTED
x	l	0	22	0	1.301837135	0	0.2720315749	0.5732567822	UNOBSERVED	NEVER_OBSERVED	EXPECTED
x	m	0	22	0	0.1496348251	0	0.8610223427	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
x	n	0	22	0	0.8750168913	0	0.4168549784	0.787791331	UNOBSERVED	NEVER_OBSERVED	EXPECTED
x	o	9	22	0.4090909091	2.367259741	3.801864175	0.000783931436	0.003145433873	OBSERVED	OBSERVED	STRONGLY_PREFERRED
x	p	0	22	0	0.1598275474	0	0.8522907561	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
x	q	0	22	0	0.004954795534	0	0.9950574592	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
x	r	0	22	0	1.00016087	0	0.3678202652	0.7209362634	UNOBSERVED	NEVER_OBSERVED	EXPECTED
x	s	0	22	0	0.3901547569	0	0.6769521034	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
x	t	0	22	0	0.8457128149	0	0.4292512724	0.8036986429	UNOBSERVED	NEVER_OBSERVED	EXPECTED
x	u	0	22	0	0.001132524694	0	0.9988681164	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
x	v	0	22	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
x	x	0	22	0	0.002831311734	0	0.9971726926	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
x	y	3	22	0.1363636364	2.250609697	1.332972129	0.3908233897	0.7571107819	OBSERVED	OBSERVED	EXPECTED
x	z	0	22	0	0.0009909591068	0	0.9990095317	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
y	0	0	2187	0	0.4362600946	0	0.646449566	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
y	1	0	2187	0	0.3236768444	0	0.7234840025	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
y	2	0	2187	0	0.4362600946	0	0.646449566	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
y	3	0	2187	0	0.8162285641	0	0.4420958505	0.8208541866	UNOBSERVED	NEVER_OBSERVED	EXPECTED
y	4	0	2187	0	0.5347704385	0	0.5858037527	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
y	5	0	2187	0	0.3940413758	0	0.6743261549	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
y	6	0	2187	0	0.6332807825	0	0.5308473463	0.9379239191	UNOBSERVED	NEVER_OBSERVED	EXPECTED
y	7	0	2187	0	0.5629162511	0	0.5695457014	0.984174972	UNOBSERVED	NEVER_OBSERVED	EXPECTED
y	8	0	2187	0	0.3236768444	0	0.7234840025	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
y	9	0	2187	0	0.4362600946	0	0.646449566	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
y	I	0	2187	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
y	a	20	2187	0.009144947417	178.0222644	0.1123454983	0	0	OBSERVED	OBSERVED	DEPLETED
y	b	0	2187	0	0.2110935942	0	0.8096982803	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
y	c	253	2187	0.1156835848	88.88447605	2.846391308	0	0	OBSERVED	OBSERVED	STRONGLY_PREFERRED
y	d	188	2187	0.08596250572	134.2133072	1.40075529	1.393472284e-06	6.496187336e-06	OBSERVED	OBSERVED	STRONGLY_PREFERRED
y	e	9	2187	0.004115226337	285.0889354	0.03156909611	0	0	OBSERVED	OBSERVED	DEPLETED
y	f	27	2187	0.01234567901	5.375850198	5.022461379	2.767941432e-11	1.440663492e-10	OBSERVED	OBSERVED	STRONGLY_PREFERRED
y	g	1	2187	0.0004572473708	1.92798816	0.5186753844	0.4258480836	0.8010146826	OBSERVED	OBSERVED	EXPECTED
y	h	2	2187	0.0009144947417	252.6086677	0.007917384698	0	0	OBSERVED	OBSERVED	DEPLETED
y	i	1	2187	0.0004572473708	168.0586468	0.005950303774	0	0	OBSERVED	OBSERVED	DEPLETED
y	j	0	2187	0	0.1688748753	0	0.8446145789	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
y	k	752	2187	0.3438500229	138.0552106	5.447096106	0	0	OBSERVED	OBSERVED	STRONGLY_PREFERRED
y	l	29	2187	0.01326017375	129.4144461	0.224086266	0	0	OBSERVED	OBSERVED	DEPLETED
y	m	3	2187	0.001371742112	14.87506193	0.2016798325	0.0002339868756	0.0009626888597	OBSERVED	OBSERVED	DEPLETED
y	n	0	2187	0	86.9846337	0	1.671296771e-38	1.140000324e-37	UNOBSERVED	NEVER_OBSERVED	STRONGLY_AVOIDED
y	o	44	2187	0.02011888432	235.3271388	0.1869737601	0	0	OBSERVED	OBSERVED	DEPLETED
y	p	90	2187	0.04115226337	15.88831119	5.664541621	3.330669074e-16	1.971026082e-15	OBSERVED	OBSERVED	STRONGLY_PREFERRED
y	q	13	2187	0.005944215821	0.4925517197	26.39316742	1.032507413e-14	5.894844084e-14	OBSERVED	OBSERVED	STRONGLY_PREFERRED
y	r	17	2187	0.007773205304	99.42508285	0.1709830107	2.027586902e-24	1.294459421e-23	OBSERVED	OBSERVED	DEPLETED
y	s	138	2187	0.06310013717	38.7849297	3.558083025	3.330669074e-16	1.971026082e-15	OBSERVED	OBSERVED	STRONGLY_PREFERRED
y	t	597	2187	0.2729766804	84.0715421	7.101094914	0	0	OBSERVED	OBSERVED	STRONGLY_PREFERRED
y	u	0	2187	0	0.1125832502	0	0.893522958	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
y	v	0	2187	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
y	x	0	2187	0	0.2814581255	0	0.7546825169	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
y	y	3	2187	0.001371742112	223.731064	0.01340895603	0	0	OBSERVED	OBSERVED	DEPLETED
y	z	0	2187	0	0.09851034394	0	0.906186319	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
z	0	0	8	0	0.00159583025	0	0.9984054424	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
z	1	0	8	0	0.001184003089	0	0.9988166976	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
z	2	0	8	0	0.00159583025	0	0.9984054424	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
z	3	0	8	0	0.002985746919	0	0.997018706	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
z	4	0	8	0	0.001956179016	0	0.9980457331	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
z	5	0	8	0	0.001441395065	0	0.9985596432	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
z	6	0	8	0	0.002316527782	0	0.9976861533	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
z	7	0	8	0	0.002059135806	0	0.9979429828	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
z	8	0	8	0	0.001184003089	0	0.9988166976	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
z	9	0	8	0	0.00159583025	0	0.9984054424	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
z	I	0	8	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
z	a	4	8	0.5	0.6512016988	6.142490119	0.004476604136	0.01580838954	OBSERVED	OBSERVED	PREFERRED
z	b	0	8	0	0.0007721759274	0	0.9992281221	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
z	c	0	8	0	0.3251375438	0	0.7224279813	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
z	d	0	8	0	0.4909494547	0	0.6120450092	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
z	e	1	8	0.125	1.042849329	0.9589112943	0.7200002168	1	OBSERVED	OBSERVED	EXPECTED
z	f	0	8	0	0.01966474695	0	0.980527343	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
z	g	1	8	0.125	0.007052540137	141.7928832	0.007027729337	0.02359569228	OBSERVED	OBSERVED	PREFERRED
z	h	0	8	0	0.9240371931	0	0.3969133861	0.7643384077	UNOBSERVED	NEVER_OBSERVED	EXPECTED
z	i	0	8	0	0.614754995	0	0.5407733713	0.9493793133	UNOBSERVED	NEVER_OBSERVED	EXPECTED
z	j	0	8	0	0.0006177407419	0	0.99938245	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
z	k	0	8	0	0.5050030565	0	0.6035037308	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
z	l	0	8	0	0.4733953219	0	0.6228837829	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
z	m	0	8	0	0.05441266369	0	0.9470412163	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
z	n	0	8	0	0.3181879605	0	0.7274660407	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
