token	block	direction	counterpart	raw_count	probability	log2_enrichment
x037861	G0/generic#0	incoming	x014826	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x014827	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x014828	0	0.001483679525	-0.6000243307
x037861	G0/generic#0	incoming	x014829	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x014830	0	0.001483679525	-1.336989925
x037861	G0/generic#0	incoming	x014831	0	0.001483679525	-0.6000243307
x037861	G0/generic#0	incoming	x015280	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x015281	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x015282	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x015283	0	0.001483679525	-0.6000243307
x037861	G0/generic#0	incoming	x015284	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x015285	0	0.001483679525	-1.336989925
x037861	G0/generic#0	incoming	x015286	1	0.004451038576	0.98493817
x037861	G0/generic#0	incoming	x015287	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x016452	0	0.001483679525	-0.6000243307
x037861	G0/generic#0	incoming	x016455	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x016896	0	0.001483679525	-0.6000243307
x037861	G0/generic#0	incoming	x016897	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x016898	0	0.001483679525	-1.822416752
x037861	G0/generic#0	incoming	x016899	0	0.001483679525	-0.6000243307
x037861	G0/generic#0	incoming	x016900	0	0.001483679525	-0.6000243307
x037861	G0/generic#0	incoming	x016901	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x016902	0	0.001483679525	-0.6000243307
x037861	G0/generic#0	incoming	x016903	0	0.001483679525	-1.336989925
x037861	G0/generic#0	incoming	x017032	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x017038	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x017288	0	0.001483679525	-0.6000243307
x037861	G0/generic#0	incoming	x017289	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x017292	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x017293	0	0.001483679525	-0.6000243307
x037861	G0/generic#0	incoming	x017294	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x017295	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x017376	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x017377	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x017378	0	0.001483679525	-0.6000243307
x037861	G0/generic#0	incoming	x017379	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x017380	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x017381	0	0.001483679525	-0.6000243307
x037861	G0/generic#0	incoming	x017382	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x017383	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x017408	0	0.001483679525	-1.336989925
x037861	G0/generic#0	incoming	x017409	0	0.001483679525	-2.184986831
x037861	G0/generic#0	incoming	x017410	0	0.001483679525	-1.336989925
x037861	G0/generic#0	incoming	x017411	0	0.001483679525	-0.6000243307
x037861	G0/generic#0	incoming	x017412	0	0.001483679525	-0.6000243307
x037861	G0/generic#0	incoming	x017413	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x017414	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x017415	0	0.001483679525	-1.336989925
