target_a	target_b	control_rank	control_a	control_b	distance	js_similarity	weighted_overlap	jaccard_support_overlap	observations_a	observations_b	reliability
chey	ol	1	aiin	qotchy	4	0.2220964917800743	0.13914490527393747	0.06933333333333333	504	62	1
chey	ol	1	aiin	qotchy	5	0.14778285177168993	0.0895417306707629	0.041884816753926704	504	62	1
chey	ol	1	aiin	qotchy	6	0.2112103769121455	0.12499999999999997	0.05945945945945946	504	62	1
chey	ol	1	aiin	qotchy	7	0.20470671132671536	0.13492063492063494	0.056	504	62	1
chey	ol	1	aiin	qotchy	8	0.17763771582960386	0.1193036354326677	0.04450261780104712	504	62	1
chey	ol	1	aiin	qotchy	9	0.15280019855411275	0.08928571428571427	0.05699481865284974	504	62	1
chey	ol	1	aiin	qotchy	10	0.22209271496321403	0.13914490527393752	0.06077348066298342	504	62	1
chey	ol	1	aiin	qotchy	11	0.20107712537439637	0.12103174603174602	0.05929919137466307	504	62	1
chey	ol	1	aiin	qotchy	12	0.2021252817931557	0.12327188940092165	0.046153846153846156	504	62	1
chey	ol	1	aiin	qotchy	13	0.20914537710616565	0.14932155657962115	0.04960835509138381	504	62	1
chey	ol	1	aiin	qotchy	14	0.14832542893700806	0.10317460317460317	0.042666666666666665	504	62	1
chey	ol	1	aiin	qotchy	15	0.15246001016855526	0.09152585765488991	0.04580152671755725	504	62	1
chey	ol	1	aiin	qotchy	16	0.18220448619716734	0.12103174603174602	0.04639175257731959	504	62	1
chey	ol	1	aiin	qotchy	17	0.1799786692171813	0.10317460317460315	0.04738154613466334	504	62	1
chey	ol	1	aiin	qotchy	18	0.17712607368984423	0.11111111111111109	0.05675675675675676	504	62	1
chey	ol	1	aiin	qotchy	19	0.2106581648151742	0.13492063492063489	0.06382978723404255	504	62	1
chey	ol	1	aiin	qotchy	20	0.2183015094913845	0.13888888888888884	0.059895833333333336	504	62	1
chey	ol	2	am	qokeedy	1	0.12758550572465144	0.08717130262957898	0.05042016806722689	86	306	1
chey	ol	2	am	qokeedy	2	0.17982908905814043	0.11658306733546134	0.07462686567164178	86	306	1
chey	ol	2	am	qokeedy	3	0.20757502203268752	0.15108679130566952	0.08979591836734693	86	306	1
chey	ol	2	am	qokeedy	4	0.3535874432763272	0.2698738410092719	0.125	86	306	1
chey	ol	2	am	qokeedy	5	0.22693957446987867	0.1557987536099711	0.09019607843137255	86	306	1
chey	ol	2	am	qokeedy	6	0.2799327717768295	0.2080863353093175	0.1125	86	306	1
chey	ol	2	am	qokeedy	7	0.29210761298141363	0.21317829457364335	0.10655737704918032	86	306	1
chey	ol	2	am	qokeedy	8	0.24959481128974503	0.19721842225262196	0.08835341365461848	86	306	1
chey	ol	2	am	qokeedy	9	0.2033691507655231	0.1488828089375285	0.07421875	86	306	1
chey	ol	2	am	qokeedy	10	0.2360502929111331	0.17578659370725033	0.08764940239043825	86	306	1
chey	ol	2	am	qokeedy	11	0.19052293760514127	0.1329229366165071	0.06746031746031746	86	306	1
chey	ol	2	am	qokeedy	12	0.2362862078035931	0.17905456756345944	0.09795918367346938	86	306	1
chey	ol	2	am	qokeedy	13	0.18924987741735788	0.138014895880833	0.07392996108949416	86	306	1
chey	ol	2	am	qokeedy	14	0.3123562335954442	0.22518619851041186	0.124	86	306	1
chey	ol	2	am	qokeedy	15	0.24773196994252034	0.18414652682778537	0.08661417322834646	86	306	1
chey	ol	2	am	qokeedy	16	0.2284528627846648	0.16887064903480775	0.10196078431372549	86	306	1
chey	ol	2	am	qokeedy	17	0.19212423890586894	0.1343669250645995	0.08171206225680934	86	306	1
chey	ol	2	am	qokeedy	18	0.20073209652756585	0.12821097431220552	0.08949416342412451	86	306	1
chey	ol	2	am	qokeedy	19	0.2460962997435331	0.19721842225262196	0.08943089430894309	86	306	1
chey	ol	2	am	qokeedy	20	0.25041867590637523	0.18847849217206258	0.09523809523809523	86	306	1
chey	ol	3	aiin	sor	1	0.1890969217305971	0.11286181139122313	0.05475504322766571	504	51	1
chey	ol	3	aiin	sor	2	0.22086656047160036	0.15032679738562088	0.052770448548812667	504	51	1
chey	ol	3	aiin	sor	3	0.20341570449432422	0.12476657329598506	0.06301369863013699	504	51	1
chey	ol	3	aiin	sor	4	0.25198428816257634	0.16246498599439774	0.06486486486486487	504	51	1
chey	ol	3	aiin	sor	5	0.21935503076874097	0.1369047619047619	0.06027397260273973	504	51	1
chey	ol	3	aiin	sor	6	0.26287825098884443	0.1746031746031746	0.06060606060606061	504	51	1
chey	ol	3	aiin	sor	7	0.261546993879866	0.16421568627450975	0.07799442896935933	504	51	1
chey	ol	3	aiin	sor	8	0.22026457155383072	0.15429505135387483	0.04904632152588556	504	51	1
chey	ol	3	aiin	sor	9	0.21849720080715296	0.1386554621848739	0.06702412868632708	504	51	1
chey	ol	3	aiin	sor	10	0.18842008959769163	0.13492063492063494	0.03825136612021858	504	51	1
chey	ol	3	aiin	sor	11	0.1992155446982059	0.11904761904761904	0.06077348066298342	504	51	1
chey	ol	3	aiin	sor	12	0.26657238943382233	0.1679505135387488	0.0748663101604278	504	51	1
chey	ol	3	aiin	sor	13	0.2796910482631739	0.17238562091503265	0.07967032967032966	504	51	1
chey	ol	3	aiin	sor	14	0.13373009218381404	0.07913165266106441	0.04120879120879121	504	51	1
chey	ol	3	aiin	sor	15	0.14032784044776203	0.08905228758169934	0.038860103626943004	504	51	1
chey	ol	3	aiin	sor	16	0.2076383229687443	0.13270308123249297	0.047493403693931395	504	51	1
chey	ol	3	aiin	sor	17	0.21328496507003836	0.13095238095238093	0.05102040816326531	504	51	1
chey	ol	3	aiin	sor	18	0.1872649841641577	0.11484593837535015	0.05234159779614325	504	51	1
chey	ol	3	aiin	sor	19	0.1447594830530703	0.09302054154995332	0.042328042328042326	504	51	1
chey	ol	3	aiin	sor	20	0.20222197849515489	0.13643790849673204	0.05235602094240838	504	51	1
lchedy	qokar	1	cthy	saiin	1	0.16879326413465756	0.12177968045256479	0.07222222222222222	103	127	1
lchedy	qokar	1	cthy	saiin	2	0.16224978451547112	0.12544912468465713	0.06358381502890173	103	127	1
lchedy	qokar	1	cthy	saiin	3	0.14057108848874367	0.11337053742068648	0.06779661016949153	103	127	1
lchedy	qokar	1	cthy	saiin	4	0.16354367201687636	0.11574038682057945	0.07471264367816093	103	127	1
lchedy	qokar	1	cthy	saiin	5	0.0931715454560984	0.0745355859643758	0.047619047619047616	103	127	1
lchedy	qokar	1	cthy	saiin	6	0.23907979518314815	0.19578013913309372	0.08823529411764706	103	127	1
lchedy	qokar	1	cthy	saiin	7	0.14270294326507948	0.1194098310526718	0.07103825136612021	103	127	1
lchedy	qokar	1	cthy	saiin	8	0.17846931731957139	0.13752771194862778	0.07262569832402235	103	127	1
lchedy	qokar	1	cthy	saiin	9	0.2309942466460423	0.1884412506689091	0.10857142857142857	103	127	1
lchedy	qokar	1	cthy	saiin	10	0.16901169342736067	0.13752771194862778	0.08791208791208792	103	127	1
lchedy	qokar	1	cthy	saiin	11	0.1298791096860712	0.10366179955660883	0.056179775280898875	103	127	1
lchedy	qokar	1	cthy	saiin	12	0.13228062919829298	0.1115358153046403	0.049723756906077346	103	127	1
lchedy	qokar	1	cthy	saiin	13	0.19184877560446012	0.1393624340646739	0.08670520231213873	103	127	1
lchedy	qokar	1	cthy	saiin	14	0.14017355372442442	0.10603164895650179	0.06629834254143646	103	127	1
lchedy	qokar	1	cthy	saiin	15	0.15737938835526155	0.11757510893662564	0.07446808510638298	103	127	1
lchedy	qokar	1	cthy	saiin	16	0.11975549569954558	0.09211833957648498	0.047872340425531915	103	127	1
lchedy	qokar	1	cthy	saiin	17	0.1776394233211539	0.1351578625487348	0.08	103	127	1
lchedy	qokar	1	cthy	saiin	18	0.2062705387907242	0.1690237749407537	0.09497206703910614	103	127	1
lchedy	qokar	1	cthy	saiin	19	0.1612295650198895	0.12911856891674947	0.06741573033707865	103	127	1
lchedy	qokar	1	cthy	saiin	20	0.18520694839504948	0.1514410213286446	0.0782122905027933	103	127	1
lchedy	qokar	2	chy	sar	1	0.14270766718892602	0.10459743997576308	0.05521472392638037	163	81	1
lchedy	qokar	2	chy	sar	2	0.19597285444174306	0.15375293493902903	0.07894736842105263	163	81	1
lchedy	qokar	2	chy	sar	3	0.19052978582737612	0.15981216390214348	0.07608695652173914	163	81	1
lchedy	qokar	2	chy	sar	4	0.1721326764344907	0.11664015753995309	0.07537688442211055	163	81	1
lchedy	qokar	2	chy	sar	5	0.20105377235774535	0.14769370597591458	0.08620689655172414	163	81	1
lchedy	qokar	2	chy	sar	6	0.14205711593971282	0.11050518821479968	0.06	163	81	1
lchedy	qokar	2	chy	sar	7	0.23325965841634644	0.19041127016587145	0.08426966292134831	163	81	1
lchedy	qokar	2	chy	sar	8	0.16891699526050152	0.116715897901992	0.07262569832402235	163	81	1
lchedy	qokar	2	chy	sar	9	0.19786219447773157	0.13519654623949104	0.08888888888888889	163	81	1
lchedy	qokar	2	chy	sar	10	0.06960296921088904	0.05521472392638037	0.033816425120772944	163	81	1
lchedy	qokar	2	chy	sar	11	0.14025865176199348	0.10444595925168525	0.061224489795918366	163	81	1
lchedy	qokar	2	chy	sar	12	0.16046107941731036	0.12898583655229873	0.0582010582010582	163	81	1
lchedy	qokar	2	chy	sar	13	0.12607350933856254	0.09202453987730062	0.061855670103092786	163	81	1
lchedy	qokar	2	chy	sar	14	0.162279150810704	0.12898583655229873	0.06349206349206349	163	81	1
lchedy	qokar	2	chy	sar	15	0.1557983034126812	0.11042944785276076	0.07352941176470588	163	81	1
lchedy	qokar	2	chy	sar	16	0.1997965984651593	0.1595849428160267	0.09183673469387756	163	81	1
lchedy	qokar	2	chy	sar	17	0.16927797242743825	0.13504506551541318	0.07650273224043716	163	81	1
lchedy	qokar	2	chy	sar	18	0.1495300717229825	0.12292660758918428	0.06467661691542288	163	81	1
lchedy	qokar	2	chy	sar	19	0.16584155550529156	0.11671589790199201	0.07692307692307693	163	81	1
lchedy	qokar	2	chy	sar	20	0.13803067468255725	0.10452169961372416	0.0625	163	81	1
lchedy	qokar	3	chdy	sar	1	0.10572883952769663	0.07398951462878403	0.052941176470588235	146	81	1
lchedy	qokar	3	chdy	sar	2	0.1618625341668699	0.126078132927448	0.06486486486486487	146	81	1
lchedy	qokar	3	chdy	sar	3	0.1549435039741759	0.11237950279046169	0.07514450867052024	146	81	1
lchedy	qokar	3	chdy	sar	4	0.23559525332338271	0.17951970235075257	0.11046511627906977	146	81	1
lchedy	qokar	3	chdy	sar	5	0.3010363711627331	0.22061559276171147	0.13043478260869565	146	81	1
lchedy	qokar	3	chdy	sar	6	0.15693470910214302	0.11373245391510231	0.0782122905027933	146	81	1
lchedy	qokar	3	chdy	sar	7	0.21910652820901222	0.16582107221376627	0.09411764705882353	146	81	1
lchedy	qokar	3	chdy	sar	8	0.2341316635256605	0.18231016404532385	0.10650887573964497	146	81	1
lchedy	qokar	3	chdy	sar	9	0.2007920316281363	0.15626585489599187	0.07647058823529412	146	81	1
lchedy	qokar	3	chdy	sar	10	0.17146261969937993	0.13301200744123118	0.07344632768361582	146	81	1
lchedy	qokar	3	chdy	sar	11	0.15897150423870932	0.11922881785895484	0.07262569832402235	146	81	1
lchedy	qokar	3	chdy	sar	12	0.18944043264806865	0.1411297141890749	0.08241758241758242	146	81	1
lchedy	qokar	3	chdy	sar	13	0.2535864151774524	0.189159479113817	0.1206896551724138	146	81	1
lchedy	qokar	3	chdy	sar	14	0.20458882452535931	0.15626585489599187	0.09248554913294797	146	81	1
lchedy	qokar	3	chdy	sar	15	0.2304292197003842	0.17267038728225942	0.10344827586206896	146	81	1
lchedy	qokar	3	chdy	sar	16	0.17799724997188127	0.13157449687130052	0.07428571428571429	146	81	1
lchedy	qokar	3	chdy	sar	17	0.2548871470899583	0.19727718586166074	0.12	146	81	1
lchedy	qokar	3	chdy	sar	18	0.17855392191167907	0.14256722475900557	0.08888888888888889	146	81	1
lchedy	qokar	3	chdy	sar	19	0.21204011762062602	0.16446812108912565	0.09550561797752809	146	81	1
lchedy	qokar	3	chdy	sar	20	0.1933530897911896	0.14941653982749872	0.09142857142857143	146	81	1
lchedy	qokain	1	am	qokeedy	1	0.12758550572465077	0.08717130262957895	0.05042016806722689	86	306	1
lchedy	qokain	1	am	qokeedy	2	0.179829089058141	0.11658306733546134	0.07462686567164178	86	306	1
lchedy	qokain	1	am	qokeedy	3	0.20757502203268785	0.15108679130566957	0.08979591836734693	86	306	1
lchedy	qokain	1	am	qokeedy	4	0.3535874432763272	0.2698738410092718	0.125	86	306	1
lchedy	qokain	1	am	qokeedy	5	0.22693957446987834	0.15579875360997109	0.09019607843137255	86	306	1
lchedy	qokain	1	am	qokeedy	6	0.2799327717768292	0.20808633530931744	0.1125	86	306	1
lchedy	qokain	1	am	qokeedy	7	0.29210761298141386	0.21317829457364335	0.10655737704918032	86	306	1
lchedy	qokain	1	am	qokeedy	8	0.2495948112897448	0.19721842225262193	0.08835341365461848	86	306	1
lchedy	qokain	1	am	qokeedy	9	0.20336915076552375	0.14888280893752848	0.07421875	86	306	1
lchedy	qokain	1	am	qokeedy	10	0.23605029291113355	0.17578659370725028	0.08764940239043825	86	306	1
lchedy	qokain	1	am	qokeedy	11	0.19052293760514116	0.1329229366165071	0.06746031746031746	86	306	1
lchedy	qokain	1	am	qokeedy	12	0.236286207803593	0.17905456756345944	0.09795918367346938	86	306	1
lchedy	qokain	1	am	qokeedy	13	0.18924987741735844	0.13801489588083296	0.07392996108949416	86	306	1
lchedy	qokain	1	am	qokeedy	14	0.3123562335954443	0.22518619851041186	0.124	86	306	1
lchedy	qokain	1	am	qokeedy	15	0.24773196994252034	0.18414652682778535	0.08661417322834646	86	306	1
lchedy	qokain	1	am	qokeedy	16	0.22845286278466426	0.1688706490348077	0.10196078431372549	86	306	1
lchedy	qokain	1	am	qokeedy	17	0.19212423890586905	0.1343669250645995	0.08171206225680934	86	306	1
lchedy	qokain	1	am	qokeedy	18	0.2007320965275664	0.12821097431220552	0.08949416342412451	86	306	1
lchedy	qokain	1	am	qokeedy	19	0.24609629974353298	0.19721842225262196	0.08943089430894309	86	306	1
lchedy	qokain	1	am	qokeedy	20	0.25041867590637557	0.18847849217206253	0.09523809523809523	86	306	1
lchedy	qokain	2	am	qokeey	1	0.21045785509212178	0.1543547651618787	0.08032128514056225	86	306	1
lchedy	qokain	2	am	qokeey	2	0.21446735830229458	0.1441708466332269	0.08695652173913043	86	306	1
lchedy	qokain	2	am	qokeey	3	0.20484584934296024	0.1492628058975528	0.10080645161290322	86	306	1
lchedy	qokain	2	am	qokeey	4	0.3180958795643434	0.24623803009575915	0.10861423220973783	86	306	1
lchedy	qokain	2	am	qokeey	5	0.19706624970014575	0.13109895120839035	0.0842911877394636	86	306	1
lchedy	qokain	2	am	qokeey	6	0.2670447735662953	0.2001063991488068	0.0996309963099631	86	306	1
lchedy	qokain	2	am	qokeey	7	0.32533770441614784	0.23970208238334087	0.11740890688259109	86	306	1
lchedy	qokain	2	am	qokeey	8	0.23699887801848118	0.17685058519531838	0.08518518518518518	86	306	1
lchedy	qokain	2	am	qokeey	9	0.24410419609033562	0.16560267517859853	0.10317460317460317	86	306	1
lchedy	qokain	2	am	qokeey	10	0.20295639583226588	0.15906672746618022	0.07662835249042145	86	306	1
lchedy	qokain	2	am	qokeey	11	0.17650368462558708	0.12494300045599636	0.05639097744360902	86	306	1
lchedy	qokain	2	am	qokeey	12	0.25399835390509184	0.19577443380452952	0.10483870967741936	86	306	1
lchedy	qokain	2	am	qokeey	13	0.1998070850988095	0.14417084663322693	0.0749063670411985	86	306	1
lchedy	qokain	2	am	qokeey	14	0.2706915543014603	0.19030247758017932	0.09885931558935361	86	306	1
lchedy	qokain	2	am	qokeey	15	0.231365394745648	0.1710746314029487	0.07806691449814127	86	306	1
lchedy	qokain	2	am	qokeey	16	0.2309044280451873	0.16742666058671532	0.0916030534351145	86	306	1
lchedy	qokain	2	am	qokeey	17	0.20214263327150206	0.14090287277701777	0.08455882352941177	86	306	1
lchedy	qokain	2	am	qokeey	18	0.26089665157087083	0.1884784921720626	0.09398496240601503	86	306	1
lchedy	qokain	2	am	qokeey	19	0.20637138607013206	0.1557987536099711	0.08273381294964029	86	306	1
lchedy	qokain	2	am	qokeey	20	0.2801362024437237	0.21211430308557525	0.09881422924901186	86	306	1
lchedy	qokain	3	am	qokedy	1	0.19101289490681517	0.13270980788675432	0.08490566037735849	86	276	1
lchedy	qokain	3	am	qokedy	2	0.12905262019895136	0.07684529828109203	0.06854838709677419	86	276	1
lchedy	qokain	3	am	qokedy	3	0.22276767147716015	0.158072126727334	0.1059322033898305	86	276	1
lchedy	qokain	3	am	qokedy	4	0.35075017550878373	0.2554769127064374	0.14691943127962084	86	276	1
lchedy	qokain	3	am	qokedy	5	0.22260102374552004	0.15082574991573977	0.1037344398340249	86	276	1
lchedy	qokain	3	am	qokedy	6	0.21682101357962535	0.15006740815638686	0.08677685950413223	86	276	1
lchedy	qokain	3	am	qokedy	7	0.3162060784663234	0.2240478597910347	0.11764705882352941	86	276	1
lchedy	qokain	3	am	qokedy	8	0.24339593135928916	0.18629929221435787	0.1016949152542373	86	276	1
lchedy	qokain	3	am	qokedy	9	0.23981703374738705	0.1828446241995281	0.09504132231404959	86	276	1
lchedy	qokain	3	am	qokedy	10	0.22447992110831838	0.15234243343444548	0.1038961038961039	86	276	1
lchedy	qokain	3	am	qokedy	11	0.1804428166369466	0.13860802157061003	0.05439330543933055	86	276	1
lchedy	qokain	3	am	qokedy	12	0.21598379155741942	0.1508257499157398	0.0931174089068826	86	276	1
lchedy	qokain	3	am	qokedy	13	0.18990827881733607	0.13195146612740144	0.08641975308641975	86	276	1
lchedy	qokain	3	am	qokedy	14	0.31086387171888974	0.22918773171553747	0.12831858407079647	86	276	1
lchedy	qokain	3	am	qokedy	15	0.24138775843011118	0.18056959892146945	0.09417040358744394	86	276	1
lchedy	qokain	3	am	qokedy	16	0.2000125194130038	0.13270980788675432	0.08943089430894309	86	276	1
lchedy	qokain	3	am	qokedy	17	0.1870313619331455	0.13843950117964277	0.07916666666666666	86	276	1
lchedy	qokain	3	am	qokedy	18	0.20568258082820345	0.1327098078867543	0.09130434782608696	86	276	1
lchedy	qokain	3	am	qokedy	19	0.1934754428115173	0.1435793731041456	0.08016877637130802	86	276	1
lchedy	qokain	3	am	qokedy	20	0.22643254257666512	0.16531850353892824	0.09649122807017543	86	276	1
lchedy	qol	1	cthy	saiin	1	0.16879326413465756	0.12177968045256478	0.07222222222222222	103	127	1
lchedy	qol	1	cthy	saiin	2	0.16224978451547112	0.12544912468465713	0.06358381502890173	103	127	1
lchedy	qol	1	cthy	saiin	3	0.1405710884887439	0.11337053742068648	0.06779661016949153	103	127	1
lchedy	qol	1	cthy	saiin	4	0.16354367201687658	0.11574038682057945	0.07471264367816093	103	127	1
lchedy	qol	1	cthy	saiin	5	0.09317154545609851	0.0745355859643758	0.047619047619047616	103	127	1
lchedy	qol	1	cthy	saiin	6	0.23907979518314826	0.19578013913309378	0.08823529411764706	103	127	1
lchedy	qol	1	cthy	saiin	7	0.1427029432650796	0.11940983105267179	0.07103825136612021	103	127	1
lchedy	qol	1	cthy	saiin	8	0.17846931731957194	0.13752771194862778	0.07262569832402235	103	127	1
lchedy	qol	1	cthy	saiin	9	0.23099424664604207	0.18844125066890904	0.10857142857142857	103	127	1
lchedy	qol	1	cthy	saiin	10	0.16901169342736033	0.13752771194862778	0.08791208791208792	103	127	1
lchedy	qol	1	cthy	saiin	11	0.12987910968607008	0.10366179955660881	0.056179775280898875	103	127	1
lchedy	qol	1	cthy	saiin	12	0.13228062919829275	0.11153581530464032	0.049723756906077346	103	127	1
lchedy	qol	1	cthy	saiin	13	0.19184877560446	0.1393624340646739	0.08670520231213873	103	127	1
lchedy	qol	1	cthy	saiin	14	0.14017355372442464	0.10603164895650179	0.06629834254143646	103	127	1
lchedy	qol	1	cthy	saiin	15	0.15737938835526155	0.11757510893662562	0.07446808510638298	103	127	1
lchedy	qol	1	cthy	saiin	16	0.11975549569954536	0.09211833957648498	0.047872340425531915	103	127	1
lchedy	qol	1	cthy	saiin	17	0.17763942332115423	0.1351578625487348	0.08	103	127	1
lchedy	qol	1	cthy	saiin	18	0.20627053879072454	0.1690237749407537	0.09497206703910614	103	127	1
lchedy	qol	1	cthy	saiin	19	0.16122956501988928	0.12911856891674947	0.06741573033707865	103	127	1
lchedy	qol	1	cthy	saiin	20	0.1852069483950497	0.15144102132864457	0.0782122905027933	103	127	1
lchedy	qol	2	chdy	sar	1	0.10572883952769785	0.07398951462878403	0.052941176470588235	146	81	1
lchedy	qol	2	chdy	sar	2	0.16186253416687035	0.126078132927448	0.06486486486486487	146	81	1
lchedy	qol	2	chdy	sar	3	0.1549435039741761	0.11237950279046169	0.07514450867052024	146	81	1
lchedy	qol	2	chdy	sar	4	0.23559525332338238	0.17951970235075257	0.11046511627906977	146	81	1
lchedy	qol	2	chdy	sar	5	0.3010363711627331	0.22061559276171147	0.13043478260869565	146	81	1
lchedy	qol	2	chdy	sar	6	0.1569347091021437	0.11373245391510231	0.0782122905027933	146	81	1
lchedy	qol	2	chdy	sar	7	0.21910652820901289	0.16582107221376627	0.09411764705882353	146	81	1
lchedy	qol	2	chdy	sar	8	0.2341316635256604	0.18231016404532385	0.10650887573964497	146	81	1
lchedy	qol	2	chdy	sar	9	0.2007920316281363	0.15626585489599187	0.07647058823529412	146	81	1
lchedy	qol	2	chdy	sar	10	0.1714626196993796	0.13301200744123118	0.07344632768361582	146	81	1
lchedy	qol	2	chdy	sar	11	0.1589715042387092	0.11922881785895484	0.07262569832402235	146	81	1
lchedy	qol	2	chdy	sar	12	0.18944043264806865	0.1411297141890749	0.08241758241758242	146	81	1
lchedy	qol	2	chdy	sar	13	0.2535864151774526	0.189159479113817	0.1206896551724138	146	81	1
lchedy	qol	2	chdy	sar	14	0.20458882452535865	0.15626585489599187	0.09248554913294797	146	81	1
lchedy	qol	2	chdy	sar	15	0.23042921970038377	0.17267038728225942	0.10344827586206896	146	81	1
lchedy	qol	2	chdy	sar	16	0.17799724997188104	0.13157449687130052	0.07428571428571429	146	81	1
lchedy	qol	2	chdy	sar	17	0.2548871470899585	0.19727718586166074	0.12	146	81	1
lchedy	qol	2	chdy	sar	18	0.17855392191167907	0.14256722475900557	0.08888888888888889	146	81	1
lchedy	qol	2	chdy	sar	19	0.21204011762062547	0.16446812108912565	0.09550561797752809	146	81	1
lchedy	qol	2	chdy	sar	20	0.1933530897911898	0.14941653982749872	0.09142857142857143	146	81	1
lchedy	qol	3	am	cthy	1	0.16258546571677246	0.11639196206818692	0.06756756756756757	86	103	1
lchedy	qol	3	am	cthy	2	0.17360151504073096	0.1435990065477534	0.06756756756756757	86	103	1
lchedy	qol	3	am	cthy	3	0.10126800853448858	0.08342741025062089	0.050314465408805034	86	103	1
lchedy	qol	3	am	cthy	4	0.18646082238873507	0.14743734477308645	0.07586206896551724	86	103	1
lchedy	qol	3	am	cthy	5	0.14397520924213847	0.11842402348159851	0.07741935483870968	86	103	1
lchedy	qol	3	am	cthy	6	0.18031705349658156	0.15127568299841948	0.06711409395973154	86	103	1
lchedy	qol	3	am	cthy	7	0.23092058998939746	0.17848272747798594	0.09154929577464789	86	103	1
lchedy	qol	3	am	cthy	8	0.1571600844449884	0.12418153081959807	0.07894736842105263	86	103	1
lchedy	qol	3	am	cthy	9	0.15718832394734428	0.1300519304583427	0.07333333333333333	86	103	1
lchedy	qol	3	am	cthy	10	0.18566829140350416	0.14167983743508689	0.08609271523178808	86	103	1
lchedy	qol	3	am	cthy	11	0.11187398589808817	0.09313614811469856	0.053691275167785234	86	103	1
lchedy	qol	3	am	cthy	12	0.12247996326168775	0.10284488597877622	0.062111801242236024	86	103	1
lchedy	qol	3	am	cthy	13	0.1315917941192667	0.09505531722736507	0.05921052631578947	86	103	1
lchedy	qol	3	am	cthy	14	0.17304680541598738	0.1435990065477534	0.08053691275167785	86	103	1
lchedy	qol	3	am	cthy	15	0.15636688490605966	0.12034319259426504	0.0759493670886076	86	103	1
lchedy	qol	3	am	cthy	16	0.13048002844410966	0.10081282456536464	0.05128205128205128	86	103	1
lchedy	qol	3	am	cthy	17	0.1865187896921684	0.15330774441183107	0.08666666666666667	86	103	1
lchedy	qol	3	am	cthy	18	0.2029111688712304	0.1533077444118311	0.0958904109589041	86	103	1
lchedy	qol	3	am	cthy	19	0.1257558623332259	0.09505531722736507	0.05921052631578947	86	103	1
lchedy	qol	3	am	cthy	20	0.1308969023942651	0.10476405509144274	0.05660377358490566	86	103	1
okaiin	ol	1	sar	shedy	1	0.12079346416849279	0.07621247113163972	0.04710144927536232	81	433	1
okaiin	ol	1	sar	shedy	2	0.2750275749702109	0.1964759216491318	0.0932475884244373	81	433	1
okaiin	ol	1	sar	shedy	3	0.26077596567402817	0.18102243891312403	0.08359133126934984	81	433	1
okaiin	ol	1	sar	shedy	4	0.31194059292093657	0.22570068143586236	0.09294871794871795	81	433	1
okaiin	ol	1	sar	shedy	5	0.31694360614173656	0.2348530208422433	0.1	81	433	1
okaiin	ol	1	sar	shedy	6	0.2580626574447292	0.19256978302397848	0.10101010101010101	81	433	1
okaiin	ol	1	sar	shedy	7	0.22617906130429422	0.1586405497106036	0.0749185667752443	81	433	1
okaiin	ol	1	sar	shedy	8	0.29912653399908906	0.20802326575998628	0.10437710437710437	81	433	1
okaiin	ol	1	sar	shedy	9	0.29188156103621643	0.2094488637983635	0.10139860139860139	81	433	1
okaiin	ol	1	sar	shedy	10	0.23804668388604044	0.17409403244661134	0.08737864077669903	81	433	1
okaiin	ol	1	sar	shedy	11	0.2604211281668838	0.1856413765574659	0.08090614886731391	81	433	1
okaiin	ol	1	sar	shedy	12	0.22706591258111852	0.15490548285005556	0.07516339869281045	81	433	1
okaiin	ol	1	sar	shedy	13	0.25398256899388894	0.18715251047814557	0.0744336569579288	81	433	1
okaiin	ol	1	sar	shedy	14	0.2884365270637078	0.21646280614717875	0.08524590163934426	81	433	1
okaiin	ol	1	sar	shedy	15	0.22811763699555598	0.15402161206626178	0.09003215434083602	81	433	1
okaiin	ol	1	sar	shedy	16	0.2656916449184036	0.19177144812248734	0.09090909090909091	81	433	1
okaiin	ol	1	sar	shedy	17	0.27601852286972184	0.20331879223334184	0.09446254071661238	81	433	1
okaiin	ol	1	sar	shedy	18	0.33430279311965716	0.24506030279702332	0.10631229235880399	81	433	1
okaiin	ol	1	sar	shedy	19	0.22569906946446006	0.15410714794856437	0.07894736842105263	81	433	1
okaiin	ol	1	sar	shedy	20	0.24308810688804083	0.17569070224959366	0.08940397350993377	81	433	1
okaiin	ol	2	aiin	qotchy	1	0.13333052022875735	0.07936507936507936	0.04395604395604396	504	62	1
okaiin	ol	2	aiin	qotchy	2	0.1991064285197386	0.11309523809523807	0.0549738219895288	504	62	1
okaiin	ol	2	aiin	qotchy	3	0.1690982682985892	0.09549411162314386	0.04825737265415549	504	62	1
okaiin	ol	2	aiin	qotchy	4	0.2220964917800755	0.13914490527393752	0.06933333333333333	504	62	1
okaiin	ol	2	aiin	qotchy	5	0.1477828517716887	0.0895417306707629	0.041884816753926704	504	62	1
okaiin	ol	2	aiin	qotchy	6	0.2112103769121466	0.125	0.05945945945945946	504	62	1
okaiin	ol	2	aiin	qotchy	7	0.20470671132671792	0.1349206349206349	0.056	504	62	1
okaiin	ol	2	aiin	qotchy	8	0.1776377158296033	0.11930363543266768	0.04450261780104712	504	62	1
okaiin	ol	2	aiin	qotchy	9	0.15280019855411298	0.08928571428571422	0.05699481865284974	504	62	1
okaiin	ol	2	aiin	qotchy	10	0.2220927149632137	0.13914490527393752	0.06077348066298342	504	62	1
