candidate	corpus	error_channel	error_rate	replicate	seed	injected_errors	glyph_recovery	token_recovery	word_error_rate	exact_message_recovery	output_tokens
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.01000	95	67107252	2	0.33500000	0.00000000	0.86127168	0	171
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.01000	96	67108261	2	0.33500000	0.10982659	0.86705202	0	171
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.01000	97	67109270	2	0.34166667	0.04624277	0.86127168	0	171
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.01000	98	67110279	2	0.33666667	0.13294798	0.86127168	0	171
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.01000	99	67111288	2	0.34333333	0.00578035	0.86705202	0	171
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	0	67021397	3	0.33833333	0.00578035	0.86127168	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	1	67022406	3	0.33666667	0.05202312	0.86705202	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	2	67023415	3	0.33666667	0.04624277	0.86705202	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	3	67024424	3	0.33833333	0.00000000	0.86705202	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	4	67025433	3	0.33666667	0.04046243	0.86705202	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	5	67026442	3	0.33833333	0.05780347	0.86127168	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	6	67027451	3	0.34000000	0.02312139	0.86705202	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	7	67028460	3	0.33666667	0.04624277	0.87283237	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	8	67029469	3	0.33000000	0.02312139	0.86127168	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	9	67030478	3	0.33833333	0.07514451	0.86127168	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	10	67031487	3	0.33666667	0.02312139	0.86705202	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	11	67032496	3	0.32833333	0.01156069	0.87283237	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	12	67033505	3	0.33333333	0.00000000	0.87283237	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	13	67034514	3	0.34000000	0.02312139	0.86127168	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	14	67035523	3	0.33000000	0.05780347	0.87283237	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	15	67036532	3	0.34000000	0.00578035	0.86127168	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	16	67037541	3	0.33500000	0.06358382	0.86127168	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	17	67038550	3	0.34166667	0.00578035	0.86127168	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	18	67039559	3	0.33666667	0.02312139	0.86705202	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	19	67040568	3	0.33000000	0.00000000	0.87861272	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	20	67041577	3	0.32000000	0.04624277	0.87283237	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	21	67042586	3	0.34500000	0.00000000	0.86127168	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	22	67043595	3	0.34166667	0.02890173	0.86127168	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	23	67044604	3	0.33833333	0.04624277	0.86705202	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	24	67045613	3	0.33666667	0.01734104	0.86705202	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	25	67046622	3	0.33833333	0.00000000	0.86127168	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	26	67047631	3	0.33333333	0.00000000	0.86127168	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	27	67048640	3	0.33000000	0.04624277	0.86705202	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	28	67049649	3	0.34166667	0.03468208	0.86127168	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	29	67050658	3	0.34000000	0.04046243	0.87283237	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	30	67051667	3	0.33666667	0.00578035	0.87283237	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	31	67052676	3	0.33833333	0.02312139	0.86705202	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	32	67053685	3	0.34166667	0.00000000	0.86705202	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	33	67054694	3	0.33666667	0.02312139	0.86705202	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	34	67055703	3	0.34000000	0.03468208	0.86127168	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	35	67056712	3	0.33166667	0.02890173	0.88439306	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	36	67057721	3	0.33166667	0.00000000	0.86127168	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	37	67058730	3	0.33333333	0.00000000	0.86705202	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	38	67059739	3	0.33833333	0.00578035	0.86127168	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	39	67060748	3	0.34000000	0.00578035	0.86705202	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	40	67061757	3	0.33333333	0.00000000	0.86705202	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	41	67062766	3	0.33166667	0.04624277	0.87861272	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	42	67063775	3	0.33166667	0.02312139	0.86705202	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	43	67064784	3	0.33666667	0.04624277	0.86127168	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	44	67065793	3	0.33666667	0.01156069	0.86127168	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	45	67066802	3	0.33833333	0.04624277	0.86127168	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	46	67067811	3	0.33833333	0.03468208	0.86705202	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	47	67068820	3	0.33166667	0.06358382	0.86127168	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	48	67069829	3	0.33666667	0.00578035	0.86705202	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	49	67070838	3	0.33500000	0.10982659	0.86705202	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	50	67071847	3	0.33500000	0.01156069	0.87283237	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	51	67072856	3	0.33833333	0.00578035	0.87283237	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	52	67073865	3	0.33166667	0.02312139	0.86705202	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	53	67074874	3	0.34166667	0.04046243	0.86127168	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	54	67075883	3	0.33166667	0.04624277	0.87283237	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	55	67076892	3	0.33500000	0.01156069	0.86127168	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	56	67077901	3	0.33500000	0.01156069	0.86705202	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	57	67078910	3	0.33500000	0.04624277	0.86127168	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	58	67079919	3	0.33666667	0.05780347	0.86705202	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	59	67080928	3	0.33333333	0.02312139	0.86705202	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	60	67081937	3	0.33333333	0.02312139	0.87861272	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	61	67082946	3	0.33666667	0.00000000	0.86705202	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	62	67083955	3	0.33666667	0.04624277	0.86705202	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	63	67084964	3	0.33833333	0.06358382	0.87283237	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	64	67085973	3	0.33000000	0.02312139	0.87283237	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	65	67086982	3	0.34166667	0.05780347	0.86127168	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	66	67087991	3	0.33333333	0.04624277	0.86127168	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	67	67089000	3	0.33500000	0.02890173	0.86705202	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	68	67090009	3	0.34000000	0.04624277	0.86705202	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	69	67091018	3	0.33666667	0.01156069	0.86127168	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	70	67092027	3	0.33166667	0.05780347	0.86705202	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	71	67093036	3	0.33500000	0.09248555	0.86705202	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	72	67094045	3	0.33833333	0.01156069	0.86127168	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	73	67095054	3	0.34000000	0.06358382	0.86127168	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	74	67096063	3	0.34000000	0.00000000	0.86127168	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	75	67097072	3	0.33833333	0.02312139	0.86705202	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	76	67098081	3	0.33166667	0.02312139	0.86127168	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	77	67099090	3	0.33333333	0.02890173	0.86127168	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	78	67100099	3	0.34000000	0.00000000	0.86127168	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	79	67101108	3	0.34000000	0.04046243	0.86705202	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	80	67102117	3	0.34166667	0.01156069	0.86127168	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	81	67103126	3	0.34666667	0.04624277	0.86127168	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	82	67104135	3	0.34000000	0.04046243	0.86705202	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	83	67105144	3	0.34000000	0.01156069	0.86127168	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	84	67106153	3	0.33500000	0.00578035	0.86127168	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	85	67107162	3	0.33666667	0.02312139	0.86127168	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	86	67108171	3	0.34166667	0.05780347	0.86127168	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	87	67109180	3	0.33833333	0.00000000	0.86127168	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	88	67110189	3	0.33500000	0.02312139	0.86705202	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	89	67111198	3	0.34166667	0.02312139	0.86127168	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	90	67112207	3	0.34000000	0.04624277	0.86127168	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	91	67113216	3	0.34166667	0.00000000	0.86127168	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	92	67114225	3	0.34833333	0.02312139	0.86127168	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	93	67115234	3	0.34333333	0.00578035	0.86705202	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	94	67116243	3	0.33500000	0.06358382	0.86705202	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	95	67117252	3	0.33833333	0.06358382	0.86127168	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	96	67118261	3	0.34000000	0.00578035	0.86127168	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	97	67119270	3	0.34500000	0.04046243	0.86127168	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	98	67120279	3	0.33000000	0.00578035	0.87283237	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.02000	99	67121288	3	0.34000000	0.04624277	0.86127168	0	170
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	0	67051397	9	0.33166667	0.01734104	0.89017341	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	1	67052406	9	0.31833333	0.00000000	0.87861272	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	2	67053415	9	0.34333333	0.04624277	0.86127168	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	3	67054424	9	0.33666667	0.04624277	0.87283237	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	4	67055433	9	0.33833333	0.00000000	0.86127168	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	5	67056442	9	0.33500000	0.00578035	0.87861272	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	6	67057451	9	0.33500000	0.02312139	0.86705202	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	7	67058460	9	0.32000000	0.00000000	0.88439306	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	8	67059469	9	0.33666667	0.01734104	0.86705202	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	9	67060478	9	0.32500000	0.00000000	0.87861272	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	10	67061487	9	0.33166667	0.00578035	0.86705202	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	11	67062496	9	0.34000000	0.02890173	0.86705202	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	12	67063505	9	0.33666667	0.01734104	0.86127168	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	13	67064514	9	0.32833333	0.01734104	0.87861272	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	14	67065523	9	0.34000000	0.02890173	0.86705202	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	15	67066532	9	0.31666667	0.02312139	0.89017341	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	16	67067541	9	0.33666667	0.00000000	0.86127168	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	17	67068550	9	0.34666667	0.04624277	0.86127168	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	18	67069559	9	0.32166667	0.01734104	0.87861272	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	19	67070568	9	0.32833333	0.01734104	0.87283237	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	20	67071577	9	0.34166667	0.02312139	0.86705202	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	21	67072586	9	0.33833333	0.01156069	0.87283237	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	22	67073595	9	0.33500000	0.00578035	0.88439306	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	23	67074604	9	0.33666667	0.01734104	0.86127168	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	24	67075613	9	0.32500000	0.01156069	0.89017341	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	25	67076622	9	0.33333333	0.01156069	0.87283237	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	26	67077631	9	0.32166667	0.01156069	0.87861272	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	27	67078640	9	0.33166667	0.02312139	0.87861272	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	28	67079649	9	0.32333333	0.00578035	0.87283237	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	29	67080658	9	0.32000000	0.00000000	0.87861272	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	30	67081667	9	0.32500000	0.02312139	0.87283237	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	31	67082676	9	0.33666667	0.00000000	0.87283237	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	32	67083685	9	0.33833333	0.00578035	0.88439306	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	33	67084694	9	0.33500000	0.00578035	0.86705202	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	34	67085703	9	0.32500000	0.01156069	0.87283237	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	35	67086712	9	0.32500000	0.01156069	0.89017341	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	36	67087721	9	0.31833333	0.00000000	0.87861272	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	37	67088730	9	0.33333333	0.01156069	0.86705202	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	38	67089739	9	0.33333333	0.02890173	0.88439306	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	39	67090748	9	0.32000000	0.01734104	0.89595376	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	40	67091757	9	0.33333333	0.01156069	0.87861272	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	41	67092766	9	0.33000000	0.01156069	0.87861272	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	42	67093775	9	0.33000000	0.00578035	0.87283237	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	43	67094784	9	0.32333333	0.00578035	0.87283237	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	44	67095793	9	0.32500000	0.05202312	0.87861272	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	45	67096802	9	0.33500000	0.01734104	0.87283237	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	46	67097811	9	0.32500000	0.00000000	0.86705202	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	47	67098820	9	0.32333333	0.00000000	0.88439306	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	48	67099829	9	0.33500000	0.00000000	0.88439306	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	49	67100838	9	0.33000000	0.04624277	0.87861272	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	50	67101847	9	0.32500000	0.02312139	0.86705202	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	51	67102856	9	0.32666667	0.00000000	0.87861272	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	52	67103865	9	0.33333333	0.02890173	0.86705202	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	53	67104874	9	0.33000000	0.00578035	0.87861272	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	54	67105883	9	0.33000000	0.02312139	0.86705202	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	55	67106892	9	0.32166667	0.00578035	0.87283237	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	56	67107901	9	0.33166667	0.01156069	0.88439306	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	57	67108910	9	0.33166667	0.02312139	0.87861272	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	58	67109919	9	0.31666667	0.01734104	0.87861272	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	59	67110928	9	0.31666667	0.03468208	0.87283237	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	60	67111937	9	0.33833333	0.00000000	0.86127168	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	61	67112946	9	0.32666667	0.02312139	0.87283237	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	62	67113955	9	0.32500000	0.03468208	0.87283237	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	63	67114964	9	0.34000000	0.00578035	0.87861272	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	64	67115973	9	0.32500000	0.01156069	0.86705202	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	65	67116982	9	0.34166667	0.02312139	0.86705202	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	66	67117991	9	0.34000000	0.02312139	0.86705202	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	67	67119000	9	0.33333333	0.01734104	0.86127168	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	68	67120009	9	0.33666667	0.00000000	0.87861272	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	69	67121018	9	0.32833333	0.02312139	0.87283237	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	70	67122027	9	0.33333333	0.01156069	0.86705202	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	71	67123036	9	0.34333333	0.00000000	0.87283237	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	72	67124045	9	0.33000000	0.00000000	0.87861272	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	73	67125054	9	0.33500000	0.02890173	0.86127168	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	74	67126063	9	0.32833333	0.00000000	0.87283237	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	75	67127072	9	0.33333333	0.01734104	0.87283237	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	76	67128081	9	0.33500000	0.00578035	0.87283237	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	77	67129090	9	0.32500000	0.04046243	0.88439306	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	78	67130099	9	0.33333333	0.01156069	0.86127168	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	79	67131108	9	0.32500000	0.00000000	0.87861272	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	80	67132117	9	0.32500000	0.02312139	0.87283237	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	81	67133126	9	0.33666667	0.00000000	0.87283237	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	82	67134135	9	0.33166667	0.03468208	0.87283237	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	83	67135144	9	0.32666667	0.02312139	0.86705202	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	84	67136153	9	0.32833333	0.03468208	0.86705202	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	85	67137162	9	0.32666667	0.01156069	0.86127168	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	86	67138171	9	0.33333333	0.02312139	0.87861272	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	87	67139180	9	0.32833333	0.01156069	0.86705202	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	88	67140189	9	0.32500000	0.01734104	0.86127168	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	89	67141198	9	0.32666667	0.04624277	0.87861272	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	90	67142207	9	0.32666667	0.00578035	0.86705202	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	91	67143216	9	0.32500000	0.02890173	0.88439306	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	92	67144225	9	0.33000000	0.01156069	0.87861272	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	93	67145234	9	0.32500000	0.01156069	0.86705202	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	94	67146243	9	0.34000000	0.01156069	0.87283237	0	164
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0.05000	95	67147252	9	0.33000000	0.01734104	0.89595376	0	164
