block_a	block_b	edges_a	edges_b	intersection	edge_jaccard	degree_rank_correlation	scc_overlap
G0/generic#3	G2/generic#14	110	97	81	0.6428571429	0.8048258966	0
G0/generic#3	G3/generic#14	110	89	70	0.5426356589	0.7012366386	0
G0/generic#3	G0/generic#15	110	93	75	0.5859375	0.7042003415	0
G0/generic#3	G1/generic#15	110	110	92	0.71875	0.8402571191	0
G0/generic#3	G2/generic#15	110	108	84	0.6268656716	0.7628977246	0
G0/generic#3	G3/generic#15	110	57	48	0.4033613445	0.568525764	0
G1/generic#3	G2/generic#3	108	93	78	0.6341463415	0.784597963	0
G1/generic#3	G3/generic#3	108	89	70	0.5511811024	0.7095459803	0
G1/generic#3	G0/generic#4	108	88	61	0.4518518519	0.5935524363	0
G1/generic#3	G1/generic#4	108	99	80	0.6299212598	0.7898541773	0
G1/generic#3	G2/generic#4	108	111	90	0.6976744186	0.8087349857	0
G1/generic#3	G3/generic#4	108	93	77	0.6209677419	0.7320069834	0
G1/generic#3	G0/generic#5	108	101	82	0.6456692913	0.7944685843	0
G1/generic#3	G1/generic#5	108	94	81	0.6694214876	0.8133391345	0
G1/generic#3	G2/generic#5	108	71	54	0.432	0.5885977237	0
G1/generic#3	G3/generic#5	108	98	73	0.5488721805	0.7087893872	0
G1/generic#3	G0/generic#6	108	89	75	0.6147540984	0.7776313586	0
G1/generic#3	G1/generic#6	108	84	67	0.536	0.6997265445	0
G1/generic#3	G2/generic#6	108	62	54	0.4655172414	0.6643548241	0
G1/generic#3	G3/generic#6	108	67	54	0.4462809917	0.5836408373	0
G1/generic#3	G0/generic#7	108	99	81	0.6428571429	0.7896965058	0
G1/generic#3	G1/generic#7	108	100	81	0.6377952756	0.7547860317	0
G1/generic#3	G2/generic#7	108	66	55	0.4621848739	0.640428997	0
G1/generic#3	G3/generic#7	108	70	56	0.4590163934	0.6349732766	0
G1/generic#3	G0/generic#8	108	81	62	0.4881889764	0.6286921482	0
G1/generic#3	G1/generic#8	108	75	61	0.5	0.6261446489	0
G1/generic#3	G2/generic#8	108	56	45	0.3781512605	0.569120194	0
G1/generic#3	G3/generic#8	108	80	69	0.5798319328	0.7175779444	0
G1/generic#3	G0/generic#9	108	66	54	0.45	0.6674420057	0
G1/generic#3	G1/generic#9	108	88	72	0.5806451613	0.7190161608	0
G1/generic#3	G2/generic#9	108	83	68	0.5528455285	0.7373684796	0
G1/generic#3	G3/generic#9	108	107	88	0.6929133858	0.8305199054	0
G1/generic#3	G0/generic#10	108	102	83	0.6535433071	0.7767840879	0
G1/generic#3	G1/generic#10	108	77	61	0.4919354839	0.7024970226	0
G1/generic#3	G2/generic#10	108	69	55	0.4508196721	0.6243592754	0
G1/generic#3	G3/generic#10	108	104	88	0.7096774194	0.8113363178	0
G1/generic#3	G0/generic#11	108	96	75	0.5813953488	0.7015335008	1
G1/generic#3	G1/generic#11	108	61	49	0.4083333333	0.6190942745	0
G1/generic#3	G2/generic#11	108	98	78	0.609375	0.7932473539	0
G1/generic#3	G3/generic#11	108	121	88	0.6241134752	0.7992626737	0
G1/generic#3	G0/generic#12	108	97	75	0.5769230769	0.7115476405	0
G1/generic#3	G1/generic#12	108	91	73	0.5793650794	0.7495264244	0
G1/generic#3	G2/generic#12	108	94	72	0.5538461538	0.700436198	1
G1/generic#3	G3/generic#12	108	102	74	0.5441176471	0.7197115299	0
G1/generic#3	G0/generic#13	108	90	77	0.6363636364	0.7819251347	0
G1/generic#3	G1/generic#13	108	95	78	0.624	0.7676642209	0
G1/generic#3	G2/generic#13	108	89	66	0.5038167939	0.6727805911	0
G1/generic#3	G3/generic#13	108	99	73	0.5447761194	0.7069549278	0
G1/generic#3	G0/generic#14	108	109	84	0.6315789474	0.7873337332	0
G1/generic#3	G1/generic#14	108	95	73	0.5615384615	0.7538107052	0
G1/generic#3	G2/generic#14	108	97	82	0.6666666667	0.7912143944	0
G1/generic#3	G3/generic#14	108	89	67	0.5153846154	0.6543647487	0
G1/generic#3	G0/generic#15	108	93	77	0.6209677419	0.733290903	0
G1/generic#3	G1/generic#15	108	110	92	0.7301587302	0.8639677067	0
G1/generic#3	G2/generic#15	108	108	81	0.6	0.7691706892	0
G1/generic#3	G3/generic#15	108	57	50	0.4347826087	0.5932738639	0
G2/generic#3	G3/generic#3	93	89	62	0.5166666667	0.7047761846	0
G2/generic#3	G0/generic#4	93	88	52	0.4031007752	0.5812216713	0
G2/generic#3	G1/generic#4	93	99	68	0.5483870968	0.7449198381	0
G2/generic#3	G2/generic#4	93	111	80	0.6451612903	0.8076918824	0
G2/generic#3	G3/generic#4	93	93	67	0.5630252101	0.7103590564	0
G2/generic#3	G0/generic#5	93	101	75	0.6302521008	0.8030509718	0
G2/generic#3	G1/generic#5	93	94	65	0.5327868852	0.7276361721	0
G2/generic#3	G2/generic#5	93	71	43	0.3553719008	0.5753640702	0
G2/generic#3	G3/generic#5	93	98	67	0.5403225806	0.7070827876	0
G2/generic#3	G0/generic#6	93	89	63	0.5294117647	0.6975972251	0
G2/generic#3	G1/generic#6	93	84	61	0.525862069	0.7079318337	0
G2/generic#3	G2/generic#6	93	62	43	0.3839285714	0.5847136302	0
G2/generic#3	G3/generic#6	93	67	56	0.5384615385	0.7109004673	0
G2/generic#3	G0/generic#7	93	99	65	0.5118110236	0.6982840664	0
G2/generic#3	G1/generic#7	93	100	67	0.5317460317	0.7294159687	0
G2/generic#3	G2/generic#7	93	66	51	0.4722222222	0.6412830951	0
G2/generic#3	G3/generic#7	93	70	60	0.5825242718	0.7425471045	0
G2/generic#3	G0/generic#8	93	81	53	0.4380165289	0.6275650437	0
G2/generic#3	G1/generic#8	93	75	59	0.5412844037	0.6941975087	0
G2/generic#3	G2/generic#8	93	56	44	0.419047619	0.6081226907	0
G2/generic#3	G3/generic#8	93	80	60	0.5309734513	0.6857929719	0
G2/generic#3	G0/generic#9	93	66	48	0.4324324324	0.6753870635	0
G2/generic#3	G1/generic#9	93	88	64	0.547008547	0.7322315981	0
G2/generic#3	G2/generic#9	93	83	59	0.5042735043	0.696061738	0
G2/generic#3	G3/generic#9	93	107	78	0.6393442623	0.8089343979	0
G2/generic#3	G0/generic#10	93	102	72	0.5853658537	0.7685845449	0
G2/generic#3	G1/generic#10	93	77	53	0.452991453	0.641221096	0
G2/generic#3	G2/generic#10	93	69	51	0.4594594595	0.630652093	0
G2/generic#3	G3/generic#10	93	104	77	0.6416666667	0.8082996059	0
G2/generic#3	G0/generic#11	93	96	69	0.575	0.7546532306	0
G2/generic#3	G1/generic#11	93	61	46	0.4259259259	0.6388645722	0
G2/generic#3	G2/generic#11	93	98	65	0.5158730159	0.7624406065	0
G2/generic#3	G3/generic#11	93	121	82	0.6212121212	0.7970283927	0
G2/generic#3	G0/generic#12	93	97	68	0.5573770492	0.7341567617	0
G2/generic#3	G1/generic#12	93	91	68	0.5862068966	0.739039597	0
G2/generic#3	G2/generic#12	93	94	68	0.5714285714	0.7321909936	0
G2/generic#3	G3/generic#12	93	102	64	0.4885496183	0.683140019	0
G2/generic#3	G0/generic#13	93	90	60	0.487804878	0.6422386629	0
G2/generic#3	G1/generic#13	93	95	66	0.5409836066	0.7283566829	0
G2/generic#3	G2/generic#13	93	89	62	0.5166666667	0.7231469127	0
G2/generic#3	G3/generic#13	93	99	63	0.488372093	0.6855762142	0
G2/generic#3	G0/generic#14	93	109	73	0.5658914729	0.7282982624	0
G2/generic#3	G1/generic#14	93	95	64	0.5161290323	0.7597952961	0
G2/generic#3	G2/generic#14	93	97	72	0.6101694915	0.7830727077	0
G2/generic#3	G3/generic#14	93	89	59	0.4796747967	0.6899765656	0
G2/generic#3	G0/generic#15	93	93	72	0.6315789474	0.7908227145	0
G2/generic#3	G1/generic#15	93	110	73	0.5615384615	0.7134865821	0
G2/generic#3	G2/generic#15	93	108	74	0.5826771654	0.7549691391	0
G2/generic#3	G3/generic#15	93	57	37	0.3274336283	0.5128547096	0
G3/generic#3	G0/generic#4	89	88	67	0.6090909091	0.7363192512	0
G3/generic#3	G1/generic#4	89	99	79	0.7247706422	0.8095938544	0
G3/generic#3	G2/generic#4	89	111	78	0.6393442623	0.7485147054	0
G3/generic#3	G3/generic#4	89	93	66	0.5689655172	0.6857453097	0
G3/generic#3	G0/generic#5	89	101	70	0.5833333333	0.7278023196	0
G3/generic#3	G1/generic#5	89	94	69	0.6052631579	0.7187852668	0
G3/generic#3	G2/generic#5	89	71	55	0.5238095238	0.6937632921	0
G3/generic#3	G3/generic#5	89	98	71	0.6120689655	0.7684494809	0
G3/generic#3	G0/generic#6	89	89	72	0.679245283	0.7705591097	0
G3/generic#3	G1/generic#6	89	84	68	0.6476190476	0.7642251926	1
G3/generic#3	G2/generic#6	89	62	53	0.5408163265	0.7622065687	0
G3/generic#3	G3/generic#6	89	67	49	0.4579439252	0.6329004407	0
G3/generic#3	G0/generic#7	89	99	66	0.5409836066	0.705461797	0
G3/generic#3	G1/generic#7	89	100	60	0.4651162791	0.6471685476	0
G3/generic#3	G2/generic#7	89	66	45	0.4090909091	0.5963177515	0
G3/generic#3	G3/generic#7	89	70	55	0.5288461538	0.7017683125	0
G3/generic#3	G0/generic#8	89	81	71	0.7171717172	0.825987658	0
G3/generic#3	G1/generic#8	89	75	57	0.5327102804	0.6672870126	0
G3/generic#3	G2/generic#8	89	56	40	0.380952381	0.6003872743	0
G3/generic#3	G3/generic#8	89	80	68	0.6732673267	0.7965756434	0
G3/generic#3	G0/generic#9	89	66	45	0.4090909091	0.6067798855	0
G3/generic#3	G1/generic#9	89	88	70	0.6542056075	0.7798931904	0
G3/generic#3	G2/generic#9	89	83	62	0.5636363636	0.7555450442	0
G3/generic#3	G3/generic#9	89	107	74	0.606557377	0.7188775746	0
G3/generic#3	G0/generic#10	89	102	73	0.6186440678	0.7216840341	0
G3/generic#3	G1/generic#10	89	77	61	0.580952381	0.7361891759	0
G3/generic#3	G2/generic#10	89	69	53	0.5047619048	0.6780010388	0
G3/generic#3	G3/generic#10	89	104	68	0.544	0.6771431014	0
G3/generic#3	G0/generic#11	89	96	69	0.5948275862	0.722762241	0
G3/generic#3	G1/generic#11	89	61	44	0.4150943396	0.6179607297	0
G3/generic#3	G2/generic#11	89	98	60	0.4724409449	0.6615770658	0
G3/generic#3	G3/generic#11	89	121	82	0.640625	0.7834600219	0
G3/generic#3	G0/generic#12	89	97	76	0.6909090909	0.8305118349	0
G3/generic#3	G1/generic#12	89	91	69	0.6216216216	0.7496854131	0
G3/generic#3	G2/generic#12	89	94	70	0.6194690265	0.7190798036	0
G3/generic#3	G3/generic#12	89	102	80	0.7207207207	0.831564779	0
G3/generic#3	G0/generic#13	89	90	68	0.6126126126	0.7447025652	0
G3/generic#3	G1/generic#13	89	95	75	0.6880733945	0.7866117656	0
G3/generic#3	G2/generic#13	89	89	55	0.4471544715	0.6302814833	0
G3/generic#3	G3/generic#13	89	99	69	0.5798319328	0.7106833987	0
G3/generic#3	G0/generic#14	89	109	74	0.5967741935	0.7090444967	0
G3/generic#3	G1/generic#14	89	95	57	0.4488188976	0.6386810055	1
G3/generic#3	G2/generic#14	89	97	69	0.5897435897	0.7562339577	1
G3/generic#3	G3/generic#14	89	89	66	0.5892857143	0.7289046276	0
G3/generic#3	G0/generic#15	89	93	70	0.625	0.7691016132	0
G3/generic#3	G1/generic#15	89	110	75	0.6048387097	0.7218702567	1
G3/generic#3	G2/generic#15	89	108	77	0.6416666667	0.7766726987	0
G3/generic#3	G3/generic#15	89	57	53	0.5698924731	0.7418720747	0
G0/generic#4	G1/generic#4	88	99	69	0.5847457627	0.7309828442	0
G0/generic#4	G2/generic#4	88	111	67	0.5075757576	0.6421208765	0
G0/generic#4	G3/generic#4	88	93	67	0.5877192982	0.7166325885	0
G0/generic#4	G0/generic#5	88	101	61	0.4765625	0.6554821197	1
G0/generic#4	G1/generic#5	88	94	62	0.5166666667	0.6567680789	0
G0/generic#4	G2/generic#5	88	71	49	0.4454545455	0.6474673674	0
G0/generic#4	G3/generic#5	88	98	58	0.453125	0.6280981417	0
G0/generic#4	G0/generic#6	88	89	63	0.5526315789	0.7173406639	0
G0/generic#4	G1/generic#6	88	84	68	0.6538461538	0.7540676482	0
G0/generic#4	G2/generic#6	88	62	49	0.4851485149	0.6610606715	0
G0/generic#4	G3/generic#6	88	67	37	0.313559322	0.4777965601	0
G0/generic#4	G0/generic#7	88	99	56	0.427480916	0.5884687065	0
G0/generic#4	G1/generic#7	88	100	52	0.3823529412	0.563291458	0
G0/generic#4	G2/generic#7	88	66	36	0.3050847458	0.4694520972	0
G0/generic#4	G3/generic#7	88	70	47	0.4234234234	0.5872147122	0
G0/generic#4	G0/generic#8	88	81	65	0.625	0.7667289755	0
G0/generic#4	G1/generic#8	88	75	51	0.4553571429	0.6411411896	0
G0/generic#4	G2/generic#8	88	56	42	0.4117647059	0.5818887855	0
G0/generic#4	G3/generic#8	88	80	59	0.5412844037	0.7168118109	0
G0/generic#4	G0/generic#9	88	66	44	0.4	0.5601853451	0
G0/generic#4	G1/generic#9	88	88	56	0.4666666667	0.6224629118	0
G0/generic#4	G2/generic#9	88	83	58	0.5132743363	0.7077347405	0
G0/generic#4	G3/generic#9	88	107	61	0.4552238806	0.567708957	0
G0/generic#4	G0/generic#10	88	102	62	0.484375	0.6224838776	0
G0/generic#4	G1/generic#10	88	77	55	0.5	0.6600236736	0
G0/generic#4	G2/generic#10	88	69	51	0.4811320755	0.6670400912	0
G0/generic#4	G3/generic#10	88	104	62	0.4769230769	0.5933194943	0
G0/generic#4	G0/generic#11	88	96	61	0.4959349593	0.6588485515	0
G0/generic#4	G1/generic#11	88	61	53	0.5520833333	0.7618370478	1
G0/generic#4	G2/generic#11	88	98	54	0.4090909091	0.6012352186	0
G0/generic#4	G3/generic#11	88	121	69	0.4928571429	0.6574623867	0
G0/generic#4	G0/generic#12	88	97	68	0.5811965812	0.7219974974	0
G0/generic#4	G1/generic#12	88	91	66	0.5840707965	0.7127235433	0
G0/generic#4	G2/generic#12	88	94	62	0.5166666667	0.6688673655	0
G0/generic#4	G3/generic#12	88	102	72	0.6101694915	0.7510480815	0
G0/generic#4	G0/generic#13	88	90	61	0.5213675214	0.6772436291	0
G0/generic#4	G1/generic#13	88	95	65	0.5508474576	0.6800052631	0
G0/generic#4	G2/generic#13	88	89	54	0.4390243902	0.6544537967	0
G0/generic#4	G3/generic#13	88	99	66	0.5454545455	0.6923337191	0
G0/generic#4	G0/generic#14	88	109	66	0.5038167939	0.6384898906	0
G0/generic#4	G1/generic#14	88	95	51	0.3863636364	0.5844257301	1
G0/generic#4	G2/generic#14	88	97	64	0.5289256198	0.6894383886	0
G0/generic#4	G3/generic#14	88	89	57	0.475	0.6086569434	0
G0/generic#4	G0/generic#15	88	93	63	0.5338983051	0.6833858631	0
G0/generic#4	G1/generic#15	88	110	61	0.4452554745	0.5731892246	0
G0/generic#4	G2/generic#15	88	108	69	0.5433070866	0.6673349297	0
G0/generic#4	G3/generic#15	88	57	50	0.5263157895	0.6922744744	0
G1/generic#4	G2/generic#4	99	111	88	0.7213114754	0.8111250005	0
G1/generic#4	G3/generic#4	99	93	72	0.6	0.7323740215	0
G1/generic#4	G0/generic#5	99	101	78	0.6393442623	0.7640823092	0
G1/generic#4	G1/generic#5	99	94	79	0.6929824561	0.7870008911	0
G1/generic#4	G2/generic#5	99	71	55	0.4782608696	0.6396727033	0
G1/generic#4	G3/generic#5	99	98	73	0.5887096774	0.7233478394	0
G1/generic#4	G0/generic#6	99	89	77	0.6936936937	0.8017420722	0
G1/generic#4	G1/generic#6	99	84	67	0.5775862069	0.7144852514	0
G1/generic#4	G2/generic#6	99	62	54	0.5046728972	0.6761532397	0
G1/generic#4	G3/generic#6	99	67	50	0.4310344828	0.5968055464	0
G1/generic#4	G0/generic#7	99	99	75	0.6097560976	0.7536317904	0
G1/generic#4	G1/generic#7	99	100	68	0.5190839695	0.6698514445	0
G1/generic#4	G2/generic#7	99	66	52	0.4601769912	0.6587359665	0
G1/generic#4	G3/generic#7	99	70	49	0.4083333333	0.5735333259	0
G1/generic#4	G0/generic#8	99	81	68	0.6071428571	0.7255725573	0
G1/generic#4	G1/generic#8	99	75	64	0.5818181818	0.7116291052	0
G1/generic#4	G2/generic#8	99	56	39	0.3362068966	0.5620524958	1
G1/generic#4	G3/generic#8	99	80	69	0.6272727273	0.7535961311	0
G1/generic#4	G0/generic#9	99	66	46	0.3865546218	0.5760421018	0
G1/generic#4	G1/generic#9	99	88	67	0.5583333333	0.6911177131	0
G1/generic#4	G2/generic#9	99	83	69	0.610619469	0.7951748174	0
G1/generic#4	G3/generic#9	99	107	79	0.6220472441	0.7178655553	0
G1/generic#4	G0/generic#10	99	102	81	0.675	0.7891457854	0
G1/generic#4	G1/generic#10	99	77	63	0.5575221239	0.7208572016	0
G1/generic#4	G2/generic#10	99	69	56	0.5	0.6652688207	0
G1/generic#4	G3/generic#10	99	104	76	0.5984251969	0.7239707089	0
G1/generic#4	G0/generic#11	99	96	73	0.5983606557	0.7046181015	0
G1/generic#4	G1/generic#11	99	61	54	0.5094339623	0.7266080312	0
G1/generic#4	G2/generic#11	99	98	75	0.6147540984	0.7917656259	0
G1/generic#4	G3/generic#11	99	121	82	0.5942028986	0.7255862839	0
G1/generic#4	G0/generic#12	99	97	77	0.6470588235	0.7780577893	0
G1/generic#4	G1/generic#12	99	91	76	0.6666666667	0.7705239494	0
G1/generic#4	G2/generic#12	99	94	70	0.5691056911	0.7185726713	0
G1/generic#4	G3/generic#12	99	102	78	0.6341463415	0.7467825265	0
G1/generic#4	G0/generic#13	99	90	72	0.6153846154	0.7305743951	0
G1/generic#4	G1/generic#13	99	95	82	0.7321428571	0.8298925393	0
G1/generic#4	G2/generic#13	99	89	55	0.4135338346	0.6237649112	0
G1/generic#4	G3/generic#13	99	99	76	0.6229508197	0.7713916841	0
G1/generic#4	G0/generic#14	99	109	83	0.664	0.7747911491	0
G1/generic#4	G1/generic#14	99	95	67	0.5275590551	0.7026342978	0
G1/generic#4	G2/generic#14	99	97	82	0.7192982456	0.8457805586	0
G1/generic#4	G3/generic#14	99	89	67	0.5537190083	0.6859149921	0
G1/generic#4	G0/generic#15	99	93	71	0.5867768595	0.7033948509	0
G1/generic#4	G1/generic#15	99	110	80	0.6201550388	0.7335637137	0
G1/generic#4	G2/generic#15	99	108	74	0.5563909774	0.6924544661	0
G1/generic#4	G3/generic#15	99	57	52	0.5	0.6604213739	0
G2/generic#4	G3/generic#4	111	93	80	0.6451612903	0.7606542128	0
G2/generic#4	G0/generic#5	111	101	87	0.696	0.819759556	0
G2/generic#4	G1/generic#5	111	94	88	0.7521367521	0.8643431762	0
G2/generic#4	G2/generic#5	111	71	60	0.4918032787	0.6683340356	0
G2/generic#4	G3/generic#5	111	98	89	0.7416666667	0.8588789809	0
G2/generic#4	G0/generic#6	111	89	80	0.6666666667	0.7772185595	0
G2/generic#4	G1/generic#6	111	84	74	0.6115702479	0.7602281005	0
G2/generic#4	G2/generic#6	111	62	58	0.5043478261	0.6994083208	0
G2/generic#4	G3/generic#6	111	67	66	0.5892857143	0.7589979916	0
G2/generic#4	G0/generic#7	111	99	91	0.7647058824	0.8591548465	1
G2/generic#4	G1/generic#7	111	100	88	0.7154471545	0.8293150409	1
G2/generic#4	G2/generic#7	111	66	60	0.5128205128	0.6880074563	0
G2/generic#4	G3/generic#7	111	70	63	0.5338983051	0.7214164623	0
G2/generic#4	G0/generic#8	111	81	68	0.5483870968	0.6865238863	0
G2/generic#4	G1/generic#8	111	75	70	0.6034482759	0.7442380883	0
G2/generic#4	G2/generic#8	111	56	46	0.3801652893	0.5998981426	0
G2/generic#4	G3/generic#8	111	80	74	0.6324786325	0.7328568562	0
G2/generic#4	G0/generic#9	111	66	55	0.4508196721	0.664110992	0
G2/generic#4	G1/generic#9	111	88	77	0.631147541	0.752337448	0
G2/generic#4	G2/generic#9	111	83	76	0.6440677966	0.7803485655	0
G2/generic#4	G3/generic#9	111	107	94	0.7580645161	0.8498040416	0
G2/generic#4	G0/generic#10	111	102	93	0.775	0.869892461	0
G2/generic#4	G1/generic#10	111	77	70	0.593220339	0.7618303203	0
G2/generic#4	G2/generic#10	111	69	63	0.5384615385	0.6948629891	0
G2/generic#4	G3/generic#10	111	104	93	0.762295082	0.8753072842	1
G2/generic#4	G0/generic#11	111	96	85	0.6967213115	0.7825497074	0
G2/generic#4	G1/generic#11	111	61	49	0.3983739837	0.6108287105	0
G2/generic#4	G2/generic#11	111	98	77	0.5833333333	0.7809092183	0
G2/generic#4	G3/generic#11	111	121	96	0.7058823529	0.8364512014	0
G2/generic#4	G0/generic#12	111	97	77	0.5877862595	0.711144514	0
G2/generic#4	G1/generic#12	111	91	81	0.6694214876	0.794612668	0
G2/generic#4	G2/generic#12	111	94	74	0.5648854962	0.7164741687	0
G2/generic#4	G3/generic#12	111	102	82	0.6259541985	0.7360543394	0
G2/generic#4	G0/generic#13	111	90	80	0.6611570248	0.7695386256	0
G2/generic#4	G1/generic#13	111	95	86	0.7166666667	0.8201610178	1
G2/generic#4	G2/generic#13	111	89	69	0.5267175573	0.7066519718	0
G2/generic#4	G3/generic#13	111	99	87	0.7073170732	0.8132618493	0
G2/generic#4	G0/generic#14	111	109	94	0.746031746	0.8342717879	0
G2/generic#4	G1/generic#14	111	95	80	0.6349206349	0.7873402056	0
G2/generic#4	G2/generic#14	111	97	86	0.7049180328	0.8278942839	0
G2/generic#4	G3/generic#14	111	89	76	0.6129032258	0.7575430854	0
G2/generic#4	G0/generic#15	111	93	80	0.6451612903	0.775646606	0
G2/generic#4	G1/generic#15	111	110	90	0.6870229008	0.7754130823	0
G2/generic#4	G2/generic#15	111	108	83	0.6102941176	0.733678477	0
G2/generic#4	G3/generic#15	111	57	54	0.4736842105	0.6388494167	0
G3/generic#4	G0/generic#5	93	101	75	0.6302521008	0.755582359	0
G3/generic#4	G1/generic#5	93	94	70	0.5982905983	0.7403676967	1
G3/generic#4	G2/generic#5	93	71	57	0.5327102804	0.6980656845	0
G3/generic#4	G3/generic#5	93	98	68	0.5528455285	0.72202857	0
G3/generic#4	G0/generic#6	93	89	71	0.6396396396	0.7328023595	0
G3/generic#4	G1/generic#6	93	84	66	0.5945945946	0.7337276803	0
G3/generic#4	G2/generic#6	93	62	49	0.4622641509	0.6411872608	0
G3/generic#4	G3/generic#6	93	67	46	0.4035087719	0.5667414293	0
G3/generic#4	G0/generic#7	93	99	68	0.5483870968	0.6993569961	0
G3/generic#4	G1/generic#7	93	100	70	0.5691056911	0.7269674756	0
G3/generic#4	G2/generic#7	93	66	45	0.3947368421	0.5585318224	0
G3/generic#4	G3/generic#7	93	70	48	0.4173913043	0.5576500253	0
G3/generic#4	G0/generic#8	93	81	65	0.5963302752	0.7395988888	0
G3/generic#4	G1/generic#8	93	75	64	0.6153846154	0.7517191517	0
G3/generic#4	G2/generic#8	93	56	41	0.3796296296	0.6043450195	0
G3/generic#4	G3/generic#8	93	80	71	0.6960784314	0.8015354371	0
G3/generic#4	G0/generic#9	93	66	53	0.5	0.6800167737	0
G3/generic#4	G1/generic#9	93	88	74	0.691588785	0.8019819766	0
G3/generic#4	G2/generic#9	93	83	70	0.6603773585	0.7762978516	0
G3/generic#4	G3/generic#9	93	107	77	0.6260162602	0.7258368317	0
G3/generic#4	G0/generic#10	93	102	74	0.6115702479	0.7444745161	0
G3/generic#4	G1/generic#10	93	77	57	0.5044247788	0.6902158398	0
G3/generic#4	G2/generic#10	93	69	62	0.62	0.7695084856	0
G3/generic#4	G3/generic#10	93	104	78	0.6554621849	0.7639250926	0
G3/generic#4	G0/generic#11	93	96	73	0.6293103448	0.7129254874	0
G3/generic#4	G1/generic#11	93	61	47	0.4392523364	0.6349045237	0
G3/generic#4	G2/generic#11	93	98	64	0.5039370079	0.6603333871	0
G3/generic#4	G3/generic#11	93	121	77	0.5620437956	0.7164388704	0
G3/generic#4	G0/generic#12	93	97	74	0.6379310345	0.7578652185	0
G3/generic#4	G1/generic#12	93	91	75	0.6880733945	0.8022746006	0
G3/generic#4	G2/generic#12	93	94	68	0.5714285714	0.7210662664	0
G3/generic#4	G3/generic#12	93	102	73	0.5983606557	0.7199628141	0
G3/generic#4	G0/generic#13	93	90	72	0.6486486486	0.7366410682	0
G3/generic#4	G1/generic#13	93	95	77	0.6936936937	0.7884320009	0
G3/generic#4	G2/generic#13	93	89	62	0.5166666667	0.705736171	0
G3/generic#4	G3/generic#13	93	99	74	0.6271186441	0.7760139628	0
G3/generic#4	G0/generic#14	93	109	77	0.616	0.7298502873	0
G3/generic#4	G1/generic#14	93	95	59	0.4573643411	0.6273549472	0
G3/generic#4	G2/generic#14	93	97	73	0.6239316239	0.7592757538	0
G3/generic#4	G3/generic#14	93	89	58	0.4677419355	0.6266750297	0
G3/generic#4	G0/generic#15	93	93	66	0.55	0.6785110022	0
G3/generic#4	G1/generic#15	93	110	74	0.5736434109	0.6674581654	0
G3/generic#4	G2/generic#15	93	108	75	0.5952380952	0.7325765389	0
G3/generic#4	G3/generic#15	93	57	51	0.5151515152	0.6488084769	0
G0/generic#5	G1/generic#5	101	94	74	0.6115702479	0.7509221754	0
G0/generic#5	G2/generic#5	101	71	51	0.4214876033	0.609766211	0
G0/generic#5	G3/generic#5	101	98	73	0.5793650794	0.7363411444	0
G0/generic#5	G0/generic#6	101	89	73	0.6239316239	0.7637871537	0
G0/generic#5	G1/generic#6	101	84	63	0.5163934426	0.6901033147	0
G0/generic#5	G2/generic#6	101	62	49	0.4298245614	0.631341763	0
G0/generic#5	G3/generic#6	101	67	53	0.4608695652	0.6585331771	0
G0/generic#5	G0/generic#7	101	99	72	0.5625	0.7468697836	0
G0/generic#5	G1/generic#7	101	100	76	0.608	0.7817169388	0
G0/generic#5	G2/generic#7	101	66	47	0.3916666667	0.5892821452	0
G0/generic#5	G3/generic#7	101	70	54	0.4615384615	0.6740512491	0
G0/generic#5	G0/generic#8	101	81	61	0.5041322314	0.6676968791	0
G0/generic#5	G1/generic#8	101	75	62	0.5438596491	0.7142281829	0
G0/generic#5	G2/generic#8	101	56	34	0.2764227642	0.467452562	0
G0/generic#5	G3/generic#8	101	80	66	0.5739130435	0.7134944592	0
G0/generic#5	G0/generic#9	101	66	50	0.4273504274	0.6630689009	0
G0/generic#5	G1/generic#9	101	88	67	0.5491803279	0.6933630865	0
G0/generic#5	G2/generic#9	101	83	65	0.5462184874	0.7310336477	0
G0/generic#5	G3/generic#9	101	107	80	0.625	0.7495359741	0
G0/generic#5	G0/generic#10	101	102	76	0.5984251969	0.7653195747	0
G0/generic#5	G1/generic#10	101	77	61	0.5213675214	0.6938360654	0
G0/generic#5	G2/generic#10	101	69	55	0.4782608696	0.6497466844	0
G0/generic#5	G3/generic#10	101	104	80	0.64	0.8013970295	0
G0/generic#5	G0/generic#11	101	96	76	0.6280991736	0.7383109397	0
G0/generic#5	G1/generic#11	101	61	47	0.4086956522	0.6205955996	1
G0/generic#5	G2/generic#11	101	98	71	0.5546875	0.7494694791	0
G0/generic#5	G3/generic#11	101	121	80	0.5633802817	0.7489458061	0
G0/generic#5	G0/generic#12	101	97	69	0.5348837209	0.6796932062	0
G0/generic#5	G1/generic#12	101	91	73	0.6134453782	0.7760113375	0
G0/generic#5	G2/generic#12	101	94	68	0.5354330709	0.682152692	0
G0/generic#5	G3/generic#12	101	102	73	0.5615384615	0.6942338983	0
G0/generic#5	G0/generic#13	101	90	69	0.5655737705	0.7016511221	0
G0/generic#5	G1/generic#13	101	95	73	0.593495935	0.7317861923	0
G0/generic#5	G2/generic#13	101	89	60	0.4615384615	0.6933334713	0
G0/generic#5	G3/generic#13	101	99	75	0.6	0.7593453718	0
G0/generic#5	G0/generic#14	101	109	80	0.6153846154	0.7315967747	0
