source	target	sign	permutations	empirical_p	fdr_q	max_block_observation_fraction	max_block_effect_weight_fraction	status
x004225	x009634	depleted	1000	0.9400599401	1	1	0.1326515237	EXPECTED_FROM_NULL
x004225	x009635	depleted	1000	0.6263736264	1	0	0.1312116354	EXPECTED_FROM_NULL
x004225	x010701	depleted	1000	0.7202797203	1	0	0.2186871421	EXPECTED_FROM_NULL
x004242	x000026	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004242	x000027	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004242	x000348	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004242	x000349	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004242	x004984	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004242	x006348	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004242	x010311	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004243	x000027	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004243	x000348	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004243	x000584	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004243	x000585	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004243	x006349	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004243	x009464	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004258	x000204	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004258	x000205	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004258	x000356	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004258	x000357	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004258	x000584	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004258	x001269	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004258	x004352	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004258	x004353	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004258	x004422	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004258	x004624	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004258	x004625	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004258	x004718	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004258	x008401	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004258	x009465	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004258	x009635	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004258	x009948	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004258	x010052	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004258	x010055	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004258	x010311	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004258	x010396	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004258	x010403	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004258	x010695	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004259	x000357	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004259	x002769	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004259	x004225	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004259	x004624	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004259	x005004	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004259	x005390	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004259	x006383	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004259	x006472	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004259	x007927	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004259	x008274	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004259	x008400	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004259	x009465	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004259	x009526	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004259	x009541	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004259	x009634	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004259	x009635	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004259	x010052	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004259	x010054	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004259	x010278	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004259	x010397	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004259	x010527	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004259	x010701	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004276	x000356	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004276	x003706	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004276	x004353	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004276	x004624	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004276	x004718	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004276	x006349	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004276	x010054	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004276	x010315	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004276	x010416	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004277	x000356	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004277	x000357	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004277	x004564	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004277	x005062	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004277	x006348	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004277	x009649	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004277	x010055	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004277	x010367	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004277	x010450	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004314	x000026	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004314	x000409	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004314	x002734	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004314	x004344	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004314	x005789	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004314	x009462	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004314	x009463	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004315	x000027	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004315	x000408	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004315	x000745	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004315	x002769	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004315	x004047	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004315	x004352	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004315	x008111	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004315	x009398	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004315	x009399	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004315	x009514	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004322	x000027	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004322	x000272	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004322	x000317	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004322	x000408	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004322	x000798	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004322	x000799	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004322	x001774	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004322	x001775	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004322	x002768	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004322	x002769	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004322	x003212	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004322	x004064	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004322	x004075	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004322	x004641	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004322	x006020	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004322	x006023	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004322	x006201	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004322	x006232	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004322	x007257	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004322	x007927	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004322	x008124	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004322	x008209	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004322	x009489	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004322	x009654	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004322	x010526	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004322	x010705	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004323	x000026	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004323	x000413	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004323	x000584	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004323	x000798	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004323	x000799	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004323	x002769	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004323	x002925	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004323	x004224	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004323	x004564	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004323	x004625	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004323	x005083	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004323	x005489	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004323	x006200	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004323	x006232	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004323	x006233	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004323	x006385	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004323	x008668	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004323	x009464	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004323	x009465	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x004344	x000026	depleted	1000	0.8831168831	1	1	0.1080084041	EXPECTED_FROM_NULL
x004344	x000027	depleted	1000	0.964035964	1	0.25	0.1286613448	EXPECTED_FROM_NULL
x004344	x000348	preferred	1000	1	1	0	0.1641327273	EXPECTED_FROM_NULL
x004344	x000349	preferred	1000	0.08991008991	0.3113982791	1	0.2676647095	EXPECTED_FROM_NULL
x004344	x000409	preferred	1000	1	1	1	0.1337256314	EXPECTED_FROM_NULL
x004344	x000413	preferred	1000	0.03096903097	0.1840428944	1	0.1006574285	EXPECTED_FROM_NULL
x004344	x000798	preferred	1000	1	1	1	0.1269130172	EXPECTED_FROM_NULL
x004344	x000799	preferred	10000	9.9990001e-05	0.006076750815	0.3333333333	0.1342724678	SIGNIFICANT_UNSTABLE
x004344	x001186	preferred	1000	1	1	1	0.1177562042	EXPECTED_FROM_NULL
x004344	x001774	preferred	1000	1	1	1	0.1237094268	EXPECTED_FROM_NULL
x004344	x002769	preferred	1000	0.03696303696	0.2011113886	1	0.1097990338	EXPECTED_FROM_NULL
x004344	x003212	preferred	1000	1	1	0	0.1070651937	EXPECTED_FROM_NULL
x004344	x003214	preferred	1000	1	1	0	0.1177514036	EXPECTED_FROM_NULL
x004344	x004064	preferred	1000	1	1	0	0.1006574285	EXPECTED_FROM_NULL
x004344	x004224	depleted	1000	1	1	0.3333333333	0.1656606322	EXPECTED_FROM_NULL
x004344	x004225	depleted	1000	0.957042957	1	0.5	0.1705581682	EXPECTED_FROM_NULL
x004344	x004242	preferred	1000	1	1	1	0.1236074923	EXPECTED_FROM_NULL
x004344	x004422	preferred	1000	0.03996003996	0.2082706937	1	0.1950788792	EXPECTED_FROM_NULL
x004344	x004458	preferred	1000	1	1	0	0.1447956239	EXPECTED_FROM_NULL
x004344	x004625	depleted	1000	0.3966033966	1	0	0.1010303636	EXPECTED_FROM_NULL
x004344	x005004	depleted	1000	0.6683316683	1	0	0.1543034865	EXPECTED_FROM_NULL
x004344	x005005	depleted	1000	0.8901098901	1	1	0.1313247493	EXPECTED_FROM_NULL
x004344	x005082	preferred	1000	1	1	0	0.1271750197	EXPECTED_FROM_NULL
x004344	x005319	preferred	1000	1	1	1	0.09709306158	EXPECTED_FROM_NULL
x004344	x005595	preferred	1000	1	1	1	0.1017879946	EXPECTED_FROM_NULL
x004344	x006061	depleted	1000	0.7962037962	1	0	0.1491625714	EXPECTED_FROM_NULL
x004344	x006063	preferred	10000	0.007299270073	0.09715268143	1	0.1045894639	EXPECTED_FROM_NULL
x004344	x006166	preferred	1000	1	1	0	0.1458654785	EXPECTED_FROM_NULL
x004344	x006200	depleted	1000	0.984015984	1	0.5	0.158240796	EXPECTED_FROM_NULL
x004344	x006201	depleted	1000	0.8711288711	1	0.5	0.1297422405	EXPECTED_FROM_NULL
x004344	x006232	depleted	1000	0.8211788212	1	0	0.2134483204	EXPECTED_FROM_NULL
x004344	x006233	preferred	1000	1	1	1	0.2594947093	EXPECTED_FROM_NULL
x004344	x006387	preferred	1000	0.01298701299	0.1263781536	1	0.1269746984	EXPECTED_FROM_NULL
x004344	x006435	preferred	1000	1	1	0	0.1483468821	EXPECTED_FROM_NULL
x004344	x007257	preferred	1000	0.04995004995	0.23182869	1	0.1303092935	EXPECTED_FROM_NULL
x004344	x008453	preferred	1000	1	1	0	0.109505121	EXPECTED_FROM_NULL
x004344	x008625	preferred	1000	1	1	0	0.1840812266	EXPECTED_FROM_NULL
x004344	x008669	preferred	1000	1	1	0	0.2431119045	EXPECTED_FROM_NULL
x004344	x008959	preferred	1000	0.01198801199	0.1237608545	1	0.1169474511	EXPECTED_FROM_NULL
x004344	x009324	preferred	1000	1	1	1	0.1006574285	EXPECTED_FROM_NULL
x004344	x009464	depleted	1000	0.6153846154	1	0.5	0.1066407065	EXPECTED_FROM_NULL
x004344	x009465	depleted	1000	0.6313686314	1	0.5	0.103475834	EXPECTED_FROM_NULL
x004344	x009542	preferred	1000	1	1	0	0.1177514036	EXPECTED_FROM_NULL
x004344	x009543	preferred	1000	0.01498501499	0.1359626289	1	0.1064409662	EXPECTED_FROM_NULL
x004344	x009552	preferred	1000	1	1	0	0.1006574285	EXPECTED_FROM_NULL
x004344	x009634	depleted	1000	0.6673326673	1	0	0.1117493272	EXPECTED_FROM_NULL
x004344	x009635	depleted	1000	0.9250749251	1	1	0.1051790233	EXPECTED_FROM_NULL
x004344	x009654	preferred	1000	1	1	1	0.1073466527	EXPECTED_FROM_NULL
x004344	x009914	preferred	1000	1	1	1	0.1045865894	EXPECTED_FROM_NULL
x004344	x010314	preferred	1000	0.09390609391	0.3193997133	1	0.1635923159	EXPECTED_FROM_NULL
x004344	x010700	depleted	1000	0.5844155844	1	0	0.1576332014	EXPECTED_FROM_NULL
x004344	x010701	depleted	1000	0.989010989	1	0.5	0.1460967201	EXPECTED_FROM_NULL
x004344	x010704	preferred	1000	1	1	0	0.1540798936	EXPECTED_FROM_NULL
x004344	x010705	preferred	1000	0.03296703297	0.1886089044	0.5	0.1232753006	EXPECTED_FROM_NULL
x004345	x000026	depleted	1000	0.6163836164	1	1	0.1570772428	EXPECTED_FROM_NULL
x004345	x000027	depleted	1000	0.8551448551	1	0.3333333333	0.1540734581	EXPECTED_FROM_NULL
x004345	x000317	preferred	1000	1	1	0	0.1466678113	EXPECTED_FROM_NULL
x004345	x000348	preferred	1000	0.06693306693	0.2735114885	1	0.2450631972	EXPECTED_FROM_NULL
x004345	x000408	preferred	1000	1	1	0	0.183378615	EXPECTED_FROM_NULL
x004345	x000409	preferred	1000	0.03096903097	0.1840428944	1	0.1411393464	EXPECTED_FROM_NULL
x004345	x000798	preferred	1000	1	1	0.3333333333	0.1684196123	EXPECTED_FROM_NULL
x004345	x000799	preferred	10000	9.9990001e-05	0.006076750815	0.4	0.1768656944	BACKBONE_PREFERRED
x004345	x001187	preferred	1000	1	1	0	0.1340316557	EXPECTED_FROM_NULL
x004345	x001774	preferred	1000	0.03396603397	0.1909329763	1	0.177262484	EXPECTED_FROM_NULL
x004345	x001775	preferred	1000	0.05094905095	0.2334379703	0.5	0.2243429692	EXPECTED_FROM_NULL
x004345	x002768	preferred	1000	1	1	0	0.1387178452	EXPECTED_FROM_NULL
x004345	x002769	preferred	1000	0.01998001998	0.1514250455	1	0.1526330541	EXPECTED_FROM_NULL
x004345	x003213	preferred	1000	1	1	0	0.1704280444	EXPECTED_FROM_NULL
x004345	x003215	preferred	1000	1	1	0	0.1382964167	EXPECTED_FROM_NULL
x004345	x003707	depleted	1000	0.9240759241	1	0	0.1687914646	EXPECTED_FROM_NULL
x004345	x004064	preferred	1000	1	1	0	0.1453180559	EXPECTED_FROM_NULL
x004345	x004074	preferred	1000	1	1	0	0.1560458639	EXPECTED_FROM_NULL
x004345	x004075	preferred	1000	1	1	0	0.1698721087	EXPECTED_FROM_NULL
x004345	x004224	depleted	1000	0.8831168831	1	0	0.2589346939	EXPECTED_FROM_NULL
x004345	x004242	preferred	1000	1	1	0	0.1538870631	EXPECTED_FROM_NULL
x004345	x004369	preferred	1000	1	1	1	0.1342879741	EXPECTED_FROM_NULL
x004345	x004418	preferred	1000	1	1	0	0.1379786864	EXPECTED_FROM_NULL
x004345	x004472	depleted	1000	0.981018981	1	1	0.3066610395	EXPECTED_FROM_NULL
x004345	x004473	depleted	1000	0.974025974	1	1	0.2557819229	EXPECTED_FROM_NULL
x004345	x005004	depleted	1000	0.7382617383	1	0	0.1772638656	EXPECTED_FROM_NULL
x004345	x005005	depleted	1000	0.7092907093	1	0	0.1628870028	EXPECTED_FROM_NULL
x004345	x005082	preferred	1000	1	1	0	0.1966572645	EXPECTED_FROM_NULL
x004345	x005488	preferred	1000	1	1	0	0.1956224573	EXPECTED_FROM_NULL
x004345	x005594	preferred	1000	1	1	1	0.1420044035	EXPECTED_FROM_NULL
x004345	x005595	preferred	1000	1	1	0	0.1852341757	EXPECTED_FROM_NULL
x004345	x006166	preferred	1000	0.03196803197	0.1868766442	0.3333333333	0.1581768826	EXPECTED_FROM_NULL
x004345	x006167	preferred	1000	1	1	1	0.1653942755	EXPECTED_FROM_NULL
x004345	x006173	preferred	1000	1	1	1	0.1382964167	EXPECTED_FROM_NULL
x004345	x006201	depleted	1000	0.992007992	1	1	0.2663538489	EXPECTED_FROM_NULL
x004345	x006232	preferred	1000	0.1608391608	0.4424107063	0.5	0.2379624572	EXPECTED_FROM_NULL
x004345	x006233	preferred	1000	1	1	0	0.3017553101	EXPECTED_FROM_NULL
x004345	x006246	preferred	1000	1	1	0	0.1549568302	EXPECTED_FROM_NULL
x004345	x006253	preferred	1000	1	1	0	0.276632129	EXPECTED_FROM_NULL
x004345	x006389	preferred	1000	1	1	0	0.1549568302	EXPECTED_FROM_NULL
x004345	x006441	preferred	1000	1	1	0	0.1739634501	EXPECTED_FROM_NULL
x004345	x007257	preferred	1000	0.07692307692	0.2911506825	1	0.2041424526	EXPECTED_FROM_NULL
x004345	x008209	preferred	1000	0.02397602398	0.1605546221	0.5	0.1382964167	EXPECTED_FROM_NULL
x004345	x008625	preferred	1000	1	1	0	0.3508449634	EXPECTED_FROM_NULL
x004345	x008668	preferred	1000	1	1	0	0.1405329376	EXPECTED_FROM_NULL
x004345	x009324	preferred	1000	1	1	0	0.1340316557	EXPECTED_FROM_NULL
x004345	x009464	depleted	1000	0.3416583417	1	0	0.1323413057	EXPECTED_FROM_NULL
x004345	x009465	depleted	1000	0.3096903097	1	0	0.1406661529	EXPECTED_FROM_NULL
x004345	x009471	preferred	1000	0.05794205794	0.2522045522	1	0.215735582	EXPECTED_FROM_NULL
x004345	x009474	preferred	1000	1	1	1	0.1744688226	EXPECTED_FROM_NULL
x004345	x009475	preferred	1000	1	1	0	0.1959632819	EXPECTED_FROM_NULL
x004345	x009494	preferred	1000	0.02297702298	0.1584774968	1	0.1382964167	EXPECTED_FROM_NULL
x004345	x009527	depleted	1000	0.951048951	1	0	0.2856060632	EXPECTED_FROM_NULL
x004345	x009634	depleted	1000	0.9220779221	1	1	0.1424037896	EXPECTED_FROM_NULL
x004345	x009635	depleted	1000	0.7722277722	1	0	0.1293151009	EXPECTED_FROM_NULL
x004345	x009640	preferred	1000	1	1	0	0.1248707525	EXPECTED_FROM_NULL
x004345	x010158	preferred	1000	1	1	0	0.1463797117	EXPECTED_FROM_NULL
x004345	x010700	depleted	1000	0.8841158841	1	0	0.1894109602	EXPECTED_FROM_NULL
x004345	x010701	depleted	1000	0.9220779221	1	1	0.1953061366	EXPECTED_FROM_NULL
x004345	x010704	preferred	1000	0.09490509491	0.3217782218	1	0.2020615436	EXPECTED_FROM_NULL
x004352	x000026	depleted	1000	0.07692307692	1	1	0.0405762984	EXPECTED_FROM_NULL
x004352	x000356	depleted	1000	0.99000999	1	0.4	0.04584178351	EXPECTED_FROM_NULL
x004352	x000392	preferred	1000	0.01098901099	0.1209128234	0.3333333333	0.04758045686	EXPECTED_FROM_NULL
x004352	x000393	preferred	1000	1	1	1	0.04376075446	EXPECTED_FROM_NULL
x004352	x000542	preferred	1000	0.06293706294	0.2649938297	1	0.0423090697	EXPECTED_FROM_NULL
x004352	x000544	preferred	1000	1	1	0	0.04131690448	EXPECTED_FROM_NULL
x004352	x001277	preferred	1000	1	1	1	0.07459165698	EXPECTED_FROM_NULL
x004352	x001308	preferred	1000	1	1	0.3333333333	0.04768742702	EXPECTED_FROM_NULL
x004352	x001309	preferred	1000	0.1108891109	0.3512033689	1	0.05551235366	EXPECTED_FROM_NULL
x004352	x001774	preferred	1000	1	1	0	0.05828440958	EXPECTED_FROM_NULL
x004352	x002078	preferred	1000	0.07992007992	0.2955483093	0.1666666667	0.0597481036	EXPECTED_FROM_NULL
x004352	x002079	preferred	1000	1	1	1	0.05925428877	EXPECTED_FROM_NULL
x004352	x002154	preferred	1000	1	1	1	0.03656085474	EXPECTED_FROM_NULL
x004352	x002155	preferred	1000	1	1	1	0.03873256692	EXPECTED_FROM_NULL
x004352	x002570	preferred	1000	0.01998001998	0.1514250455	0.3333333333	0.05024730385	EXPECTED_FROM_NULL
x004352	x002571	preferred	1000	0.08591408591	0.3064554493	0.5	0.04788193003	EXPECTED_FROM_NULL
x004352	x003212	preferred	1000	1	1	0	0.04131690448	EXPECTED_FROM_NULL
x004352	x003707	depleted	1000	0.9310689311	1	1	0.06390686944	EXPECTED_FROM_NULL
x004352	x003765	preferred	1000	0.0969030969	0.3247917535	1	0.04306786156	EXPECTED_FROM_NULL
x004352	x003919	preferred	1000	1	1	0	0.04064542621	EXPECTED_FROM_NULL
x004352	x004074	preferred	10000	0.000699930007	0.02167763993	0.5	0.04574971296	BACKBONE_PREFERRED
x004352	x004075	preferred	1000	0.08191808192	0.2981447931	1	0.0392565588	EXPECTED_FROM_NULL
x004352	x004224	depleted	1000	1	1	0.2	0.05230111898	EXPECTED_FROM_NULL
x004352	x004225	depleted	1000	1	1	0.2727272727	0.06785997065	EXPECTED_FROM_NULL
x004352	x004322	preferred	1000	0.08991008991	0.3113982791	0.5	0.05531747367	EXPECTED_FROM_NULL
x004352	x004323	preferred	1000	1	1	1	0.04664282527	EXPECTED_FROM_NULL
x004352	x004403	preferred	1000	1	1	1	0.03764417382	EXPECTED_FROM_NULL
x004352	x004624	depleted	1000	0.5804195804	1	0.3333333333	0.04628526659	EXPECTED_FROM_NULL
x004352	x004625	depleted	1000	0.1778221778	1	1	0.04914781976	EXPECTED_FROM_NULL
x004352	x004718	depleted	1000	0.8231768232	1	1	0.05207961291	EXPECTED_FROM_NULL
x004352	x004719	depleted	1000	0.7332667333	1	1	0.04882881894	EXPECTED_FROM_NULL
x004352	x004928	preferred	1000	0.2047952048	0.5210468836	1	0.06176900042	EXPECTED_FROM_NULL
x004352	x004984	depleted	1000	0.999000999	1	0.2	0.06709265001	EXPECTED_FROM_NULL
x004352	x004985	depleted	1000	0.973026973	1	0.5	0.05075299589	EXPECTED_FROM_NULL
x004352	x005005	depleted	1000	0.6333666334	1	1	0.04820608478	EXPECTED_FROM_NULL
x004352	x005142	preferred	10000	0.001099890011	0.02857053004	0.5	0.03990429655	BACKBONE_PREFERRED
x004352	x005319	preferred	1000	1	1	1	0.05053663126	EXPECTED_FROM_NULL
x004352	x005494	preferred	1000	0.06793206793	0.2735114885	1	0.04676593892	EXPECTED_FROM_NULL
x004352	x005730	preferred	1000	0.0959040959	0.3234629245	1	0.04431295651	EXPECTED_FROM_NULL
x004352	x005731	preferred	1000	0.1368631369	0.4003961524	1	0.05223952811	EXPECTED_FROM_NULL
x004352	x005842	preferred	1000	1	1	0	0.04996084239	EXPECTED_FROM_NULL
x004352	x005843	preferred	1000	1	1	0	0.04669360855	EXPECTED_FROM_NULL
x004352	x005967	preferred	1000	1	1	0	0.05044190751	EXPECTED_FROM_NULL
x004352	x006018	preferred	1000	1	1	1	0.04362042213	EXPECTED_FROM_NULL
x004352	x006022	preferred	1000	0.07492507493	0.2879876687	1	0.04569871217	EXPECTED_FROM_NULL
x004352	x006050	preferred	1000	1	1	0.5	0.05405965965	EXPECTED_FROM_NULL
x004352	x006166	preferred	1000	0.1278721279	0.3863753507	1	0.05053803821	EXPECTED_FROM_NULL
