position	support_50	support_100	support_200	support_500	support_1000	support_count	support_fraction	mean_position	mean_jump_strength	max_jump_strength	position_uncertainty
43130	1	0	1	0	0	2	0.4	43130	0.09541120692117863	0.09999999999999999	10
35688	1	0	1	0	0	2	0.4	35687.5	0.09539506220307681	0.09999999999999999	12.5
7840	1	0	1	0	0	2	0.4	7840	0.0953893732312791	0.09999999999999999	0
13843	1	0	1	0	0	2	0.4	13842.5	0.09536750359918655	0.09999999999999999	2.5
12880	1	1	0	0	0	2	0.4	12880	0.09536311756931665	0.09999999999999999	0
23680	1	0	1	0	0	2	0.4	23680	0.09536030715391929	0.09999999999999999	0
25193	1	0	1	0	0	2	0.4	25192.5	0.09524207837954445	0.09999999999999999	7.5
1455	1	1	0	0	0	2	0.4	1455	0.09512483183763734	0.09999999999999999	5
18363	1	0	1	0	0	2	0.4	18362.5	0.09507577349533924	0.09999999999999999	2.5
28070	1	1	0	0	0	2	0.4	28070	0.095	0.09999999999999999	10
34398	1	1	0	0	0	2	0.4	34397.5	0.095	0.09999999999999999	7.5
39105	1	1	0	0	0	2	0.4	39105	0.095	0.09999999999999999	5
22940	1	0	1	0	0	2	0.4	22940	0.09497331261499416	0.09999999999999999	0
20430	1	0	1	0	0	2	0.4	20430	0.09492757631180414	0.09999999999999999	10
5085	1	0	1	0	0	2	0.4	5085	0.09490343508240552	0.09999999999999999	5
24553	1	0	1	0	0	2	0.4	24552.5	0.09485073065154531	0.09999999999999999	7.5
15125	1	0	1	0	0	2	0.4	15125	0.09481014842262615	0.09999999999999999	15
11680	1	1	0	0	0	2	0.4	11680	0.09464572637480928	0.09999999999999999	0
36343	1	1	0	0	0	2	0.4	36342.5	0.0945647917852666	0.09999999999999999	12.5
14178	1	1	0	0	0	2	0.4	14177.5	0.09451605654463599	0.09999999999999999	12.5
32460	1	0	1	0	0	2	0.4	32460	0.09425283587313354	0.09999999999999999	0
34345	1	0	1	0	0	2	0.4	34345	0.09423949218063062	0.09999999999999999	5
6605	1	0	1	0	0	2	0.4	6605	0.09422240996944158	0.09999999999999999	15
38008	1	0	1	0	0	2	0.4	38007.5	0.09413703130028551	0.09999999999999999	12.5
14745	1	0	1	0	0	2	0.4	14745	0.0941355794171483	0.09999999999999999	5
15428	1	0	1	0	0	2	0.4	15427.5	0.09400545883340776	0.09999999999999999	12.5
10645	1	0	1	0	0	2	0.4	10645	0.09400545883340773	0.09999999999999999	15
26908	1	1	0	0	0	2	0.4	26907.5	0.09398407010858326	0.09999999999999999	2.5
83	1	1	0	0	0	2	0.4	82.5	0.09396089998269226	0.09999999999999999	17.5
2463	1	0	1	0	0	2	0.4	2462.5	0.09393571886679704	0.09999999999999999	2.5
33293	1	0	1	0	0	2	0.4	33292.5	0.09388965426055972	0.09999999999999999	12.5
30510	1	0	1	0	0	2	0.4	30510	0.09385249764170549	0.09999999999999999	10
5618	1	0	1	0	0	2	0.4	5617.5	0.09384660167895488	0.09999999999999999	2.5
29973	1	0	1	0	0	2	0.4	29972.5	0.09384660167895487	0.09999999999999999	7.5
27643	1	1	0	0	0	2	0.4	27642.5	0.09374775012581149	0.09999999999999999	12.5
32618	1	0	1	0	0	2	0.4	32617.5	0.09363194555296349	0.09999999999999999	2.5
3785	1	0	1	0	0	2	0.4	3785	0.09362604959021288	0.09999999999999999	5
20123	1	0	1	0	0	2	0.4	20122.5	0.09361041926216106	0.09999999999999999	2.5
10865	1	0	1	0	0	2	0.4	10865	0.0935213020743189	0.09999999999999999	5
29228	1	0	1	0	0	2	0.4	29227.5	0.09350795838181596	0.09999999999999999	12.5
15510	1	0	1	0	0	2	0.4	15510	0.09348871872656243	0.09999999999999999	10
16803	1	0	1	0	0	2	0.4	16802.5	0.09345779542824675	0.09999999999999999	2.5
36778	1	0	1	0	0	2	0.4	36777.5	0.09342473715672439	0.09999999999999999	2.5
9508	1	0	1	0	0	2	0.4	9507.5	0.0933066459483275	0.09999999999999999	7.5
3565	1	0	1	0	0	2	0.4	3565	0.09328740629307397	0.09999999999999999	15
35010	1	0	1	0	0	2	0.4	35010	0.09321752876048532	0.09999999999999999	10
6910	1	1	0	0	0	2	0.4	6910	0.09320994346475504	0.09999999999999999	0
8133	1	0	1	0	0	2	0.4	8132.5	0.09309943755208842	0.09999999999999999	7.5
19733	1	0	1	0	0	2	0.4	19732.5	0.09308609385958548	0.09999999999999999	7.5
32103	1	1	0	0	0	2	0.4	32102.5	0.09274731299646861	0.09999999999999999	2.5
7718	1	0	1	0	0	2	0.4	7717.5	0.09270963259776593	0.09999999999999999	2.5
5785	1	0	1	0	0	2	0.4	5785	0.09266185303642838	0.09999999999999999	5
40130	1	0	1	0	0	2	0.4	40130	0.09261015840529946	0.09999999999999999	10
37775	1	0	1	0	0	2	0.4	37775	0.09260481629888298	0.09999999999999999	5
15733	1	0	1	0	0	2	0.4	15732.5	0.0924276794862876	0.09999999999999999	12.5
41258	1	0	1	0	0	2	0.4	41257.5	0.09235515262360829	0.09999999999999999	2.5
41178	1	0	1	0	0	2	0.4	41177.5	0.09232629314072799	0.09999999999999999	2.5
293	1	0	0	1	0	2	0.4	292.5	0.09230095166778746	0.09999999999999999	7.5
32788	1	1	0	0	0	2	0.4	32787.5	0.09228468252818219	0.09999999999999999	12.5
33043	1	1	0	0	0	2	0.4	33042.5	0.09221494256157149	0.09999999999999999	12.5
6208	1	0	1	0	0	2	0.4	6207.5	0.09214915632813261	0.09999999999999999	12.5
32338	1	0	1	0	0	2	0.4	32337.5	0.09207662946545331	0.09999999999999999	2.5
3850	1	0	1	0	0	2	0.4	3850	0.09202432449049527	0.09999999999999999	10
30353	1	0	1	0	0	2	0.4	30352.5	0.09199335906729524	0.09999999999999999	7.5
37135	1	0	1	0	0	2	0.4	37135	0.09197715527298683	0.09999999999999999	5
28318	1	0	1	0	0	2	0.4	28317.5	0.0917948827029419	0.09999999999999999	2.5
30635	1	0	0	1	0	2	0.4	30635	0.09170337180963407	0.09999999999999999	15
4433	1	0	1	0	0	2	0.4	4432.5	0.09155792098426618	0.09999999999999999	7.5
23615	1	0	1	0	0	2	0.4	23615	0.09144383268210758	0.09999999999999999	5
20700	1	0	0	1	0	2	0.4	20700	0.09143491518559041	0.09999999999999999	0
7330	1	0	1	0	0	2	0.4	7330	0.09141154324590395	0.09999999999999999	10
27550	1	0	0	1	0	2	0.4	27550	0.09135208926976873	0.09999999999999999	0
21965	1	0	1	0	0	2	0.4	21965	0.09120554695042829	0.09999999999999999	5
