token	block	direction	counterpart	raw_count	probability	log2_enrichment
x000052	G0/generic#0	incoming	x008706	0	0.001577287066	-0.4318220836
x000052	G0/generic#0	incoming	x008707	0	0.001577287066	-0.4318220836
x000052	G0/generic#0	incoming	x008708	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x008710	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x008732	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x008737	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x008744	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x008836	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x008837	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x008838	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x008844	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x008845	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x008846	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x008847	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x008916	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x008917	0	0.001577287066	-0.4318220836
x000052	G0/generic#0	incoming	x008918	0	0.001577287066	-0.4318220836
x000052	G0/generic#0	incoming	x008919	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x008944	0	0.001577287066	-2.306291201
x000052	G0/generic#0	incoming	x008945	0	0.001577287066	-2.547299301
x000052	G0/generic#0	incoming	x008946	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x008947	0	0.001577287066	-1.168787678
x000052	G0/generic#0	incoming	x008996	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x008997	0	0.001577287066	-0.4318220836
x000052	G0/generic#0	incoming	x008998	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x008999	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x009108	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x009124	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x009125	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x009126	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x009128	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x009129	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x009130	0	0.001577287066	-0.4318220836
x000052	G0/generic#0	incoming	x009248	0	0.001577287066	-3.490715773
x000052	G0/generic#0	incoming	x009249	0	0.001577287066	-2.306291201
x000052	G0/generic#0	incoming	x009250	0	0.001577287066	-2.753750178
x000052	G0/generic#0	incoming	x009251	0	0.001577287066	-1.168787678
x000052	G0/generic#0	incoming	x009280	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x009281	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x009282	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x009283	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x009436	0	0.001577287066	-1.168787678
x000052	G0/generic#0	incoming	x009437	0	0.001577287066	-0.4318220836
x000052	G0/generic#0	incoming	x009438	0	0.001577287066	-1.654214505
x000052	G0/generic#0	incoming	x009439	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x009856	0	0.001577287066	-0.4318220836
x000052	G0/generic#0	incoming	x009857	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x009858	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x009859	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x009968	0	0.001577287066	-1.654214505
x000052	G0/generic#0	incoming	x009969	1	0.004731861199	-0.06925200419
x000052	G0/generic#0	incoming	x009970	0	0.001577287066	-0.4318220836
x000052	G0/generic#0	incoming	x009971	0	0.001577287066	-1.654214505
x000052	G0/generic#0	incoming	x010008	0	0.001577287066	-1.654214505
x000052	G0/generic#0	incoming	x010009	0	0.001577287066	-1.654214505
x000052	G0/generic#0	incoming	x010010	0	0.001577287066	-1.654214505
x000052	G0/generic#0	incoming	x010011	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x010120	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x010124	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x010125	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x010164	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x010165	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x010284	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x010316	0	0.001577287066	-0.4318220836
x000052	G0/generic#0	incoming	x010317	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x010318	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x010319	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x010484	0	0.001577287066	-1.654214505
x000052	G0/generic#0	incoming	x010485	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x010524	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x010636	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x010637	0	0.001577287066	-0.4318220836
