scheme	class	window_size	method	k	cluster	held_out_separation	cv_folds	blocks_containing	total_blocks	block_fraction	eligible_blocks_for_scale	recurrence_strength	cross_block_similarity
hand_only	2	50	k_medoids	3	1	0.061534071015487225	11	10	11	0.9090909090909091	11	0.9090909090909091	0.2796333349361043
hand_only	2	50	k_medoids	3	2	0.061534071015487225	11	9	11	0.8181818181818182	11	0.8181818181818182	0.2990536900267635
hand_only	2	500	hierarchical	2	0	0.05181939337448465	3	2	11	0.18181818181818182	3	0.6666666666666666	0.4778365089438803
hand_only	2	500	hierarchical	2	1	0.05181939337448465	3	1	11	0.09090909090909091	3	0.3333333333333333	0
hand_only	2	500	k_medoids	2	0	0.04598475024404954	3	2	11	0.18181818181818182	3	0.6666666666666666	0.4778365089438803
hand_only	2	500	k_medoids	2	1	0.04598475024404954	3	1	11	0.09090909090909091	3	0.3333333333333333	0
hand_only	3	100	hierarchical	2	0	0.06981685445663516	4	1	4	0.25	4	0.25	0
hand_only	3	100	hierarchical	2	1	0.06981685445663516	4	3	4	0.75	4	0.75	0.49483489987767026
hand_only	3	100	k_medoids	2	0	0.06484943958416624	4	4	4	1	4	1	0.4367109335028605
hand_only	3	100	k_medoids	2	1	0.06484943958416624	4	2	4	0.5	4	0.5	0.24821000604465993
hand_only	3	1000	hierarchical	3	0	0.04558241977031329	1	1	4	0.25	2	0.5	0
hand_only	3	1000	hierarchical	3	1	0.04558241977031329	1	1	4	0.25	2	0.5	0
hand_only	3	1000	hierarchical	3	2	0.04558241977031329	1	1	4	0.25	2	0.5	0
hand_only	3	1000	k_medoids	3	0	0.055551254145059036	1	2	4	0.5	2	1	0.5989098768906871
hand_only	3	1000	k_medoids	3	1	0.055551254145059036	1	1	4	0.25	2	0.5	0
hand_only	3	1000	k_medoids	3	2	0.055551254145059036	1	1	4	0.25	2	0.5	0
hand_only	3	200	hierarchical	2	0	0.09108882664134829	4	1	4	0.25	4	0.25	0
hand_only	3	200	hierarchical	2	1	0.09108882664134829	4	3	4	0.75	4	0.75	0.4874254956427134
hand_only	3	200	k_medoids	8	0	0.05406983028121316	4	2	4	0.5	4	0.5	0.5843951764735021
hand_only	3	200	k_medoids	8	1	0.05406983028121316	4	1	4	0.25	4	0.25	0
hand_only	3	200	k_medoids	8	2	0.05406983028121316	4	1	4	0.25	4	0.25	0
hand_only	3	200	k_medoids	8	3	0.05406983028121316	4	1	4	0.25	4	0.25	0
hand_only	3	200	k_medoids	8	4	0.05406983028121316	4	1	4	0.25	4	0.25	0
hand_only	3	200	k_medoids	8	5	0.05406983028121316	4	1	4	0.25	4	0.25	0
hand_only	3	200	k_medoids	8	6	0.05406983028121316	4	3	4	0.75	4	0.75	0.37053619255344894
hand_only	3	200	k_medoids	8	7	0.05406983028121316	4	1	4	0.25	4	0.25	0
hand_only	3	50	hierarchical	2	0	0.10283452456411502	4	4	4	1	4	1	0.43842065779052
hand_only	3	50	hierarchical	2	1	0.10283452456411502	4	1	4	0.25	4	0.25	0
hand_only	3	50	k_medoids	2	0	0.06676734668728386	4	4	4	1	4	1	0.39225585306418076
hand_only	3	50	k_medoids	2	1	0.06676734668728386	4	4	4	1	4	1	0.31054951613592763
hand_only	3	500	hierarchical	7	0	0.04395397177517833	4	1	4	0.25	4	0.25	0
hand_only	3	500	hierarchical	7	1	0.04395397177517833	4	1	4	0.25	4	0.25	0
hand_only	3	500	hierarchical	7	2	0.04395397177517833	4	1	4	0.25	4	0.25	0
hand_only	3	500	hierarchical	7	3	0.04395397177517833	4	1	4	0.25	4	0.25	0
hand_only	3	500	hierarchical	7	4	0.04395397177517833	4	1	4	0.25	4	0.25	0
hand_only	3	500	hierarchical	7	5	0.04395397177517833	4	1	4	0.25	4	0.25	0
hand_only	3	500	hierarchical	7	6	0.04395397177517833	4	1	4	0.25	4	0.25	0
hand_only	3	500	k_medoids	10	0	0.02833207837197469	4	1	4	0.25	4	0.25	0
hand_only	3	500	k_medoids	10	1	0.02833207837197469	4	1	4	0.25	4	0.25	0
hand_only	3	500	k_medoids	10	2	0.02833207837197469	4	1	4	0.25	4	0.25	0
hand_only	3	500	k_medoids	10	3	0.02833207837197469	4	1	4	0.25	4	0.25	0
hand_only	3	500	k_medoids	10	4	0.02833207837197469	4	1	4	0.25	4	0.25	0
hand_only	3	500	k_medoids	10	5	0.02833207837197469	4	1	4	0.25	4	0.25	0
hand_only	3	500	k_medoids	10	6	0.02833207837197469	4	1	4	0.25	4	0.25	0
hand_only	3	500	k_medoids	10	7	0.02833207837197469	4	1	4	0.25	4	0.25	0
hand_only	3	500	k_medoids	10	8	0.02833207837197469	4	1	4	0.25	4	0.25	0
hand_only	3	500	k_medoids	10	9	0.02833207837197469	4	1	4	0.25	4	0.25	0
hand_only	4	100	hierarchical	4	0	0.02689323533390383	2	1	2	0.5	2	0.5	0
hand_only	4	100	hierarchical	4	1	0.02689323533390383	2	1	2	0.5	2	0.5	0
hand_only	4	100	hierarchical	4	2	0.02689323533390383	2	1	2	0.5	2	0.5	0
hand_only	4	100	hierarchical	4	3	0.02689323533390383	2	1	2	0.5	2	0.5	0
hand_only	4	100	k_medoids	9	0	0.013756057058215199	2	1	2	0.5	2	0.5	0
hand_only	4	100	k_medoids	9	1	0.013756057058215199	2	1	2	0.5	2	0.5	0
hand_only	4	100	k_medoids	9	2	0.013756057058215199	2	1	2	0.5	2	0.5	0
hand_only	4	100	k_medoids	9	3	0.013756057058215199	2	1	2	0.5	2	0.5	0
hand_only	4	100	k_medoids	9	4	0.013756057058215199	2	1	2	0.5	2	0.5	0
hand_only	4	100	k_medoids	9	5	0.013756057058215199	2	1	2	0.5	2	0.5	0
hand_only	4	100	k_medoids	9	6	0.013756057058215199	2	1	2	0.5	2	0.5	0
hand_only	4	100	k_medoids	9	7	0.013756057058215199	2	1	2	0.5	2	0.5	0
hand_only	4	100	k_medoids	9	8	0.013756057058215199	2	1	2	0.5	2	0.5	0
hand_only	4	200	hierarchical	6	0	0.013957540347809093	2	1	2	0.5	2	0.5	0
hand_only	4	200	hierarchical	6	1	0.013957540347809093	2	1	2	0.5	2	0.5	0
hand_only	4	200	hierarchical	6	2	0.013957540347809093	2	1	2	0.5	2	0.5	0
hand_only	4	200	hierarchical	6	3	0.013957540347809093	2	1	2	0.5	2	0.5	0
hand_only	4	200	hierarchical	6	4	0.013957540347809093	2	1	2	0.5	2	0.5	0
hand_only	4	200	hierarchical	6	5	0.013957540347809093	2	1	2	0.5	2	0.5	0
hand_only	4	200	k_medoids	8	0	0.011364207633939291	2	1	2	0.5	2	0.5	0
hand_only	4	200	k_medoids	8	1	0.011364207633939291	2	1	2	0.5	2	0.5	0
hand_only	4	200	k_medoids	8	2	0.011364207633939291	2	1	2	0.5	2	0.5	0
hand_only	4	200	k_medoids	8	3	0.011364207633939291	2	1	2	0.5	2	0.5	0
hand_only	4	200	k_medoids	8	4	0.011364207633939291	2	1	2	0.5	2	0.5	0
hand_only	4	200	k_medoids	8	5	0.011364207633939291	2	1	2	0.5	2	0.5	0
hand_only	4	200	k_medoids	8	6	0.011364207633939291	2	1	2	0.5	2	0.5	0
hand_only	4	200	k_medoids	8	7	0.011364207633939291	2	1	2	0.5	2	0.5	0
hand_only	4	50	hierarchical	10	0	0.023182894803800633	2	1	2	0.5	2	0.5	0
hand_only	4	50	hierarchical	10	1	0.023182894803800633	2	1	2	0.5	2	0.5	0
hand_only	4	50	hierarchical	10	2	0.023182894803800633	2	1	2	0.5	2	0.5	0
hand_only	4	50	hierarchical	10	3	0.023182894803800633	2	1	2	0.5	2	0.5	0
hand_only	4	50	hierarchical	10	4	0.023182894803800633	2	1	2	0.5	2	0.5	0
hand_only	4	50	hierarchical	10	5	0.023182894803800633	2	1	2	0.5	2	0.5	0
hand_only	4	50	hierarchical	10	6	0.023182894803800633	2	1	2	0.5	2	0.5	0
hand_only	4	50	hierarchical	10	7	0.023182894803800633	2	1	2	0.5	2	0.5	0
hand_only	4	50	hierarchical	10	8	0.023182894803800633	2	1	2	0.5	2	0.5	0
hand_only	4	50	hierarchical	10	9	0.023182894803800633	2	1	2	0.5	2	0.5	0
hand_only	4	50	k_medoids	9	0	0.02698043517816377	2	2	2	1	2	1	0.23064638020461803
hand_only	4	50	k_medoids	9	1	0.02698043517816377	2	2	2	1	2	1	0.22403345846945488
hand_only	4	50	k_medoids	9	2	0.02698043517816377	2	1	2	0.5	2	0.5	0
hand_only	4	50	k_medoids	9	3	0.02698043517816377	2	2	2	1	2	1	0.15324621025497853
hand_only	4	50	k_medoids	9	4	0.02698043517816377	2	1	2	0.5	2	0.5	0
hand_only	4	50	k_medoids	9	5	0.02698043517816377	2	2	2	1	2	1	0.21424882506368137
hand_only	4	50	k_medoids	9	6	0.02698043517816377	2	1	2	0.5	2	0.5	0
hand_only	4	50	k_medoids	9	7	0.02698043517816377	2	1	2	0.5	2	0.5	0
hand_only	4	50	k_medoids	9	8	0.02698043517816377	2	1	2	0.5	2	0.5	0
hand_only	4	500	hierarchical	2	0	0.05196030586224998	1	1	2	0.5	2	0.5	0
hand_only	4	500	hierarchical	2	1	0.05196030586224998	1	1	2	0.5	2	0.5	0
hand_only	4	500	k_medoids	2	0	0.07078633233567937	1	1	2	0.5	2	0.5	0
hand_only	4	500	k_medoids	2	1	0.07078633233567937	1	1	2	0.5	2	0.5	0
joint	1/1	100	hierarchical	5	0	0.056234318213703546	10	6	10	0.6	10	0.6	0.42416793985701007
joint	1/1	100	hierarchical	5	1	0.056234318213703546	10	2	10	0.2	10	0.2	0.4128718579105488
joint	1/1	100	hierarchical	5	2	0.056234318213703546	10	1	10	0.1	10	0.1	0
joint	1/1	100	hierarchical	5	3	0.056234318213703546	10	1	10	0.1	10	0.1	0
joint	1/1	100	hierarchical	5	4	0.056234318213703546	10	1	10	0.1	10	0.1	0
joint	1/1	100	k_medoids	2	0	0.11477808105030234	10	10	10	1	10	1	0.3866415613056614
joint	1/1	100	k_medoids	2	1	0.11477808105030234	10	1	10	0.1	10	0.1	0
joint	1/1	200	hierarchical	10	0	0.028009305269351546	7	1	10	0.1	7	0.14285714285714285	0
joint	1/1	200	hierarchical	10	1	0.028009305269351546	7	1	10	0.1	7	0.14285714285714285	0
joint	1/1	200	hierarchical	10	2	0.028009305269351546	7	1	10	0.1	7	0.14285714285714285	0
joint	1/1	200	hierarchical	10	3	0.028009305269351546	7	1	10	0.1	7	0.14285714285714285	0
joint	1/1	200	hierarchical	10	4	0.028009305269351546	7	1	10	0.1	7	0.14285714285714285	0
joint	1/1	200	hierarchical	10	5	0.028009305269351546	7	1	10	0.1	7	0.14285714285714285	0
joint	1/1	200	hierarchical	10	6	0.028009305269351546	7	1	10	0.1	7	0.14285714285714285	0
joint	1/1	200	hierarchical	10	7	0.028009305269351546	7	1	10	0.1	7	0.14285714285714285	0
joint	1/1	200	hierarchical	10	8	0.028009305269351546	7	1	10	0.1	7	0.14285714285714285	0
joint	1/1	200	hierarchical	10	9	0.028009305269351546	7	1	10	0.1	7	0.14285714285714285	0
joint	1/1	200	k_medoids	10	0	0.0299875722744197	7	3	10	0.3	7	0.42857142857142855	0.5108653247590114
joint	1/1	200	k_medoids	10	1	0.0299875722744197	7	1	10	0.1	7	0.14285714285714285	0
joint	1/1	200	k_medoids	10	2	0.0299875722744197	7	3	10	0.3	7	0.42857142857142855	0.38252035081873814
joint	1/1	200	k_medoids	10	3	0.0299875722744197	7	1	10	0.1	7	0.14285714285714285	0
joint	1/1	200	k_medoids	10	4	0.0299875722744197	7	1	10	0.1	7	0.14285714285714285	0
joint	1/1	200	k_medoids	10	5	0.0299875722744197	7	2	10	0.2	7	0.2857142857142857	0.33240768548184496
joint	1/1	200	k_medoids	10	6	0.0299875722744197	7	2	10	0.2	7	0.2857142857142857	0.40057190809104026
joint	1/1	200	k_medoids	10	7	0.0299875722744197	7	1	10	0.1	7	0.14285714285714285	0
joint	1/1	200	k_medoids	10	8	0.0299875722744197	7	1	10	0.1	7	0.14285714285714285	0
joint	1/1	200	k_medoids	10	9	0.0299875722744197	7	1	10	0.1	7	0.14285714285714285	0
joint	1/1	50	hierarchical	4	0	0.06785663996064414	10	10	10	1	10	1	0.37861607442836565
joint	1/1	50	hierarchical	4	1	0.06785663996064414	10	1	10	0.1	10	0.1	0
joint	1/1	50	hierarchical	4	2	0.06785663996064414	10	2	10	0.2	10	0.2	0.3799087132879274
joint	1/1	50	hierarchical	4	3	0.06785663996064414	10	1	10	0.1	10	0.1	0
joint	1/1	50	k_medoids	9	0	0.04883433281267227	10	9	10	0.9	10	0.9	0.34353179535242884
joint	1/1	50	k_medoids	9	1	0.04883433281267227	10	1	10	0.1	10	0.1	0
joint	1/1	50	k_medoids	9	2	0.04883433281267227	10	1	10	0.1	10	0.1	0
joint	1/1	50	k_medoids	9	3	0.04883433281267227	10	1	10	0.1	10	0.1	0
joint	1/1	50	k_medoids	9	4	0.04883433281267227	10	7	10	0.7	10	0.7	0.32940029988624664
joint	1/1	50	k_medoids	9	5	0.04883433281267227	10	6	10	0.6	10	0.6	0.32488803316800596
joint	1/1	50	k_medoids	9	6	0.04883433281267227	10	7	10	0.7	10	0.7	0.291632963778384
joint	1/1	50	k_medoids	9	7	0.04883433281267227	10	4	10	0.4	10	0.4	0.19929679572414527
joint	1/1	50	k_medoids	9	8	0.04883433281267227	10	3	10	0.3	10	0.3	0.2421033568969787
joint	1/1	500	hierarchical	2	0	0.13412315374482692	4	3	10	0.3	4	0.75	0.5414240124295242
joint	1/1	500	hierarchical	2	1	0.13412315374482692	4	1	10	0.1	4	0.25	0
joint	1/1	500	k_medoids	4	0	0.025288268801740968	4	2	10	0.2	4	0.5	0.5684985714330298
joint	1/1	500	k_medoids	4	1	0.025288268801740968	4	1	10	0.1	4	0.25	0
joint	1/1	500	k_medoids	4	2	0.025288268801740968	4	2	10	0.2	4	0.5	0.5315962865020926
joint	1/1	500	k_medoids	4	3	0.025288268801740968	4	1	10	0.1	4	0.25	0
joint	2/2	100	hierarchical	9	0	0.03293679003288209	9	1	9	0.1111111111111111	9	0.1111111111111111	0
joint	2/2	100	hierarchical	9	1	0.03293679003288209	9	1	9	0.1111111111111111	9	0.1111111111111111	0
joint	2/2	100	hierarchical	9	2	0.03293679003288209	9	1	9	0.1111111111111111	9	0.1111111111111111	0
joint	2/2	100	hierarchical	9	3	0.03293679003288209	9	1	9	0.1111111111111111	9	0.1111111111111111	0
joint	2/2	100	hierarchical	9	4	0.03293679003288209	9	1	9	0.1111111111111111	9	0.1111111111111111	0
joint	2/2	100	hierarchical	9	5	0.03293679003288209	9	1	9	0.1111111111111111	9	0.1111111111111111	0
joint	2/2	100	hierarchical	9	6	0.03293679003288209	9	1	9	0.1111111111111111	9	0.1111111111111111	0
joint	2/2	100	hierarchical	9	7	0.03293679003288209	9	1	9	0.1111111111111111	9	0.1111111111111111	0
joint	2/2	100	hierarchical	9	8	0.03293679003288209	9	1	9	0.1111111111111111	9	0.1111111111111111	0
joint	2/2	100	k_medoids	4	0	0.053054373375060776	9	2	9	0.2222222222222222	9	0.2222222222222222	0.3734914542422656
joint	2/2	100	k_medoids	4	1	0.053054373375060776	9	2	9	0.2222222222222222	9	0.2222222222222222	0.35583731953022324
joint	2/2	100	k_medoids	4	2	0.053054373375060776	9	6	9	0.6666666666666666	9	0.6666666666666666	0.3241739878186771
joint	2/2	100	k_medoids	4	3	0.053054373375060776	9	4	9	0.4444444444444444	9	0.4444444444444444	0.28540545085384883
joint	2/2	1000	hierarchical	3	0	0	0	1	9	0.1111111111111111	1	1	0
joint	2/2	1000	hierarchical	3	1	0	0	1	9	0.1111111111111111	1	1	0
joint	2/2	1000	hierarchical	3	2	0	0	1	9	0.1111111111111111	1	1	0
joint	2/2	1000	k_medoids	3	0	0	0	1	9	0.1111111111111111	1	1	0
joint	2/2	1000	k_medoids	3	1	0	0	1	9	0.1111111111111111	1	1	0
joint	2/2	1000	k_medoids	3	2	0	0	1	9	0.1111111111111111	1	1	0
joint	2/2	200	hierarchical	7	0	0.05310404830121442	7	1	9	0.1111111111111111	7	0.14285714285714285	0
joint	2/2	200	hierarchical	7	1	0.05310404830121442	7	1	9	0.1111111111111111	7	0.14285714285714285	0
joint	2/2	200	hierarchical	7	2	0.05310404830121442	7	1	9	0.1111111111111111	7	0.14285714285714285	0
joint	2/2	200	hierarchical	7	3	0.05310404830121442	7	1	9	0.1111111111111111	7	0.14285714285714285	0
joint	2/2	200	hierarchical	7	4	0.05310404830121442	7	1	9	0.1111111111111111	7	0.14285714285714285	0
joint	2/2	200	hierarchical	7	5	0.05310404830121442	7	1	9	0.1111111111111111	7	0.14285714285714285	0
joint	2/2	200	hierarchical	7	6	0.05310404830121442	7	1	9	0.1111111111111111	7	0.14285714285714285	0
joint	2/2	200	k_medoids	2	0	0.07929410537850279	7	6	9	0.6666666666666666	7	0.8571428571428571	0.3667801598369185
joint	2/2	200	k_medoids	2	1	0.07929410537850279	7	1	9	0.1111111111111111	7	0.14285714285714285	0
joint	2/2	50	hierarchical	2	0	0.08911422510574087	9	9	9	1	9	1	0.3581156336335758
joint	2/2	50	hierarchical	2	1	0.08911422510574087	9	1	9	0.1111111111111111	9	0.1111111111111111	0
joint	2/2	50	k_medoids	3	0	0.07021131330592582	9	5	9	0.5555555555555556	9	0.5555555555555556	0.31395704394444757
joint	2/2	50	k_medoids	3	1	0.07021131330592582	9	9	9	1	9	1	0.31120823824591626
joint	2/2	50	k_medoids	3	2	0.07021131330592582	9	5	9	0.5555555555555556	9	0.5555555555555556	0.23324821573619736
joint	2/2	500	hierarchical	2	0	0.010614750717415812	1	1	9	0.1111111111111111	2	0.5	0
joint	2/2	500	hierarchical	2	1	0.010614750717415812	1	1	9	0.1111111111111111	2	0.5	0
joint	2/2	500	k_medoids	2	0	0.06443844770972526	1	1	9	0.1111111111111111	2	0.5	0
joint	2/2	500	k_medoids	2	1	0.06443844770972526	1	1	9	0.1111111111111111	2	0.5	0
joint	3/2	100	hierarchical	7	0	0.05455114991284254	2	1	2	0.5	2	0.5	0
joint	3/2	100	hierarchical	7	1	0.05455114991284254	2	1	2	0.5	2	0.5	0
joint	3/2	100	hierarchical	7	2	0.05455114991284254	2	1	2	0.5	2	0.5	0
joint	3/2	100	hierarchical	7	3	0.05455114991284254	2	1	2	0.5	2	0.5	0
joint	3/2	100	hierarchical	7	4	0.05455114991284254	2	1	2	0.5	2	0.5	0
joint	3/2	100	hierarchical	7	5	0.05455114991284254	2	1	2	0.5	2	0.5	0
joint	3/2	100	hierarchical	7	6	0.05455114991284254	2	1	2	0.5	2	0.5	0
joint	3/2	100	k_medoids	8	0	0.03346955896611642	2	1	2	0.5	2	0.5	0
joint	3/2	100	k_medoids	8	1	0.03346955896611642	2	1	2	0.5	2	0.5	0
joint	3/2	100	k_medoids	8	2	0.03346955896611642	2	1	2	0.5	2	0.5	0
joint	3/2	100	k_medoids	8	3	0.03346955896611642	2	1	2	0.5	2	0.5	0
joint	3/2	100	k_medoids	8	4	0.03346955896611642	2	1	2	0.5	2	0.5	0
joint	3/2	100	k_medoids	8	5	0.03346955896611642	2	1	2	0.5	2	0.5	0
joint	3/2	100	k_medoids	8	6	0.03346955896611642	2	1	2	0.5	2	0.5	0
joint	3/2	100	k_medoids	8	7	0.03346955896611642	2	1	2	0.5	2	0.5	0
joint	3/2	200	hierarchical	3	0	0.05362307725296028	2	1	2	0.5	2	0.5	0
joint	3/2	200	hierarchical	3	1	0.05362307725296028	2	1	2	0.5	2	0.5	0
joint	3/2	200	hierarchical	3	2	0.05362307725296028	2	1	2	0.5	2	0.5	0
joint	3/2	200	k_medoids	3	0	0.026289425029152193	2	1	2	0.5	2	0.5	0
joint	3/2	200	k_medoids	3	1	0.026289425029152193	2	1	2	0.5	2	0.5	0
joint	3/2	200	k_medoids	3	2	0.026289425029152193	2	1	2	0.5	2	0.5	0
joint	3/2	50	hierarchical	10	0	0.036480440754685456	2	1	2	0.5	2	0.5	0
joint	3/2	50	hierarchical	10	1	0.036480440754685456	2	1	2	0.5	2	0.5	0
joint	3/2	50	hierarchical	10	2	0.036480440754685456	2	1	2	0.5	2	0.5	0
joint	3/2	50	hierarchical	10	3	0.036480440754685456	2	1	2	0.5	2	0.5	0
joint	3/2	50	hierarchical	10	4	0.036480440754685456	2	1	2	0.5	2	0.5	0
joint	3/2	50	hierarchical	10	5	0.036480440754685456	2	1	2	0.5	2	0.5	0
joint	3/2	50	hierarchical	10	6	0.036480440754685456	2	1	2	0.5	2	0.5	0
joint	3/2	50	hierarchical	10	7	0.036480440754685456	2	1	2	0.5	2	0.5	0
joint	3/2	50	hierarchical	10	8	0.036480440754685456	2	1	2	0.5	2	0.5	0
joint	3/2	50	hierarchical	10	9	0.036480440754685456	2	1	2	0.5	2	0.5	0
joint	3/2	50	k_medoids	10	0	0.03606438308607905	2	2	2	1	2	1	0.25694020629847947
joint	3/2	50	k_medoids	10	1	0.03606438308607905	2	1	2	0.5	2	0.5	0
joint	3/2	50	k_medoids	10	2	0.03606438308607905	2	1	2	0.5	2	0.5	0
joint	3/2	50	k_medoids	10	3	0.03606438308607905	2	1	2	0.5	2	0.5	0
joint	3/2	50	k_medoids	10	4	0.03606438308607905	2	1	2	0.5	2	0.5	0
joint	3/2	50	k_medoids	10	5	0.03606438308607905	2	2	2	1	2	1	0.3725568323645698
joint	3/2	50	k_medoids	10	6	0.03606438308607905	2	2	2	1	2	1	0.3183565660137103
joint	3/2	50	k_medoids	10	7	0.03606438308607905	2	1	2	0.5	2	0.5	0
joint	3/2	50	k_medoids	10	8	0.03606438308607905	2	2	2	1	2	1	0.31434126269051343
joint	3/2	50	k_medoids	10	9	0.03606438308607905	2	1	2	0.5	2	0.5	0
joint	X/3	100	hierarchical	8	0	0.02517309772960785	2	1	2	0.5	2	0.5	0
joint	X/3	100	hierarchical	8	1	0.02517309772960785	2	1	2	0.5	2	0.5	0
joint	X/3	100	hierarchical	8	2	0.02517309772960785	2	1	2	0.5	2	0.5	0
joint	X/3	100	hierarchical	8	3	0.02517309772960785	2	1	2	0.5	2	0.5	0
joint	X/3	100	hierarchical	8	4	0.02517309772960785	2	1	2	0.5	2	0.5	0
joint	X/3	100	hierarchical	8	5	0.02517309772960785	2	1	2	0.5	2	0.5	0
joint	X/3	100	hierarchical	8	6	0.02517309772960785	2	1	2	0.5	2	0.5	0
joint	X/3	100	hierarchical	8	7	0.02517309772960785	2	1	2	0.5	2	0.5	0
joint	X/3	100	k_medoids	10	0	0.025934534344629216	2	2	2	1	2	1	0.28977341670205925
joint	X/3	100	k_medoids	10	1	0.025934534344629216	2	1	2	0.5	2	0.5	0
joint	X/3	100	k_medoids	10	2	0.025934534344629216	2	2	2	1	2	1	0.33669438171267374
joint	X/3	100	k_medoids	10	3	0.025934534344629216	2	1	2	0.5	2	0.5	0
joint	X/3	100	k_medoids	10	4	0.025934534344629216	2	2	2	1	2	1	0.26254149069086474
joint	X/3	100	k_medoids	10	5	0.025934534344629216	2	1	2	0.5	2	0.5	0
joint	X/3	100	k_medoids	10	6	0.025934534344629216	2	1	2	0.5	2	0.5	0
joint	X/3	100	k_medoids	10	7	0.025934534344629216	2	1	2	0.5	2	0.5	0
joint	X/3	100	k_medoids	10	8	0.025934534344629216	2	1	2	0.5	2	0.5	0
joint	X/3	100	k_medoids	10	9	0.025934534344629216	2	1	2	0.5	2	0.5	0
joint	X/3	200	hierarchical	6	0	0.018755159341473836	2	1	2	0.5	2	0.5	0
joint	X/3	200	hierarchical	6	1	0.018755159341473836	2	1	2	0.5	2	0.5	0
joint	X/3	200	hierarchical	6	2	0.018755159341473836	2	1	2	0.5	2	0.5	0
joint	X/3	200	hierarchical	6	3	0.018755159341473836	2	1	2	0.5	2	0.5	0
joint	X/3	200	hierarchical	6	4	0.018755159341473836	2	1	2	0.5	2	0.5	0
joint	X/3	200	hierarchical	6	5	0.018755159341473836	2	1	2	0.5	2	0.5	0
joint	X/3	200	k_medoids	6	0	0.017646663276051824	2	1	2	0.5	2	0.5	0
joint	X/3	200	k_medoids	6	1	0.017646663276051824	2	1	2	0.5	2	0.5	0
joint	X/3	200	k_medoids	6	2	0.017646663276051824	2	1	2	0.5	2	0.5	0
joint	X/3	200	k_medoids	6	3	0.017646663276051824	2	1	2	0.5	2	0.5	0
joint	X/3	200	k_medoids	6	4	0.017646663276051824	2	1	2	0.5	2	0.5	0
joint	X/3	200	k_medoids	6	5	0.017646663276051824	2	1	2	0.5	2	0.5	0
joint	X/3	50	hierarchical	10	0	0.028705344670177955	2	1	2	0.5	2	0.5	0
joint	X/3	50	hierarchical	10	1	0.028705344670177955	2	1	2	0.5	2	0.5	0
joint	X/3	50	hierarchical	10	2	0.028705344670177955	2	1	2	0.5	2	0.5	0
joint	X/3	50	hierarchical	10	3	0.028705344670177955	2	1	2	0.5	2	0.5	0
joint	X/3	50	hierarchical	10	4	0.028705344670177955	2	1	2	0.5	2	0.5	0
joint	X/3	50	hierarchical	10	5	0.028705344670177955	2	1	2	0.5	2	0.5	0
joint	X/3	50	hierarchical	10	6	0.028705344670177955	2	1	2	0.5	2	0.5	0
joint	X/3	50	hierarchical	10	7	0.028705344670177955	2	1	2	0.5	2	0.5	0
joint	X/3	50	hierarchical	10	8	0.028705344670177955	2	1	2	0.5	2	0.5	0
joint	X/3	50	hierarchical	10	9	0.028705344670177955	2	1	2	0.5	2	0.5	0
joint	X/3	50	k_medoids	10	0	0.03317674158626459	2	2	2	1	2	1	0.314905473292973
joint	X/3	50	k_medoids	10	1	0.03317674158626459	2	2	2	1	2	1	0.22153973341961286
joint	X/3	50	k_medoids	10	2	0.03317674158626459	2	2	2	1	2	1	0.34790589030011254
joint	X/3	50	k_medoids	10	3	0.03317674158626459	2	1	2	0.5	2	0.5	0
joint	X/3	50	k_medoids	10	4	0.03317674158626459	2	1	2	0.5	2	0.5	0
joint	X/3	50	k_medoids	10	5	0.03317674158626459	2	2	2	1	2	1	0.33965507275484075
joint	X/3	50	k_medoids	10	6	0.03317674158626459	2	1	2	0.5	2	0.5	0
joint	X/3	50	k_medoids	10	7	0.03317674158626459	2	2	2	1	2	1	0.17087403545578816
joint	X/3	50	k_medoids	10	8	0.03317674158626459	2	2	2	1	2	1	0.20179738934434133
joint	X/3	50	k_medoids	10	9	0.03317674158626459	2	1	2	0.5	2	0.5	0
