block	currier	hand	joint_class	source	target	source_count	target_count	edge_count	opportunities	block_tokens	p_target_given_source	p_target_baseline	enrichment	log2_enrichment	sign
Y/3#0	Y	3	Y/3	daiin	qotchey	19	0	0	19	778	0.001733102253	0.000477326969	3.63084922	1.86030702	preferred
1/1#0	1	1	1/1	daiin	qotchol	203	7	1	203	4145	0.003174603175	0.001698946653	1.868571429	0.9019357137	preferred
1/1#1	1	1	1/1	daiin	qotchol	25	0	0	25	612	0.001697792869	0.0005672149745	2.993208829	1.581692935	preferred
2/2#1	2	2	2/2	daiin	qotchol	6	0	0	6	213	0.001814882033	0.00103626943	1.751361162	0.8084766236	preferred
1/1#2	1	1	1/1	daiin	qotchol	19	1	0	19	165	0.001733102253	0.003452243959	0.5020219526	-0.9941776426	depleted
2/2#2	2	2	2/2	daiin	qotchol	10	0	0	10	454	0.001788908766	0.0006910850035	2.588550984	1.372144734	preferred
1/1#3	1	1	1/1	daiin	qotchol	55	0	0	55	603	0.001540832049	0.0005730659026	2.688751926	1.426936653	preferred
2/2#3	2	2	2/2	daiin	qotchol	9	0	0	9	511	0.001795332136	0.0006406149904	2.802513465	1.486721305	preferred
1/1#4	1	1	1/1	daiin	qotchol	8	0	0	8	257	0.001801801802	0.0009496676163	1.897297297	0.9239457598	preferred
1/1#5	1	1	1/1	daiin	qotchol	9	1	0	9	348	0.001795332136	0.002429149798	0.7390783962	-0.4362006916	depleted
2/2#5	2	2	2/2	daiin	qotchol	12	0	0	12	274	0.001776198934	0.0009199632015	1.930728242	0.9491451129	preferred
1/1#6	1	1	1/1	daiin	qotchol	9	0	0	9	161	0.001795332136	0.001161440186	1.545780969	0.6283359101	preferred
1/1#7	1	1	1/1	daiin	qotchol	15	1	0	14	283	0.00176366843	0.002714932127	0.6496178718	-0.6223367714	depleted
1/1#8	1	1	1/1	daiin	qotchol	23	1	0	23	655	0.001709401709	0.001622498648	1.053561254	0.07527419421	preferred
2/2#7	2	2	2/2	daiin	qotchol	8	0	0	8	229	0.001801801802	0.001003009027	1.796396396	0.8451057332	preferred
1/1#9	1	1	1/1	daiin	qotchol	10	0	0	9	194	0.001795332136	0.001078748652	1.66427289	0.7348920113	preferred
2/2#8	2	2	2/2	daiin	qotchol	82	0	0	82	6957	0.001422475107	6.918978759e-05	20.55903272	4.361700484	preferred
3/2#0	3	2	3/2	daiin	qotchol	8	0	0	8	503	0.001801801802	0.0006472491909	2.783783784	1.477047162	preferred
3/2#1	3	2	3/2	daiin	qotchol	19	0	0	19	1352	0.001733102253	0.0003083564601	5.620450607	2.4906858	preferred
4/1#0	4	1	4/1	daiin	qotchol	10	0	0	10	489	0.001788908766	0.0006591957811	2.713774597	1.440300897	preferred
5/3#0	5	3	5/3	daiin	qotchol	9	0	0	9	535	0.001795332136	0.0006215040398	2.888689408	1.530415093	preferred
X/3#0	X	3	X/3	daiin	qotchol	19	0	0	19	1911	0.001733102253	0.0002293052052	7.558058925	2.918015766	preferred
Y/3#0	Y	3	Y/3	daiin	qotchol	19	0	0	19	778	0.001733102253	0.000477326969	3.63084922	1.86030702	preferred
1/1#0	1	1	1/1	daiin	qotchy	203	26	4	203	4145	0.009523809524	0.006002944841	1.586522911	0.6658683554	preferred
1/1#1	1	1	1/1	daiin	qotchy	25	3	0	25	612	0.001697792869	0.003970504821	0.4276012612	-1.225661987	depleted
2/2#1	2	2	2/2	daiin	qotchy	6	0	0	6	213	0.001814882033	0.00103626943	1.751361162	0.8084766236	preferred
1/1#2	1	1	1/1	daiin	qotchy	19	2	0	19	165	0.001733102253	0.005753739931	0.3012131716	-1.731143237	depleted
2/2#2	2	2	2/2	daiin	qotchy	10	0	0	10	454	0.001788908766	0.0006910850035	2.588550984	1.372144734	preferred
1/1#3	1	1	1/1	daiin	qotchy	55	6	0	55	603	0.001540832049	0.007449856734	0.2068270712	-2.273503065	depleted
2/2#3	2	2	2/2	daiin	qotchy	9	0	0	9	511	0.001795332136	0.0006406149904	2.802513465	1.486721305	preferred
1/1#4	1	1	1/1	daiin	qotchy	8	1	0	8	257	0.001801801802	0.002849002849	0.6324324324	-0.6610167409	depleted
1/1#5	1	1	1/1	daiin	qotchy	9	2	0	9	348	0.001795332136	0.004048582996	0.4434470377	-1.173166286	depleted
2/2#5	2	2	2/2	daiin	qotchy	12	0	0	12	274	0.001776198934	0.0009199632015	1.930728242	0.9491451129	preferred
1/1#6	1	1	1/1	daiin	qotchy	9	0	0	9	161	0.001795332136	0.001161440186	1.545780969	0.6283359101	preferred
1/1#7	1	1	1/1	daiin	qotchy	15	1	0	14	283	0.00176366843	0.002714932127	0.6496178718	-0.6223367714	depleted
1/1#8	1	1	1/1	daiin	qotchy	23	3	0	23	655	0.001709401709	0.003785830178	0.4515262515	-1.147118227	depleted
2/2#7	2	2	2/2	daiin	qotchy	8	0	0	8	229	0.001801801802	0.001003009027	1.796396396	0.8451057332	preferred
1/1#9	1	1	1/1	daiin	qotchy	10	2	0	9	194	0.001795332136	0.005393743258	0.3328545781	-1.587036084	depleted
2/2#8	2	2	2/2	daiin	qotchy	82	4	0	82	6957	0.001422475107	0.0006227080883	2.284336969	1.191775482	preferred
3/2#0	3	2	3/2	daiin	qotchy	8	0	0	8	503	0.001801801802	0.0006472491909	2.783783784	1.477047162	preferred
3/2#1	3	2	3/2	daiin	qotchy	19	0	0	19	1352	0.001733102253	0.0003083564601	5.620450607	2.4906858	preferred
4/1#0	4	1	4/1	daiin	qotchy	10	0	0	10	489	0.001788908766	0.0006591957811	2.713774597	1.440300897	preferred
5/3#0	5	3	5/3	daiin	qotchy	9	1	0	9	535	0.001795332136	0.001864512119	0.9628964692	-0.05454740734	depleted
X/3#0	X	3	X/3	daiin	qotchy	19	2	0	19	1911	0.001733102253	0.001146526026	1.511611785	0.5960876715	preferred
Y/3#0	Y	3	Y/3	daiin	qotchy	19	0	0	19	778	0.001733102253	0.000477326969	3.63084922	1.86030702	preferred
1/1#0	1	1	1/1	daiin	qoteey	203	4	0	203	4145	0.001058201058	0.001019367992	1.038095238	0.05393880711	preferred
1/1#1	1	1	1/1	daiin	qoteey	25	0	0	25	612	0.001697792869	0.0005672149745	2.993208829	1.581692935	preferred
2/2#1	2	2	2/2	daiin	qoteey	6	0	0	6	213	0.001814882033	0.00103626943	1.751361162	0.8084766236	preferred
1/1#2	1	1	1/1	daiin	qoteey	19	0	0	19	165	0.001733102253	0.001150747986	1.506065858	0.5907848582	preferred
2/2#2	2	2	2/2	daiin	qoteey	10	0	0	10	454	0.001788908766	0.0006910850035	2.588550984	1.372144734	preferred
1/1#3	1	1	1/1	daiin	qoteey	55	0	0	55	603	0.001540832049	0.0005730659026	2.688751926	1.426936653	preferred
2/2#3	2	2	2/2	daiin	qoteey	9	0	0	9	511	0.001795332136	0.0006406149904	2.802513465	1.486721305	preferred
1/1#4	1	1	1/1	daiin	qoteey	8	1	1	8	257	0.005405405405	0.002849002849	1.897297297	0.9239457598	preferred
1/1#5	1	1	1/1	daiin	qoteey	9	1	0	9	348	0.001795332136	0.002429149798	0.7390783962	-0.4362006916	depleted
2/2#5	2	2	2/2	daiin	qoteey	12	0	0	12	274	0.001776198934	0.0009199632015	1.930728242	0.9491451129	preferred
1/1#6	1	1	1/1	daiin	qoteey	9	0	0	9	161	0.001795332136	0.001161440186	1.545780969	0.6283359101	preferred
1/1#7	1	1	1/1	daiin	qoteey	15	0	0	14	283	0.00176366843	0.0009049773756	1.948853616	0.9626257293	preferred
1/1#8	1	1	1/1	daiin	qoteey	23	0	0	23	655	0.001709401709	0.0005408328826	3.160683761	1.660236695	preferred
2/2#7	2	2	2/2	daiin	qoteey	8	0	0	8	229	0.001801801802	0.001003009027	1.796396396	0.8451057332	preferred
1/1#9	1	1	1/1	daiin	qoteey	10	2	1	9	194	0.005385996409	0.005393743258	0.9985637343	-0.002073582881	depleted
2/2#8	2	2	2/2	daiin	qoteey	82	7	0	82	6957	0.001422475107	0.001037846814	1.370602181	0.454809888	preferred
3/2#0	3	2	3/2	daiin	qoteey	8	0	0	8	503	0.001801801802	0.0006472491909	2.783783784	1.477047162	preferred
3/2#1	3	2	3/2	daiin	qoteey	19	3	0	19	1352	0.001733102253	0.00215849522	0.8029215152	-0.3166691222	depleted
4/1#0	4	1	4/1	daiin	qoteey	10	0	0	10	489	0.001788908766	0.0006591957811	2.713774597	1.440300897	preferred
5/3#0	5	3	5/3	daiin	qoteey	9	0	0	9	535	0.001795332136	0.0006215040398	2.888689408	1.530415093	preferred
X/3#0	X	3	X/3	daiin	qoteey	19	5	0	19	1911	0.001733102253	0.002522357258	0.687096266	-0.5414158522	depleted
Y/3#0	Y	3	Y/3	daiin	qoteey	19	0	0	19	778	0.001733102253	0.000477326969	3.63084922	1.86030702	preferred
1/1#0	1	1	1/1	daiin	qotol	203	9	3	203	4145	0.007407407407	0.002151999094	3.442105263	1.783291217	preferred
1/1#1	1	1	1/1	daiin	qotol	25	1	0	25	612	0.001697792869	0.001701644923	0.9977362762	-0.003269565231	depleted
2/2#1	2	2	2/2	daiin	qotol	6	0	0	6	213	0.001814882033	0.00103626943	1.751361162	0.8084766236	preferred
1/1#2	1	1	1/1	daiin	qotol	19	1	0	19	165	0.001733102253	0.003452243959	0.5020219526	-0.9941776426	depleted
2/2#2	2	2	2/2	daiin	qotol	10	1	0	10	454	0.001788908766	0.00207325501	0.862850328	-0.212817767	depleted
1/1#3	1	1	1/1	daiin	qotol	55	3	0	55	603	0.001540832049	0.004011461318	0.384107418	-1.380418269	depleted
2/2#3	2	2	2/2	daiin	qotol	9	0	0	9	511	0.001795332136	0.0006406149904	2.802513465	1.486721305	preferred
1/1#4	1	1	1/1	daiin	qotol	8	0	0	8	257	0.001801801802	0.0009496676163	1.897297297	0.9239457598	preferred
1/1#5	1	1	1/1	daiin	qotol	9	3	0	9	348	0.001795332136	0.005668016194	0.3167478841	-1.658593113	depleted
2/2#5	2	2	2/2	daiin	qotol	12	0	0	12	274	0.001776198934	0.0009199632015	1.930728242	0.9491451129	preferred
1/1#6	1	1	1/1	daiin	qotol	9	1	1	9	161	0.005385996409	0.003484320557	1.545780969	0.6283359101	preferred
1/1#7	1	1	1/1	daiin	qotol	15	0	0	14	283	0.00176366843	0.0009049773756	1.948853616	0.9626257293	preferred
1/1#8	1	1	1/1	daiin	qotol	23	1	1	23	655	0.005128205128	0.001622498648	3.160683761	1.660236695	preferred
2/2#7	2	2	2/2	daiin	qotol	8	0	0	8	229	0.001801801802	0.001003009027	1.796396396	0.8451057332	preferred
1/1#9	1	1	1/1	daiin	qotol	10	0	0	9	194	0.001795332136	0.001078748652	1.66427289	0.7348920113	preferred
2/2#8	2	2	2/2	daiin	qotol	82	7	0	82	6957	0.001422475107	0.001037846814	1.370602181	0.454809888	preferred
3/2#0	3	2	3/2	daiin	qotol	8	1	0	8	503	0.001801801802	0.001941747573	0.9279279279	-0.1079153392	depleted
3/2#1	3	2	3/2	daiin	qotol	19	2	0	19	1352	0.001733102253	0.0015417823	1.124090121	0.1687577049	preferred
4/1#0	4	1	4/1	daiin	qotol	10	0	0	10	489	0.001788908766	0.0006591957811	2.713774597	1.440300897	preferred
5/3#0	5	3	5/3	daiin	qotol	9	0	0	9	535	0.001795332136	0.0006215040398	2.888689408	1.530415093	preferred
X/3#0	X	3	X/3	daiin	qotol	19	4	0	19	1911	0.001733102253	0.002063746847	0.8397843251	-0.251909235	depleted
Y/3#0	Y	3	Y/3	daiin	qotol	19	1	0	19	778	0.001733102253	0.001431980907	1.210283073	0.2753445192	preferred
1/1#0	1	1	1/1	daiin	qotor	203	9	0	203	4145	0.001058201058	0.002151999094	0.4917293233	-1.024063705	depleted
1/1#1	1	1	1/1	daiin	qotor	25	0	0	25	612	0.001697792869	0.0005672149745	2.993208829	1.581692935	preferred
2/2#1	2	2	2/2	daiin	qotor	6	0	0	6	213	0.001814882033	0.00103626943	1.751361162	0.8084766236	preferred
1/1#2	1	1	1/1	daiin	qotor	19	0	0	19	165	0.001733102253	0.001150747986	1.506065858	0.5907848582	preferred
2/2#2	2	2	2/2	daiin	qotor	10	0	0	10	454	0.001788908766	0.0006910850035	2.588550984	1.372144734	preferred
1/1#3	1	1	1/1	daiin	qotor	55	5	2	55	603	0.007704160247	0.006303724928	1.222159966	0.2894331293	preferred
2/2#3	2	2	2/2	daiin	qotor	9	0	0	9	511	0.001795332136	0.0006406149904	2.802513465	1.486721305	preferred
1/1#4	1	1	1/1	daiin	qotor	8	1	0	8	257	0.001801801802	0.002849002849	0.6324324324	-0.6610167409	depleted
1/1#5	1	1	1/1	daiin	qotor	9	1	0	9	348	0.001795332136	0.002429149798	0.7390783962	-0.4362006916	depleted
2/2#5	2	2	2/2	daiin	qotor	12	0	0	12	274	0.001776198934	0.0009199632015	1.930728242	0.9491451129	preferred
1/1#6	1	1	1/1	daiin	qotor	9	0	0	9	161	0.001795332136	0.001161440186	1.545780969	0.6283359101	preferred
1/1#7	1	1	1/1	daiin	qotor	15	1	0	14	283	0.00176366843	0.002714932127	0.6496178718	-0.6223367714	depleted
1/1#8	1	1	1/1	daiin	qotor	23	0	0	23	655	0.001709401709	0.0005408328826	3.160683761	1.660236695	preferred
2/2#7	2	2	2/2	daiin	qotor	8	0	0	8	229	0.001801801802	0.001003009027	1.796396396	0.8451057332	preferred
1/1#9	1	1	1/1	daiin	qotor	10	0	0	9	194	0.001795332136	0.001078748652	1.66427289	0.7348920113	preferred
2/2#8	2	2	2/2	daiin	qotor	82	1	0	82	6957	0.001422475107	0.0002075693628	6.853010906	2.776737983	preferred
3/2#0	3	2	3/2	daiin	qotor	8	1	0	8	503	0.001801801802	0.001941747573	0.9279279279	-0.1079153392	depleted
3/2#1	3	2	3/2	daiin	qotor	19	0	0	19	1352	0.001733102253	0.0003083564601	5.620450607	2.4906858	preferred
4/1#0	4	1	4/1	daiin	qotor	10	0	0	10	489	0.001788908766	0.0006591957811	2.713774597	1.440300897	preferred
5/3#0	5	3	5/3	daiin	qotor	9	0	0	9	535	0.001795332136	0.0006215040398	2.888689408	1.530415093	preferred
X/3#0	X	3	X/3	daiin	qotor	19	1	0	19	1911	0.001733102253	0.0006879156157	2.519352975	1.333053266	preferred
Y/3#0	Y	3	Y/3	daiin	qotor	19	1	0	19	778	0.001733102253	0.001431980907	1.210283073	0.2753445192	preferred
1/1#0	1	1	1/1	daiin	qoty	203	14	1	203	4145	0.003174603175	0.003284630196	0.9665024631	-0.04915468585	depleted
1/1#1	1	1	1/1	daiin	qoty	25	7	1	25	612	0.005093378608	0.008508224617	0.5986417657	-0.7402351594	depleted
2/2#1	2	2	2/2	daiin	qoty	6	0	0	6	213	0.001814882033	0.00103626943	1.751361162	0.8084766236	preferred
1/1#2	1	1	1/1	daiin	qoty	19	0	0	19	165	0.001733102253	0.001150747986	1.506065858	0.5907848582	preferred
2/2#2	2	2	2/2	daiin	qoty	10	0	0	10	454	0.001788908766	0.0006910850035	2.588550984	1.372144734	preferred
1/1#3	1	1	1/1	daiin	qoty	55	1	0	55	603	0.001540832049	0.001719197708	0.896250642	-0.1580258476	depleted
2/2#3	2	2	2/2	daiin	qoty	9	1	0	9	511	0.001795332136	0.001921844971	0.934171155	-0.09824119608	depleted
1/1#4	1	1	1/1	daiin	qoty	8	0	0	8	257	0.001801801802	0.0009496676163	1.897297297	0.9239457598	preferred
1/1#5	1	1	1/1	daiin	qoty	9	1	0	9	348	0.001795332136	0.002429149798	0.7390783962	-0.4362006916	depleted
2/2#5	2	2	2/2	daiin	qoty	12	1	0	12	274	0.001776198934	0.002759889604	0.6435760805	-0.6358173878	depleted
1/1#6	1	1	1/1	daiin	qoty	9	1	0	9	161	0.001795332136	0.003484320557	0.5152603232	-0.9566265907	depleted
1/1#7	1	1	1/1	daiin	qoty	15	0	0	14	283	0.00176366843	0.0009049773756	1.948853616	0.9626257293	preferred
1/1#8	1	1	1/1	daiin	qoty	23	3	0	23	655	0.001709401709	0.003785830178	0.4515262515	-1.147118227	depleted
2/2#7	2	2	2/2	daiin	qoty	8	0	0	8	229	0.001801801802	0.001003009027	1.796396396	0.8451057332	preferred
1/1#9	1	1	1/1	daiin	qoty	10	0	0	9	194	0.001795332136	0.001078748652	1.66427289	0.7348920113	preferred
2/2#8	2	2	2/2	daiin	qoty	82	29	0	82	6957	0.001422475107	0.004082197468	0.3484581816	-1.520942566	depleted
3/2#0	3	2	3/2	daiin	qoty	8	0	0	8	503	0.001801801802	0.0006472491909	2.783783784	1.477047162	preferred
3/2#1	3	2	3/2	daiin	qoty	19	6	0	19	1352	0.001733102253	0.004008633981	0.4323423544	-1.209753918	depleted
4/1#0	4	1	4/1	daiin	qoty	10	1	0	10	489	0.001788908766	0.001977587343	0.9045915325	-0.1446616033	depleted
5/3#0	5	3	5/3	daiin	qoty	9	1	0	9	535	0.001795332136	0.001864512119	0.9628964692	-0.05454740734	depleted
X/3#0	X	3	X/3	daiin	qoty	19	10	0	19	1911	0.001733102253	0.00481540931	0.3599075679	-1.474301656	depleted
Y/3#0	Y	3	Y/3	daiin	qoty	19	0	0	19	778	0.001733102253	0.000477326969	3.63084922	1.86030702	preferred
1/1#0	1	1	1/1	daiin	s	203	64	3	203	4145	0.007407407407	0.01461094122	0.5069767442	-0.9800085248	depleted
1/1#1	1	1	1/1	daiin	s	25	4	0	25	612	0.001697792869	0.00510493477	0.3325787587	-1.588232066	depleted
2/2#1	2	2	2/2	daiin	s	6	6	0	6	213	0.001814882033	0.01347150259	0.1347200893	-2.891963095	depleted
1/1#2	1	1	1/1	daiin	s	19	2	1	19	165	0.005199306759	0.005753739931	0.9036395147	-0.146180736	depleted
2/2#2	2	2	2/2	daiin	s	10	5	0	10	454	0.001788908766	0.007601935038	0.2353228167	-2.087286885	depleted
1/1#3	1	1	1/1	daiin	s	55	12	2	55	603	0.007704160247	0.01432664756	0.5377503852	-0.8949914418	depleted
2/2#3	2	2	2/2	daiin	s	9	5	0	9	511	0.001795332136	0.007046764894	0.2547739514	-1.972710314	depleted
1/1#4	1	1	1/1	daiin	s	8	3	0	8	257	0.001801801802	0.006647673314	0.271042471	-1.883409162	depleted
1/1#5	1	1	1/1	daiin	s	9	1	0	9	348	0.001795332136	0.002429149798	0.7390783962	-0.4362006916	depleted
2/2#5	2	2	2/2	daiin	s	12	5	0	12	274	0.001776198934	0.01011959522	0.1755207492	-2.510286506	depleted
1/1#6	1	1	1/1	daiin	s	9	0	0	9	161	0.001795332136	0.001161440186	1.545780969	0.6283359101	preferred
1/1#7	1	1	1/1	daiin	s	15	4	0	14	283	0.00176366843	0.00814479638	0.2165392906	-2.207299272	depleted
1/1#8	1	1	1/1	daiin	s	23	19	0	23	655	0.001709401709	0.02109248242	0.08104317335	-3.625165524	depleted
2/2#7	2	2	2/2	daiin	s	8	2	0	8	229	0.001801801802	0.005015045135	0.3592792793	-1.476822362	depleted
1/1#9	1	1	1/1	daiin	s	10	3	0	9	194	0.001795332136	0.007551240561	0.2377532701	-2.072462911	depleted
2/2#8	2	2	2/2	daiin	s	82	31	0	82	6957	0.001422475107	0.004358956618	0.3263338526	-1.61557944	depleted
3/2#0	3	2	3/2	daiin	s	8	5	0	8	503	0.001801801802	0.0071197411	0.2530712531	-1.982384457	depleted
3/2#1	3	2	3/2	daiin	s	19	3	0	19	1352	0.001733102253	0.00215849522	0.8029215152	-0.3166691222	depleted
4/1#0	4	1	4/1	daiin	s	10	12	0	10	489	0.001788908766	0.01647989453	0.1085509839	-3.203555292	depleted
5/3#0	5	3	5/3	daiin	s	9	3	0	9	535	0.001795332136	0.004350528278	0.4126699154	-1.276939829	depleted
X/3#0	X	3	X/3	daiin	s	19	7	0	19	1911	0.001733102253	0.003439578078	0.503870595	-0.9888748292	depleted
Y/3#0	Y	3	Y/3	daiin	s	19	3	0	19	778	0.001733102253	0.003341288783	0.5186927457	-0.9470479021	depleted
1/1#0	1	1	1/1	daiin	saiin	203	10	1	203	4145	0.003174603175	0.002378525314	1.334693878	0.4165088865	preferred
1/1#1	1	1	1/1	daiin	saiin	25	0	0	25	612	0.001697792869	0.0005672149745	2.993208829	1.581692935	preferred
2/2#1	2	2	2/2	daiin	saiin	6	2	0	6	213	0.001814882033	0.00518134715	0.3502722323	-1.513451471	depleted
1/1#2	1	1	1/1	daiin	saiin	19	0	0	19	165	0.001733102253	0.001150747986	1.506065858	0.5907848582	preferred
2/2#2	2	2	2/2	daiin	saiin	10	1	0	10	454	0.001788908766	0.00207325501	0.862850328	-0.212817767	depleted
1/1#3	1	1	1/1	daiin	saiin	55	1	0	55	603	0.001540832049	0.001719197708	0.896250642	-0.1580258476	depleted
2/2#3	2	2	2/2	daiin	saiin	9	5	0	9	511	0.001795332136	0.007046764894	0.2547739514	-1.972710314	depleted
1/1#4	1	1	1/1	daiin	saiin	8	2	0	8	257	0.001801801802	0.004748338082	0.3794594595	-1.397982335	depleted
1/1#5	1	1	1/1	daiin	saiin	9	0	0	9	348	0.001795332136	0.0008097165992	2.217235189	1.148761809	preferred
2/2#5	2	2	2/2	daiin	saiin	12	0	0	12	274	0.001776198934	0.0009199632015	1.930728242	0.9491451129	preferred
1/1#6	1	1	1/1	daiin	saiin	9	1	0	9	161	0.001795332136	0.003484320557	0.5152603232	-0.9566265907	depleted
1/1#7	1	1	1/1	daiin	saiin	15	0	0	14	283	0.00176366843	0.0009049773756	1.948853616	0.9626257293	preferred
1/1#8	1	1	1/1	daiin	saiin	23	2	0	23	655	0.001709401709	0.002704164413	0.6321367521	-0.6616914	depleted
2/2#7	2	2	2/2	daiin	saiin	8	0	0	8	229	0.001801801802	0.001003009027	1.796396396	0.8451057332	preferred
1/1#9	1	1	1/1	daiin	saiin	10	0	0	9	194	0.001795332136	0.001078748652	1.66427289	0.7348920113	preferred
2/2#8	2	2	2/2	daiin	saiin	82	34	0	82	6957	0.001422475107	0.004774095344	0.2979569959	-1.746823973	depleted
3/2#0	3	2	3/2	daiin	saiin	8	2	0	8	503	0.001801801802	0.003236245955	0.5567567568	-0.8448809333	depleted
3/2#1	3	2	3/2	daiin	saiin	19	2	0	19	1352	0.001733102253	0.0015417823	1.124090121	0.1687577049	preferred
4/1#0	4	1	4/1	daiin	saiin	10	6	0	10	489	0.001788908766	0.008569545155	0.2087518921	-2.260138821	depleted
5/3#0	5	3	5/3	daiin	saiin	9	1	0	9	535	0.001795332136	0.001864512119	0.9628964692	-0.05454740734	depleted
X/3#0	X	3	X/3	daiin	saiin	19	4	0	19	1911	0.001733102253	0.002063746847	0.8397843251	-0.251909235	depleted
Y/3#0	Y	3	Y/3	daiin	saiin	19	4	0	19	778	0.001733102253	0.004295942721	0.4034276911	-1.309617982	depleted
1/1#0	1	1	1/1	daiin	sain	203	3	0	203	4145	0.001058201058	0.0007928417714	1.334693878	0.4165088865	preferred
1/1#1	1	1	1/1	daiin	sain	25	1	0	25	612	0.001697792869	0.001701644923	0.9977362762	-0.003269565231	depleted
2/2#1	2	2	2/2	daiin	sain	6	0	0	6	213	0.001814882033	0.00103626943	1.751361162	0.8084766236	preferred
1/1#2	1	1	1/1	daiin	sain	19	0	0	19	165	0.001733102253	0.001150747986	1.506065858	0.5907848582	preferred
2/2#2	2	2	2/2	daiin	sain	10	0	0	10	454	0.001788908766	0.0006910850035	2.588550984	1.372144734	preferred
1/1#3	1	1	1/1	daiin	sain	55	0	0	55	603	0.001540832049	0.0005730659026	2.688751926	1.426936653	preferred
2/2#3	2	2	2/2	daiin	sain	9	0	0	9	511	0.001795332136	0.0006406149904	2.802513465	1.486721305	preferred
1/1#4	1	1	1/1	daiin	sain	8	0	0	8	257	0.001801801802	0.0009496676163	1.897297297	0.9239457598	preferred
1/1#5	1	1	1/1	daiin	sain	9	0	0	9	348	0.001795332136	0.0008097165992	2.217235189	1.148761809	preferred
2/2#5	2	2	2/2	daiin	sain	12	0	0	12	274	0.001776198934	0.0009199632015	1.930728242	0.9491451129	preferred
1/1#6	1	1	1/1	daiin	sain	9	0	0	9	161	0.001795332136	0.001161440186	1.545780969	0.6283359101	preferred
1/1#7	1	1	1/1	daiin	sain	15	0	0	14	283	0.00176366843	0.0009049773756	1.948853616	0.9626257293	preferred
1/1#8	1	1	1/1	daiin	sain	23	0	0	23	655	0.001709401709	0.0005408328826	3.160683761	1.660236695	preferred
2/2#7	2	2	2/2	daiin	sain	8	0	0	8	229	0.001801801802	0.001003009027	1.796396396	0.8451057332	preferred
1/1#9	1	1	1/1	daiin	sain	10	0	0	9	194	0.001795332136	0.001078748652	1.66427289	0.7348920113	preferred
2/2#8	2	2	2/2	daiin	sain	82	29	1	82	6957	0.00426742532	0.004082197468	1.045374545	0.06401993494	preferred
3/2#0	3	2	3/2	daiin	sain	8	1	0	8	503	0.001801801802	0.001941747573	0.9279279279	-0.1079153392	depleted
3/2#1	3	2	3/2	daiin	sain	19	1	0	19	1352	0.001733102253	0.0009250693802	1.873483536	0.9057232991	preferred
4/1#0	4	1	4/1	daiin	sain	10	0	0	10	489	0.001788908766	0.0006591957811	2.713774597	1.440300897	preferred
5/3#0	5	3	5/3	daiin	sain	9	1	0	9	535	0.001795332136	0.001864512119	0.9628964692	-0.05454740734	depleted
X/3#0	X	3	X/3	daiin	sain	19	3	0	19	1911	0.001733102253	0.001605136437	1.079722704	0.1106608444	preferred
Y/3#0	Y	3	Y/3	daiin	sain	19	0	0	19	778	0.001733102253	0.000477326969	3.63084922	1.86030702	preferred
1/1#0	1	1	1/1	daiin	sar	203	4	0	203	4145	0.001058201058	0.001019367992	1.038095238	0.05393880711	preferred
1/1#1	1	1	1/1	daiin	sar	25	0	0	25	612	0.001697792869	0.0005672149745	2.993208829	1.581692935	preferred
2/2#1	2	2	2/2	daiin	sar	6	0	0	6	213	0.001814882033	0.00103626943	1.751361162	0.8084766236	preferred
1/1#2	1	1	1/1	daiin	sar	19	0	0	19	165	0.001733102253	0.001150747986	1.506065858	0.5907848582	preferred
2/2#2	2	2	2/2	daiin	sar	10	1	0	10	454	0.001788908766	0.00207325501	0.862850328	-0.212817767	depleted
1/1#3	1	1	1/1	daiin	sar	55	0	0	55	603	0.001540832049	0.0005730659026	2.688751926	1.426936653	preferred
2/2#3	2	2	2/2	daiin	sar	9	0	0	9	511	0.001795332136	0.0006406149904	2.802513465	1.486721305	preferred
1/1#4	1	1	1/1	daiin	sar	8	1	0	8	257	0.001801801802	0.002849002849	0.6324324324	-0.6610167409	depleted
1/1#5	1	1	1/1	daiin	sar	9	0	0	9	348	0.001795332136	0.0008097165992	2.217235189	1.148761809	preferred
2/2#5	2	2	2/2	daiin	sar	12	0	0	12	274	0.001776198934	0.0009199632015	1.930728242	0.9491451129	preferred
1/1#6	1	1	1/1	daiin	sar	9	0	0	9	161	0.001795332136	0.001161440186	1.545780969	0.6283359101	preferred
1/1#7	1	1	1/1	daiin	sar	15	0	0	14	283	0.00176366843	0.0009049773756	1.948853616	0.9626257293	preferred
1/1#8	1	1	1/1	daiin	sar	23	2	0	23	655	0.001709401709	0.002704164413	0.6321367521	-0.6616914	depleted
2/2#7	2	2	2/2	daiin	sar	8	1	0	8	229	0.001801801802	0.003009027081	0.5987987988	-0.7398567676	depleted
1/1#9	1	1	1/1	daiin	sar	10	0	0	9	194	0.001795332136	0.001078748652	1.66427289	0.7348920113	preferred
2/2#8	2	2	2/2	daiin	sar	82	21	0	82	6957	0.001422475107	0.002975160866	0.4781170399	-1.064564271	depleted
3/2#0	3	2	3/2	daiin	sar	8	0	0	8	503	0.001801801802	0.0006472491909	2.783783784	1.477047162	preferred
3/2#1	3	2	3/2	daiin	sar	19	5	0	19	1352	0.001733102253	0.003391921061	0.5109500551	-0.9687458188	depleted
4/1#0	4	1	4/1	daiin	sar	10	1	1	10	489	0.005366726297	0.001977587343	2.713774597	1.440300897	preferred
