token	block	direction	conditional_entropy	effective_successor_predecessor_count	baseline_entropy	entropy_effect	eligible
tedy	2/2#8	outgoing	6.249938384	517.9809077	5.152202618	1.097735766	true
teey	2/2#8	outgoing	6.280347619	533.974251	5.152202618	1.128145001	true
teol	2/2#8	outgoing	6.280347619	533.974251	5.152202618	1.128145001	true
tol	2/2#8	outgoing	6.271460555	529.2498123	5.152202618	1.119257937	true
y	2/2#8	outgoing	6.189039124	487.3775718	5.152202618	1.036836506	true
ykedy	2/2#8	outgoing	6.278081712	532.7656851	5.152202618	1.125879094	true
ykeedy	2/2#8	outgoing	6.266698009	526.7352282	5.152202618	1.114495391	true
ykeey	2/2#8	outgoing	6.271460555	529.2498123	5.152202618	1.119257937	true
ytedy	2/2#8	outgoing	6.278081712	532.7656851	5.152202618	1.125879094	true
aiiin	2/2#8	incoming	6.278081712	532.7656851	5.152202618	1.125879094	true
aiin	2/2#8	incoming	6.168897797	477.6593382	5.152202618	1.016695179	true
ain	2/2#8	incoming	6.209904361	497.6536537	5.152202618	1.057701742	true
al	2/2#8	incoming	6.23560336	510.6086064	5.152202618	1.083400742	true
ar	2/2#8	incoming	6.252487448	519.3029587	5.152202618	1.10028483	true
chal	2/2#8	incoming	6.278081712	532.7656851	5.152202618	1.125879094	true
char	2/2#8	incoming	6.278081712	532.7656851	5.152202618	1.125879094	true
chckhedy	2/2#8	incoming	6.278081712	532.7656851	5.152202618	1.125879094	true
chckhey	2/2#8	incoming	6.275845478	531.5756276	5.152202618	1.12364286	true
chckhy	2/2#8	incoming	6.169361876	477.8810615	5.152202618	1.017159258	true
chcthy	2/2#8	incoming	6.231681941	508.6102168	5.152202618	1.079479323	true
chdy	2/2#8	incoming	6.228185085	506.8347862	5.152202618	1.075982467	true
chear	2/2#8	incoming	6.278081712	532.7656851	5.152202618	1.125879094	true
checkhy	2/2#8	incoming	6.244268727	515.0524434	5.152202618	1.092066109	true
checthy	2/2#8	incoming	6.240943361	513.3425501	5.152202618	1.088740743	true
chedar	2/2#8	incoming	6.2754305	531.3550806	5.152202618	1.123227881	true
chedy	2/2#8	incoming	5.831660236	340.9242242	5.152202618	0.6794576179	true
cheedy	2/2#8	incoming	6.21303579	499.2144633	5.152202618	1.060833171	true
cheeky	2/2#8	incoming	6.266698009	526.7352282	5.152202618	1.114495391	true
chees	2/2#8	incoming	6.275845478	531.5756276	5.152202618	1.12364286	true
cheey	2/2#8	incoming	6.20187833	493.675456	5.152202618	1.049675711	true
cheky	2/2#8	incoming	6.268838004	527.8636461	5.152202618	1.116635386	true
cheol	2/2#8	incoming	6.227103569	506.2869325	5.152202618	1.074900951	true
cheor	2/2#8	incoming	6.269311143	528.1134581	5.152202618	1.117108525	true
ches	2/2#8	incoming	6.266698009	526.7352282	5.152202618	1.114495391	true
chey	2/2#8	incoming	6.095458581	443.8375341	5.152202618	0.943255963	true
chl	2/2#8	incoming	6.275845478	531.5756276	5.152202618	1.12364286	true
chol	2/2#8	incoming	6.268838004	527.8636461	5.152202618	1.116635386	true
chy	2/2#8	incoming	6.271006512	529.0095643	5.152202618	1.118803894	true
d	2/2#8	incoming	6.275845478	531.5756276	5.152202618	1.12364286	true
daiin	2/2#8	incoming	6.126796128	457.9665416	5.152202618	0.97459351	true
dain	2/2#8	incoming	6.19775197	491.6425705	5.152202618	1.045549352	true
dal	2/2#8	incoming	6.164150729	475.3972305	5.152202618	1.011948111	true
daly	2/2#8	incoming	6.273638548	530.4037704	5.152202618	1.121435929	true
dam	2/2#8	incoming	6.271280509	529.1545315	5.152202618	1.119077891	true
dar	2/2#8	incoming	6.134398458	461.4614219	5.152202618	0.9821958395	true
dchedy	2/2#8	incoming	6.269311143	528.1134581	5.152202618	1.117108525	true
dol	2/2#8	incoming	6.231895899	508.7190496	5.152202618	1.079693281	true
dor	2/2#8	incoming	6.273638548	530.4037704	5.152202618	1.121435929	true
dshedy	2/2#8	incoming	6.267189959	526.9944191	5.152202618	1.11498734	true
dy	2/2#8	incoming	6.171949118	479.1190559	5.152202618	1.019746499	true
kaiin	2/2#8	incoming	6.266886539	526.8345432	5.152202618	1.114683921	true
kain	2/2#8	incoming	6.254383714	520.2886293	5.152202618	1.102181096	true
kar	2/2#8	incoming	6.271006512	529.0095643	5.152202618	1.118803894	true
kedy	2/2#8	incoming	6.237702601	511.6816227	5.152202618	1.085499983	true
keedy	2/2#8	incoming	6.231926543	508.7346391	5.152202618	1.079723925	true
l	2/2#8	incoming	6.220201762	502.8046688	5.152202618	1.067999144	true
lchedy	2/2#8	incoming	6.161684666	474.2263154	5.152202618	1.009482048	true
lchey	2/2#8	incoming	6.235980147	510.8010332	5.152202618	1.083777529	true
ldy	2/2#8	incoming	6.264586174	525.6240238	5.152202618	1.112383555	true
lkain	2/2#8	incoming	6.278081712	532.7656851	5.152202618	1.125879094	true
lkedy	2/2#8	incoming	6.269068962	527.9855745	5.152202618	1.116866344	true
lo	2/2#8	incoming	6.271006512	529.0095643	5.152202618	1.118803894	true
lol	2/2#8	incoming	6.246587135	516.2479304	5.152202618	1.094384517	true
lor	2/2#8	incoming	6.271006512	529.0095643	5.152202618	1.118803894	true
lshedy	2/2#8	incoming	6.246133353	516.0137196	5.152202618	1.093930735	true
lshey	2/2#8	incoming	6.273638548	530.4037704	5.152202618	1.121435929	true
ly	2/2#8	incoming	6.273638548	530.4037704	5.152202618	1.121435929	true
o	2/2#8	incoming	6.260445599	523.4521381	5.152202618	1.108242981	true
oiin	2/2#8	incoming	6.2754305	531.3550806	5.152202618	1.123227881	true
okaiin	2/2#8	incoming	6.210437935	497.9192597	5.152202618	1.058235317	true
okain	2/2#8	incoming	6.193669266	489.6394313	5.152202618	1.041466648	true
okal	2/2#8	incoming	6.233161208	509.3631437	5.152202618	1.080958589	true
okar	2/2#8	incoming	6.237108351	511.3776463	5.152202618	1.084905733	true
okedy	2/2#8	incoming	6.196719854	491.1354002	5.152202618	1.044517236	true
okeedy	2/2#8	incoming	6.225334824	505.3922316	5.152202618	1.073132206	true
okeey	2/2#8	incoming	6.258416182	522.3909126	5.152202618	1.106213564	true
okey	2/2#8	incoming	6.260445599	523.4521381	5.152202618	1.108242981	true
okol	2/2#8	incoming	6.275845478	531.5756276	5.152202618	1.12364286	true
oky	2/2#8	incoming	6.263030885	524.8071622	5.152202618	1.110828267	true
ol	2/2#8	incoming	5.92207972	373.1870318	5.152202618	0.7698771017	true
olaiin	2/2#8	incoming	6.266886539	526.8345432	5.152202618	1.114683921	true
olchedy	2/2#8	incoming	6.24107069	513.4079173	5.152202618	1.088868071	true
olchey	2/2#8	incoming	6.265096653	525.8924127	5.152202618	1.112894035	true
oldy	2/2#8	incoming	6.269311143	528.1134581	5.152202618	1.117108525	true
olkain	2/2#8	incoming	6.245624123	515.7510166	5.152202618	1.093421505	true
olkedy	2/2#8	incoming	6.248023137	516.9897956	5.152202618	1.095820518	true
olkeedy	2/2#8	incoming	6.256413568	521.3458121	5.152202618	1.10421095	true
olkeey	2/2#8	incoming	6.260445599	523.4521381	5.152202618	1.108242981	true
olky	2/2#8	incoming	6.271460555	529.2498123	5.152202618	1.119257937	true
olol	2/2#8	incoming	6.269311143	528.1134581	5.152202618	1.117108525	true
olor	2/2#8	incoming	6.253846521	520.009209	5.152202618	1.101643903	true
olshedy	2/2#8	incoming	6.253846521	520.009209	5.152202618	1.101643903	true
olshey	2/2#8	incoming	6.271006512	529.0095643	5.152202618	1.118803894	true
oly	2/2#8	incoming	6.226379944	505.9207034	5.152202618	1.074177326	true
opchedy	2/2#8	incoming	6.265096653	525.8924127	5.152202618	1.112894035	true
or	2/2#8	incoming	6.152298877	469.7961498	5.152202618	1.000096259	true
orol	2/2#8	incoming	6.278081712	532.7656851	5.152202618	1.125879094	true
ory	2/2#8	incoming	6.273638548	530.4037704	5.152202618	1.121435929	true
otaiin	2/2#8	incoming	6.269311143	528.1134581	5.152202618	1.117108525	true
otain	2/2#8	incoming	6.235980147	510.8010332	5.152202618	1.083777529	true
otal	2/2#8	incoming	6.248664685	517.3215761	5.152202618	1.096462067	true
otar	2/2#8	incoming	6.246791285	516.353333	5.152202618	1.094588667	true
otedy	2/2#8	incoming	6.184423713	485.133307	5.152202618	1.032221095	true
oteedy	2/2#8	incoming	6.237108351	511.3776463	5.152202618	1.084905733	true
oteey	2/2#8	incoming	6.255840048	521.0468954	5.152202618	1.10363743	true
otey	2/2#8	incoming	6.258980616	522.6858507	5.152202618	1.106777998	true
otol	2/2#8	incoming	6.264084875	525.3605951	5.152202618	1.111882257	true
oty	2/2#8	incoming	6.254437431	520.3165784	5.152202618	1.102234813	true
pchedy	2/2#8	incoming	6.254437431	520.3165784	5.152202618	1.102234813	true
pol	2/2#8	incoming	6.273638548	530.4037704	5.152202618	1.121435929	true
qo	2/2#8	incoming	6.260445599	523.4521381	5.152202618	1.108242981	true
qokaiin	2/2#8	incoming	6.087271706	440.2187251	5.152202618	0.9350690877	true
qokain	2/2#8	incoming	5.941532509	380.5176296	5.152202618	0.7893298908	true
qokal	2/2#8	incoming	6.099009387	445.4163164	5.152202618	0.9468067692	true
qokam	2/2#8	incoming	6.278081712	532.7656851	5.152202618	1.125879094	true
qokar	2/2#8	incoming	6.158198127	472.5757854	5.152202618	1.005995508	true
qokchdy	2/2#8	incoming	6.271460555	529.2498123	5.152202618	1.119257937	true
qokedy	2/2#8	incoming	5.883190175	358.9525387	5.152202618	0.7309875573	true
qokeed	2/2#8	incoming	6.273638548	530.4037704	5.152202618	1.121435929	true
qokeedy	2/2#8	incoming	5.932598883	377.1333668	5.152202618	0.7803962648	true
qokeey	2/2#8	incoming	6.129811927	459.3497611	5.152202618	0.9776093085	true
qokeor	2/2#8	incoming	6.278081712	532.7656851	5.152202618	1.125879094	true
qokey	2/2#8	incoming	6.182922476	484.4055535	5.152202618	1.030719858	true
qokol	2/2#8	incoming	6.250563304	518.3047055	5.152202618	1.098360686	true
qokshedy	2/2#8	incoming	6.275845478	531.5756276	5.152202618	1.12364286	true
qoky	2/2#8	incoming	6.133706883	461.1423971	5.152202618	0.9815042645	true
qol	2/2#8	incoming	6.027777341	414.7920627	5.152202618	0.8755747227	true
qolchedy	2/2#8	incoming	6.266698009	526.7352282	5.152202618	1.114495391	true
qolchey	2/2#8	incoming	6.275845478	531.5756276	5.152202618	1.12364286	true
qopchedy	2/2#8	incoming	6.268374476	527.6190229	5.152202618	1.116171858	true
qor	2/2#8	incoming	6.275845478	531.5756276	5.152202618	1.12364286	true
qotaiin	2/2#8	incoming	6.266698009	526.7352282	5.152202618	1.114495391	true
qotain	2/2#8	incoming	6.246133353	516.0137196	5.152202618	1.093930735	true
qotal	2/2#8	incoming	6.23560336	510.6086064	5.152202618	1.083400742	true
qotar	2/2#8	incoming	6.260992317	523.7383966	5.152202618	1.108789698	true
qotedy	2/2#8	incoming	6.178921103	482.4711389	5.152202618	1.026718485	true
qoteedy	2/2#8	incoming	6.208770626	497.0897662	5.152202618	1.056568008	true
qoteey	2/2#8	incoming	6.271006512	529.0095643	5.152202618	1.118803894	true
qotey	2/2#8	incoming	6.275845478	531.5756276	5.152202618	1.12364286	true
qotol	2/2#8	incoming	6.271006512	529.0095643	5.152202618	1.118803894	true
qoty	2/2#8	incoming	6.240271694	512.9978705	5.152202618	1.088069076	true
r	2/2#8	incoming	6.231895899	508.7190496	5.152202618	1.079693281	true
raiin	2/2#8	incoming	6.253263914	519.7063362	5.152202618	1.101061296	true
ral	2/2#8	incoming	6.271006512	529.0095643	5.152202618	1.118803894	true
rchedy	2/2#8	incoming	6.273203889	530.173276	5.152202618	1.121001271	true
rol	2/2#8	incoming	6.260445599	523.4521381	5.152202618	1.108242981	true
s	2/2#8	incoming	6.226472021	505.9672892	5.152202618	1.074269403	true
saiin	2/2#8	incoming	6.223208963	504.3189789	5.152202618	1.071006344	true
sain	2/2#8	incoming	6.230353358	507.9349347	5.152202618	1.07815074	true
sal	2/2#8	incoming	6.263030885	524.8071622	5.152202618	1.110828267	true
sar	2/2#8	incoming	6.247875286	516.913364	5.152202618	1.095672668	true
shal	2/2#8	incoming	6.278081712	532.7656851	5.152202618	1.125879094	true
shckhy	2/2#8	incoming	6.223385168	504.4078504	5.152202618	1.07118255	true
shcthy	2/2#8	incoming	6.260510423	523.4860712	5.152202618	1.108307805	true
sheckhy	2/2#8	incoming	6.255840048	521.0468954	5.152202618	1.10363743	true
shecthy	2/2#8	incoming	6.265096653	525.8924127	5.152202618	1.112894035	true
shed	2/2#8	incoming	6.2754305	531.3550806	5.152202618	1.123227881	true
shedal	2/2#8	incoming	6.273638548	530.4037704	5.152202618	1.121435929	true
shedy	2/2#8	incoming	5.793927975	328.3000494	5.152202618	0.6417253567	true
sheedy	2/2#8	incoming	6.177045162	481.5668997	5.152202618	1.024842544	true
sheeky	2/2#8	incoming	6.278081712	532.7656851	5.152202618	1.125879094	true
sheey	2/2#8	incoming	6.203497448	494.4754223	5.152202618	1.05129483	true
sheky	2/2#8	incoming	6.260445599	523.4521381	5.152202618	1.108242981	true
sheol	2/2#8	incoming	6.229921631	507.7156926	5.152202618	1.077719012	true
sheor	2/2#8	incoming	6.266698009	526.7352282	5.152202618	1.114495391	true
shey	2/2#8	incoming	6.10552118	448.3262391	5.152202618	0.9533185614	true
shol	2/2#8	incoming	6.260992317	523.7383966	5.152202618	1.108789698	true
shy	2/2#8	incoming	6.267189959	526.9944191	5.152202618	1.11498734	true
sol	2/2#8	incoming	6.226124465	505.7914675	5.152202618	1.073921847	true
sor	2/2#8	incoming	6.260992317	523.7383966	5.152202618	1.108789698	true
tal	2/2#8	incoming	6.269068962	527.9855745	5.152202618	1.116866344	true
tchedy	2/2#8	incoming	6.264084875	525.3605951	5.152202618	1.111882257	true
tedy	2/2#8	incoming	6.252487448	519.3029587	5.152202618	1.10028483	true
teey	2/2#8	incoming	6.278081712	532.7656851	5.152202618	1.125879094	true
tol	2/2#8	incoming	6.275845478	531.5756276	5.152202618	1.12364286	true
y	2/2#8	incoming	6.190371074	488.0271667	5.152202618	1.038168456	true
ykedy	2/2#8	incoming	6.278081712	532.7656851	5.152202618	1.125879094	true
ykeedy	2/2#8	incoming	6.269311143	528.1134581	5.152202618	1.117108525	true
ykeey	2/2#8	incoming	6.278081712	532.7656851	5.152202618	1.125879094	true
ytedy	2/2#8	incoming	6.275845478	531.5756276	5.152202618	1.12364286	true
aiin	3/2#0	outgoing	6.266698009	526.7352282	5.796617331	0.4700806777	true
ar	3/2#0	outgoing	6.268838004	527.8636461	5.796617331	0.472220673	true
chedy	3/2#0	outgoing	6.277686712	532.5552842	5.796617331	0.481069381	true
chol	3/2#0	outgoing	6.278081712	532.7656851	5.796617331	0.4814643811	true
daiin	3/2#0	outgoing	6.278081712	532.7656851	5.796617331	0.4814643811	true
dar	3/2#0	outgoing	6.275845478	531.5756276	5.796617331	0.4792281472	true
ol	3/2#0	outgoing	6.275845478	531.5756276	5.796617331	0.4792281472	true
or	3/2#0	outgoing	6.253346789	519.7494088	5.796617331	0.4567294579	true
oraiin	3/2#0	outgoing	6.280347619	533.974251	5.796617331	0.4837302875	true
otar	3/2#0	outgoing	6.280347619	533.974251	5.796617331	0.4837302875	true
otchedy	3/2#0	outgoing	6.282643573	535.2016402	5.796617331	0.4860262421	true
otedy	3/2#0	outgoing	6.275845478	531.5756276	5.796617331	0.4792281472	true
s	3/2#0	outgoing	6.272779287	529.948211	5.796617331	0.4761619554	true
shedy	3/2#0	outgoing	6.280347619	533.974251	5.796617331	0.4837302875	true
shey	3/2#0	outgoing	6.287327159	537.7141821	5.796617331	0.4907098277	true
aiin	3/2#0	incoming	6.248157784	517.0594119	5.796617331	0.4515404532	true
ar	3/2#0	incoming	6.2754305	531.3550806	5.796617331	0.4788131682	true
chedy	3/2#0	incoming	6.275845478	531.5756276	5.796617331	0.4792281472	true
ol	3/2#0	incoming	6.266698009	526.7352282	5.796617331	0.4700806777	true
or	3/2#0	incoming	6.264586174	525.6240238	5.796617331	0.4679688423	true
oraiin	3/2#0	incoming	6.278081712	532.7656851	5.796617331	0.4814643811	true
otedy	3/2#0	incoming	6.278081712	532.7656851	5.796617331	0.4814643811	true
shedy	3/2#0	incoming	6.278081712	532.7656851	5.796617331	0.4814643811	true
aiin	3/4#0	outgoing	6.273638548	530.4037704	5.770958413	0.502680135	true
al	3/4#0	outgoing	6.280347619	533.974251	5.770958413	0.5093892062	true
ar	3/4#0	outgoing	6.268838004	527.8636461	5.770958413	0.4978795918	true
o	3/4#0	outgoing	6.273638548	530.4037704	5.770958413	0.502680135	true
odaiin	3/4#0	outgoing	6.278081712	532.7656851	5.770958413	0.5071232998	true
okal	3/4#0	outgoing	6.278081712	532.7656851	5.770958413	0.5071232998	true
okar	3/4#0	outgoing	6.284969958	536.4481742	5.770958413	0.5140115451	true
okchdy	3/4#0	outgoing	6.280347619	533.974251	5.770958413	0.5093892062	true
okedy	3/4#0	outgoing	6.282643573	535.2016402	5.770958413	0.5116851609	true
ol	3/4#0	outgoing	6.255846428	521.0502197	5.770958413	0.4848880156	true
or	3/4#0	outgoing	6.269068962	527.9855745	5.770958413	0.4981105497	true
otar	3/4#0	outgoing	6.282643573	535.2016402	5.770958413	0.5116851609	true
otedy	3/4#0	outgoing	6.278081712	532.7656851	5.770958413	0.5071232998	true
oteedy	3/4#0	outgoing	6.284969958	536.4481742	5.770958413	0.5140115451	true
otody	3/4#0	outgoing	6.277686712	532.5552842	5.770958413	0.5067282998	true
aiin	3/4#0	incoming	6.266886539	526.8345432	5.770958413	0.495928127	true
ar	3/4#0	incoming	6.264732879	525.7011413	5.770958413	0.4937744663	true
o	3/4#0	incoming	6.275845478	531.5756276	5.770958413	0.504887066	true
okal	3/4#0	incoming	6.275845478	531.5756276	5.770958413	0.504887066	true
ol	3/4#0	incoming	6.264586174	525.6240238	5.770958413	0.493627761	true
or	3/4#0	incoming	6.275845478	531.5756276	5.770958413	0.504887066	true
otody	3/4#0	incoming	6.273203889	530.173276	5.770958413	0.5022454764	true
aiiin	3/2#1	outgoing	6.278081712	532.7656851	5.572747214	0.7053344982	true
aiin	3/2#1	outgoing	6.223115228	504.2717091	5.572747214	0.6503680141	true
al	3/2#1	outgoing	6.266698009	526.7352282	5.572747214	0.6939507949	true
am	3/2#1	outgoing	6.273638548	530.4037704	5.572747214	0.7008913334	true
ar	3/2#1	outgoing	6.218993169	502.1973497	5.572747214	0.6462459553	true
chdy	3/2#1	outgoing	6.275845478	531.5756276	5.572747214	0.7030982644	true
chedy	3/2#1	outgoing	6.263030885	524.8071622	5.572747214	0.6902836709	true
chey	3/2#1	outgoing	6.267189959	526.9944191	5.572747214	0.6944427445	true
chody	3/2#1	outgoing	6.282643573	535.2016402	5.572747214	0.7098963593	true
chol	3/2#1	outgoing	6.275845478	531.5756276	5.572747214	0.7030982644	true
daiin	3/2#1	outgoing	6.260992317	523.7383966	5.572747214	0.6882451024	true
dal	3/2#1	outgoing	6.275845478	531.5756276	5.572747214	0.7030982644	true
dar	3/2#1	outgoing	6.253846521	520.009209	5.572747214	0.681099307	true
dy	3/2#1	outgoing	6.273638548	530.4037704	5.572747214	0.7008913334	true
kaiin	3/2#1	outgoing	6.278081712	532.7656851	5.572747214	0.7053344982	true
odaiin	3/2#1	outgoing	6.282643573	535.2016402	5.572747214	0.7098963593	true
ody	3/2#1	outgoing	6.280347619	533.974251	5.572747214	0.7076004047	true
okar	3/2#1	outgoing	6.273638548	530.4037704	5.572747214	0.7008913334	true
ol	3/2#1	outgoing	6.237797565	511.7302165	5.572747214	0.6650503513	true
olkar	3/2#1	outgoing	6.275845478	531.5756276	5.572747214	0.7030982644	true
or	3/2#1	outgoing	6.189137675	487.4256056	5.572747214	0.6163904609	true
otaiin	3/2#1	outgoing	6.264586174	525.6240238	5.572747214	0.6918389594	true
otain	3/2#1	outgoing	6.282643573	535.2016402	5.572747214	0.7098963593	true
otal	3/2#1	outgoing	6.267189959	526.9944191	5.572747214	0.6944427445	true
otam	3/2#1	outgoing	6.275845478	531.5756276	5.572747214	0.7030982644	true
otar	3/2#1	outgoing	6.273638548	530.4037704	5.572747214	0.7008913334	true
otedy	3/2#1	outgoing	6.278081712	532.7656851	5.572747214	0.7053344982	true
oteey	3/2#1	outgoing	6.284969958	536.4481742	5.572747214	0.7122227435	true
oty	3/2#1	outgoing	6.278081712	532.7656851	5.572747214	0.7053344982	true
qokaiin	3/2#1	outgoing	6.258980616	522.6858507	5.572747214	0.6862334016	true
qokain	3/2#1	outgoing	6.278081712	532.7656851	5.572747214	0.7053344982	true
qokal	3/2#1	outgoing	6.278081712	532.7656851	5.572747214	0.7053344982	true
qokar	3/2#1	outgoing	6.250563304	518.3047055	5.572747214	0.6778160898	true
qokeey	3/2#1	outgoing	6.284969958	536.4481742	5.572747214	0.7122227435	true
qotaiin	3/2#1	outgoing	6.273638548	530.4037704	5.572747214	0.7008913334	true
qotar	3/2#1	outgoing	6.273638548	530.4037704	5.572747214	0.7008913334	true
qoty	3/2#1	outgoing	6.278081712	532.7656851	5.572747214	0.7053344982	true
sar	3/2#1	outgoing	6.282643573	535.2016402	5.572747214	0.7098963593	true
shedy	3/2#1	outgoing	6.269311143	528.1134581	5.572747214	0.6965639293	true
sheey	3/2#1	outgoing	6.278081712	532.7656851	5.572747214	0.7053344982	true
sheody	3/2#1	outgoing	6.289715571	539	5.572747214	0.7169683568	true
shey	3/2#1	outgoing	6.275845478	531.5756276	5.572747214	0.7030982644	true
shor	3/2#1	outgoing	6.280347619	533.974251	5.572747214	0.7076004047	true
taiin	3/2#1	outgoing	6.2754305	531.3550806	5.572747214	0.7026832854	true
tar	3/2#1	outgoing	6.282643573	535.2016402	5.572747214	0.7098963593	true
y	3/2#1	outgoing	6.275845478	531.5756276	5.572747214	0.7030982644	true
ykaiin	3/2#1	outgoing	6.253846521	520.009209	5.572747214	0.681099307	true
ykar	3/2#1	outgoing	6.269068962	527.9855745	5.572747214	0.6963217482	true
ytaiin	3/2#1	outgoing	6.266698009	526.7352282	5.572747214	0.6939507949	true
ytar	3/2#1	outgoing	6.278081712	532.7656851	5.572747214	0.7053344982	true
yteey	3/2#1	outgoing	6.271460555	529.2498123	5.572747214	0.6987133412	true
aiiin	3/2#1	incoming	6.259994489	523.2160568	5.572747214	0.6872472753	true
aiin	3/2#1	incoming	6.167928422	477.1965314	5.572747214	0.5951812074	true
al	3/2#1	incoming	6.273638548	530.4037704	5.572747214	0.7008913334	true
am	3/2#1	incoming	6.271006512	529.0095643	5.572747214	0.6982592976	true
ar	3/2#1	incoming	6.235649269	510.6320483	5.572747214	0.6629020547	true
chdy	3/2#1	incoming	6.271460555	529.2498123	5.572747214	0.6987133412	true
chedy	3/2#1	incoming	6.267189959	526.9944191	5.572747214	0.6944427445	true
chey	3/2#1	incoming	6.275845478	531.5756276	5.572747214	0.7030982644	true
chol	3/2#1	incoming	6.278081712	532.7656851	5.572747214	0.7053344982	true
daiin	3/2#1	incoming	6.260992317	523.7383966	5.572747214	0.6882451024	true
dal	3/2#1	incoming	6.275845478	531.5756276	5.572747214	0.7030982644	true
dar	3/2#1	incoming	6.258416182	522.3909126	5.572747214	0.6856689682	true
kaiin	3/2#1	incoming	6.269068962	527.9855745	5.572747214	0.6963217482	true
odaiin	3/2#1	incoming	6.275845478	531.5756276	5.572747214	0.7030982644	true
ody	3/2#1	incoming	6.2754305	531.3550806	5.572747214	0.7026832854	true
ol	3/2#1	incoming	6.237055814	511.3507806	5.572747214	0.6643085997	true
olkar	3/2#1	incoming	6.275845478	531.5756276	5.572747214	0.7030982644	true
or	3/2#1	incoming	6.226124465	505.7914675	5.572747214	0.6533772507	true
otaiin	3/2#1	incoming	6.271460555	529.2498123	5.572747214	0.6987133412	true
otain	3/2#1	incoming	6.278081712	532.7656851	5.572747214	0.7053344982	true
otal	3/2#1	incoming	6.266698009	526.7352282	5.572747214	0.6939507949	true
otam	3/2#1	incoming	6.273638548	530.4037704	5.572747214	0.7008913334	true
otar	3/2#1	incoming	6.264732879	525.7011413	5.572747214	0.6919856648	true
otedy	3/2#1	incoming	6.278081712	532.7656851	5.572747214	0.7053344982	true
qokaiin	3/2#1	incoming	6.267189959	526.9944191	5.572747214	0.6944427445	true
qokain	3/2#1	incoming	6.278081712	532.7656851	5.572747214	0.7053344982	true
qokal	3/2#1	incoming	6.278081712	532.7656851	5.572747214	0.7053344982	true
qokar	3/2#1	incoming	6.258980616	522.6858507	5.572747214	0.6862334016	true
qotaiin	3/2#1	incoming	6.278081712	532.7656851	5.572747214	0.7053344982	true
qotar	3/2#1	incoming	6.278081712	532.7656851	5.572747214	0.7053344982	true
shedy	3/2#1	incoming	6.269311143	528.1134581	5.572747214	0.6965639293	true
sheey	3/2#1	incoming	6.266698009	526.7352282	5.572747214	0.6939507949	true
sheody	3/2#1	incoming	6.278081712	532.7656851	5.572747214	0.7053344982	true
shey	3/2#1	incoming	6.2754305	531.3550806	5.572747214	0.7026832854	true
shor	3/2#1	incoming	6.278081712	532.7656851	5.572747214	0.7053344982	true
y	3/2#1	incoming	6.273638548	530.4037704	5.572747214	0.7008913334	true
ykaiin	3/2#1	incoming	6.256413568	521.3458121	5.572747214	0.6836663543	true
ytaiin	3/2#1	incoming	6.256413568	521.3458121	5.572747214	0.6836663543	true
yteey	3/2#1	incoming	6.271006512	529.0095643	5.572747214	0.6982592976	true
aiin	4/1#0	outgoing	6.282643573	535.2016402	5.857867038	0.4247765352	true
cheody	4/1#0	outgoing	6.280347619	533.974251	5.857867038	0.4224805806	true
cheol	4/1#0	outgoing	6.275845478	531.5756276	5.857867038	0.4179784403	true
cheor	4/1#0	outgoing	6.282643573	535.2016402	5.857867038	0.4247765352	true
chol	4/1#0	outgoing	6.275845478	531.5756276	5.857867038	0.4179784403	true
chor	4/1#0	outgoing	6.282643573	535.2016402	5.857867038	0.4247765352	true
daiin	4/1#0	outgoing	6.275845478	531.5756276	5.857867038	0.4179784403	true
or	4/1#0	outgoing	6.2754305	531.3550806	5.857867038	0.4175634613	true
qokeody	4/1#0	outgoing	6.278081712	532.7656851	5.857867038	0.4202146741	true
qokol	4/1#0	outgoing	6.2754305	531.3550806	5.857867038	0.4175634613	true
s	4/1#0	outgoing	6.262607624	524.5850786	5.857867038	0.4047405855	true
saiin	4/1#0	outgoing	6.284969958	536.4481742	5.857867038	0.4271029194	true
aiin	4/1#0	incoming	6.269068962	527.9855745	5.857867038	0.411201924	true
cheol	4/1#0	incoming	6.273638548	530.4037704	5.857867038	0.4157715093	true
chol	4/1#0	incoming	6.273203889	530.173276	5.857867038	0.4153368508	true
chor	4/1#0	incoming	6.278081712	532.7656851	5.857867038	0.4202146741	true
daiin	4/1#0	incoming	6.273638548	530.4037704	5.857867038	0.4157715093	true
qokeody	4/1#0	incoming	6.278081712	532.7656851	5.857867038	0.4202146741	true
s	4/1#0	incoming	6.275845478	531.5756276	5.857867038	0.4179784403	true
chody	4/1#1	outgoing	6.282643573	535.2016402	5.964122953	0.3185206201	true
chol	4/1#1	outgoing	6.284969958	536.4481742	5.964122953	0.3208470043	true
s	4/1#1	outgoing	6.266698009	526.7352282	5.964122953	0.3025750557	true
s	4/1#1	incoming	6.264586174	525.6240238	5.964122953	0.3004632202	true
aiin	5/3#0	outgoing	6.280347619	533.974251	5.796791991	0.4835556275	true
chckhy	5/3#0	outgoing	6.273203889	530.173276	5.796791991	0.4764118977	true
chdy	5/3#0	outgoing	6.258416182	522.3909126	5.796791991	0.4616241911	true
chedy	5/3#0	outgoing	6.282643573	535.2016402	5.796791991	0.4858515821	true
daiin	5/3#0	outgoing	6.271006512	529.0095643	5.796791991	0.4742145204	true
dar	5/3#0	outgoing	6.282643573	535.2016402	5.796791991	0.4858515821	true
