source	target	global_count	eligible_blocks	positive_blocks	negative_blocks	neutral_blocks	joint_classes	currier_classes	hands	joint_class_ids	currier_ids	hand_ids	median_log2_enrichment	mean_log2_enrichment	between_block_sd	sign	sign_consistency	tested_blocks	successful_sign_predictions	transfer_fraction	empirical_p	fdr_q	permutations	max_block_observation_fraction	max_block_effect_weight_fraction	status
x000053	x017122	2	23	19	4	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.62631176	1.241446582	0.8527859939	preferred	0.8260869565	23	19	0.8260869565	0.01298701299	0.1915277705	1000	0.5	0.05987621185	EXPECTED_FROM_NULL
x000053	x017123	1	23	21	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.601348475	1.273488565	0.7661192364	preferred	0.9130434783	23	21	0.9130434783	1	1	1000	0	0.06039111414	EXPECTED_FROM_NULL
x000053	x019086	1	23	23	0	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.614526958	1.406483943	0.5793919853	preferred	1	23	23	1	1	1	1000	1	0.0587534749	EXPECTED_FROM_NULL
x000053	x019220	1	23	21	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.571373436	1.045648811	0.9623982041	preferred	0.9130434783	23	21	0.9130434783	1	1	1000	0	0.0681013339	EXPECTED_FROM_NULL
x000053	x020316	4	23	20	3	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.62631176	1.236619134	0.8265357501	preferred	0.8695652174	23	20	0.8695652174	9.9990001e-05	0.01951233448	10000	0.25	0.06285469323	BACKBONE_PREFERRED
x000053	x020318	2	23	20	3	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.571373436	1.029884895	0.8377635844	preferred	0.8695652174	23	20	0.8695652174	0.06693306693	0.2817583033	1000	1	0.07619577548	EXPECTED_FROM_NULL
x000053	x020319	7	23	21	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.517275693	1.140493187	0.7268439559	preferred	0.9130434783	23	21	0.9130434783	1	1	1000	0.3333333333	0.06795303923	EXPECTED_FROM_NULL
x000053	x021142	2	23	20	3	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.633721813	1.37444196	0.7585043663	preferred	0.8695652174	23	20	0.8695652174	0.01898101898	0.2002167716	1000	1	0.05660817883	EXPECTED_FROM_NULL
x000054	x000715	1	29	1	28	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	-1.552574109	-1.477853509	0.8901379521	depleted	0.9655172414	29	28	0.9655172414	0.7152847153	1	1000	0	0.05780252199	EXPECTED_FROM_NULL
x000054	x005543	1	29	26	3	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.633572445	1.432587805	0.6022801895	preferred	0.8965517241	29	26	0.8965517241	0.02997002997	0.2305378545	1000	1	0.0455494535	EXPECTED_FROM_NULL
x000054	x008132	1	29	28	1	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.581953751	1.377933925	0.6195532188	preferred	0.9655172414	29	28	0.9655172414	0.07392607393	0.2901810833	1000	1	0.04785662134	EXPECTED_FROM_NULL
x000054	x008133	1	29	27	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.633572445	1.516482957	0.518150103	preferred	0.9310344828	29	27	0.9310344828	1	1	1000	1	0.0424634625	EXPECTED_FROM_NULL
x000054	x008134	1	29	28	1	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.617350892	1.487241684	0.4980601853	preferred	0.9655172414	29	28	0.9655172414	0.03996003996	0.2391027776	1000	1	0.04434225277	EXPECTED_FROM_NULL
x000054	x008224	1	29	26	3	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.617350892	1.377933925	0.6495774396	preferred	0.8965517241	29	26	0.8965517241	0.03296703297	0.2325694356	1000	1	0.04727425215	EXPECTED_FROM_NULL
x000054	x008226	2	29	28	1	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.566872044	1.297867439	0.605105309	preferred	0.9655172414	29	28	0.9655172414	0.08891108891	0.3215109498	1000	0.5	0.04916672211	EXPECTED_FROM_NULL
x000054	x008227	2	29	26	3	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.551726171	1.159318408	0.7588593997	preferred	0.8965517241	29	26	0.8965517241	0.1278721279	0.3987975495	1000	1	0.05620222448	EXPECTED_FROM_NULL
x000054	x008485	1	29	26	3	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.613149727	1.352521319	0.6815216484	preferred	0.8965517241	29	26	0.8965517241	1	1	1000	1	0.04712719684	EXPECTED_FROM_NULL
x000054	x008486	1	29	26	3	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.633572445	1.432587805	0.59729482	preferred	0.8965517241	29	26	0.8965517241	1	1	1000	1	0.04571185944	EXPECTED_FROM_NULL
x000054	x010761	1	29	27	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.581953751	1.352521319	0.6990030118	preferred	0.9310344828	29	27	0.9310344828	0.02397602398	0.2161798597	1000	1	0.04674536205	EXPECTED_FROM_NULL
x000054	x010892	4	29	22	7	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.517706062	0.8727310474	1.035768749	preferred	0.7586206897	29	22	0.7586206897	0.08991008991	0.3215109498	1000	0.3333333333	0.05511000184	EXPECTED_FROM_NULL
